,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
497,48.88,52.77,3.88,52.77,43.03,47.71,4.67,47.71,169.36,89.62,169.36,0.58,19.63,50.69,34.01,3106.34,25.50,29.97,18.29,18.78
498,53.40,53.21,0.18,53.40,45.85,45.58,0.27,45.85,263.72,148.84,263.72,0.45,30.60,64.85,38.84,3424.91,27.19,26.62,18.22,19.57
499,54.03,49.57,4.47,54.03,44.21,43.72,0.49,44.21,168.11,100.55,168.11,0.40,28.74,61.96,37.53,3321.62,25.31,26.30,19.96,18.94
500,48.90,48.36,0.53,48.90,44.97,44.59,0.38,44.97,52.53,112.60,112.60,1.00,18.27,48.79,33.27,3052.72,27.81,27.60,18.31,16.91
501,51.72,52.72,0.99,52.72,43.34,46.00,2.66,46.00,174.03,126.28,174.03,0.18,25.70,60.42,38.58,3472.23,25.82,27.07,16.89,19.44
502,58.26,49.73,8.53,58.26,43.40,43.51,0.11,43.51,498.85,141.80,498.85,0.28,32.33,69.97,42.49,3763.89,25.44,22.32,18.10,22.18
503,54.79,49.56,5.23,54.79,44.84,43.52,1.32,44.84,127.51,124.07,127.51,1.00,29.20,60.45,35.63,3124.95,27.83,26.70,17.78,17.94
504,56.25,49.35,6.91,56.25,46.51,43.30,3.21,46.51,196.96,77.09,196.96,0.18,24.05,59.82,39.37,3576.68,27.01,24.03,19.03,20.26
505,55.00,55.50,0.49,55.50,41.55,48.11,6.55,48.11,395.19,134.66,395.19,0.73,19.01,50.97,34.81,3195.87,23.43,31.35,17.59,17.70
506,55.51,56.00,0.48,56.00,45.21,44.86,0.35,45.21,204.52,401.53,401.53,0.44,19.88,50.85,33.96,3097.32,27.25,27.11,18.00,18.99
507,45.23,53.56,8.33,53.56,43.63,44.15,0.51,44.15,166.16,254.79,254.79,0.95,22.85,56.61,37.19,3375.90,26.38,26.37,18.63,18.35
508,49.79,48.98,0.82,49.79,43.83,44.25,0.42,44.25,128.79,93.04,128.79,0.95,26.30,57.21,34.85,3090.86,27.12,26.42,16.42,18.59
509,64.93,52.44,12.49,64.93,44.91,45.82,0.91,45.82,763.52,88.50,763.52,0.16,25.65,59.74,37.93,3408.72,25.86,27.60,17.73,18.37
510,52.15,50.46,1.70,52.15,43.14,46.35,3.21,46.35,197.01,129.70,197.01,0.77,30.54,63.87,37.91,3332.71,26.14,28.60,16.84,18.31
511,60.37,51.89,8.48,60.37,44.94,44.27,0.67,44.94,424.71,221.03,424.71,0.73,40.75,78.44,43.80,3768.33,26.49,25.27,19.19,18.57
512,50.20,54.98,4.78,54.98,43.17,44.61,1.44,44.61,278.71,197.33,278.71,0.95,20.69,56.13,38.55,3544.20,23.41,27.34,20.06,17.72
513,60.64,50.10,10.54,60.64,45.26,44.16,1.10,45.26,603.53,53.93,603.53,0.45,21.85,58.12,39.54,3626.23,24.62,23.96,19.60,21.43
514,52.64,51.19,1.45,52.64,44.80,45.81,1.00,45.81,148.13,161.56,161.56,0.32,33.46,67.13,38.69,3367.38,27.29,27.79,18.10,18.66
515,56.19,51.26,4.93,56.19,46.73,44.93,1.80,46.73,116.14,161.77,161.77,1.00,22.70,52.51,33.22,2981.48,29.34,27.55,18.74,17.79
516,53.66,52.10,1.55,53.66,45.87,44.73,1.14,45.87,150.99,113.17,150.99,0.94,24.92,58.55,37.37,3362.79,27.32,24.52,19.75,20.60
517,53.91,50.30,3.61,53.91,44.11,46.14,2.03,46.14,196.71,79.09,196.71,0.26,20.60,54.90,37.38,3429.43,25.21,28.09,19.68,18.74
518,61.36,44.14,17.22,61.36,46.18,41.54,4.64,46.18,495.32,102.37,495.32,0.72,22.52,55.97,36.82,3344.71,27.26,25.55,18.35,17.34
519,55.05,49.44,5.61,55.05,46.48,42.59,3.89,46.48,314.66,121.50,314.66,0.12,29.57,61.90,36.77,3233.17,28.06,25.60,19.35,18.28
520,51.34,58.13,6.79,58.13,46.17,44.14,2.03,46.17,64.99,264.01,264.01,1.00,29.46,59.57,34.53,3010.92,28.62,27.65,17.70,16.91
521,53.12,47.42,5.70,53.12,44.38,43.21,1.17,44.38,143.70,124.21,143.70,0.97,21.19,52.20,34.19,3101.06,28.12,26.17,16.89,17.84
522,53.18,47.52,5.66,53.18,46.65,43.97,2.68,46.65,209.58,162.20,209.58,0.67,27.01,59.58,36.63,3257.72,26.97,27.24,18.55,18.15
523,54.90,51.33,3.58,54.90,46.08,44.45,1.63,46.08,168.36,121.84,168.36,1.00,18.56,50.11,34.33,3154.34,29.06,25.98,17.25,17.94
524,51.29,55.35,4.06,55.35,44.34,45.07,0.73,45.07,98.29,197.25,197.25,0.98,18.03,55.77,40.44,3773.09,25.72,22.69,19.03,21.85
525,51.47,48.65,2.82,51.47,44.99,43.18,1.82,44.99,114.15,106.07,114.15,0.39,38.70,73.45,40.56,3475.25,26.62,24.06,19.84,19.66
526,49.93,51.90,1.97,51.90,44.42,43.88,0.54,44.42,145.61,203.67,203.67,0.41,25.25,57.96,36.49,3270.56,24.52,27.20,20.30,17.59
527,52.52,51.65,0.87,52.52,44.33,45.36,1.03,45.36,139.45,120.87,139.45,0.87,26.64,60.46,37.82,3382.28,26.47,27.25,17.85,19.13
528,52.32,52.73,0.41,52.73,45.64,44.92,0.73,45.64,166.39,178.79,178.79,0.16,21.91,56.07,37.44,3415.81,27.14,26.52,18.60,19.03
529,52.40,48.93,3.47,52.40,46.39,43.05,3.34,46.39,67.20,203.36,203.36,1.00,25.20,59.42,38.00,3422.25,26.45,24.96,20.38,18.05
530,46.24,49.76,3.51,49.76,42.67,44.92,2.24,44.92,185.27,91.49,185.27,0.23,31.69,65.54,38.61,3385.32,23.87,27.81,19.53,18.24
531,53.12,55.83,2.72,55.83,45.16,43.44,1.72,45.16,178.50,373.39,373.39,0.17,21.51,56.12,37.84,3460.95,27.76,25.02,17.73,19.51
532,54.46,50.56,3.90,54.46,44.57,44.34,0.23,44.57,377.27,167.47,377.27,0.55,26.92,63.48,40.61,3656.86,23.55,26.96,22.06,18.17
533,52.43,52.19,0.23,52.43,44.32,46.23,1.91,46.23,132.63,125.54,132.63,0.86,22.42,53.61,34.56,3119.40,26.10,28.79,17.80,17.70
534,55.43,59.74,4.31,59.74,46.22,44.77,1.45,46.22,213.34,404.39,404.39,1.00,22.20,54.07,35.20,3186.81,28.82,26.50,18.38,17.48
535,47.75,48.90,1.16,48.90,43.76,45.53,1.78,45.53,137.22,42.41,137.22,0.93,20.39,52.33,35.00,3193.71,25.60,27.76,18.92,19.09
536,52.51,59.32,6.81,59.32,45.33,45.28,0.05,45.33,95.85,298.23,298.23,0.99,34.13,67.78,38.77,3364.65,27.18,25.47,18.37,19.49
537,50.95,53.12,2.17,53.12,43.73,45.83,2.10,45.83,220.64,149.48,220.64,1.00,24.08,54.94,34.47,3086.30,27.07,27.58,18.34,18.57
538,50.30,48.28,2.02,50.30,45.39,44.52,0.87,45.39,102.91,69.87,102.91,0.41,21.78,50.70,32.19,2892.70,28.72,28.54,17.08,16.53
539,51.64,52.90,1.26,52.90,44.80,44.48,0.32,44.80,110.14,255.05,255.05,0.48,29.84,62.13,36.76,3228.24,27.70,26.82,18.40,18.85
540,47.52,52.55,5.03,52.55,42.71,45.31,2.60,45.31,205.03,141.23,205.03,0.69,39.37,72.22,38.76,3285.26,25.00,28.16,17.81,18.10
541,48.16,55.83,7.67,55.83,42.84,45.32,2.48,45.32,110.13,401.59,401.59,0.93,28.49,59.08,34.86,3059.03,25.93,28.69,17.54,17.76
542,52.63,53.17,0.54,53.17,42.76,46.55,3.79,46.55,384.86,82.36,384.86,0.98,22.49,57.46,38.34,3496.27,23.88,26.68,19.90,20.20
543,49.68,52.74,3.06,52.74,42.79,45.11,2.32,45.11,123.85,230.44,230.44,0.96,30.92,64.90,38.62,3398.12,25.60,27.48,17.10,18.42
544,55.75,56.05,0.30,56.05,45.09,46.16,1.06,46.16,292.59,137.21,292.59,0.51,31.16,65.16,38.68,3400.05,24.73,28.80,20.47,17.74
545,50.64,49.83,0.81,50.64,43.13,45.50,2.36,45.50,184.22,105.13,184.22,0.34,29.75,66.08,40.79,3633.18,21.08,27.07,22.06,18.55
546,49.05,52.88,3.83,52.88,44.86,44.49,0.37,44.86,69.21,99.89,99.89,1.00,27.86,59.78,36.10,3191.70,28.62,26.67,17.95,18.42
547,46.55,48.30,1.75,48.30,43.08,46.43,3.36,46.43,93.22,42.60,93.22,0.93,30.45,60.03,34.15,2958.17,25.20,29.50,18.34,18.73
548,51.89,48.61,3.28,51.89,44.71,43.58,1.12,44.71,105.21,135.61,135.61,0.52,40.98,72.72,37.89,3174.23,27.93,27.09,18.00,16.83
549,54.41,49.01,5.40,54.41,44.40,44.80,0.40,44.80,345.60,57.29,345.60,0.52,26.66,56.97,34.30,3030.45,27.00,27.37,18.41,18.37
550,49.37,51.18,1.81,51.18,43.27,44.69,1.42,44.69,107.60,116.63,116.63,0.71,29.73,61.38,36.12,3165.93,25.77,27.24,17.33,18.43
551,55.60,50.04,5.56,55.60,43.87,44.35,0.47,44.35,307.08,119.14,307.08,0.19,34.84,68.21,38.60,3337.34,25.79,26.79,17.98,17.33
552,49.44,49.34,0.10,49.44,42.86,44.11,1.25,44.11,137.77,53.67,137.77,1.00,17.30,48.87,34.17,3157.10,26.32,24.53,17.81,19.83
553,55.09,54.14,0.95,55.09,46.92,43.53,3.39,46.92,106.05,207.40,207.40,0.90,27.37,59.82,36.56,3245.81,28.54,24.79,19.19,18.40
554,50.81,49.39,1.43,50.81,44.16,46.17,2.01,46.17,406.72,108.61,406.72,1.00,21.70,50.85,32.41,2915.54,26.85,29.56,17.85,18.28
555,48.83,52.69,3.86,52.69,42.37,47.53,5.16,47.53,120.02,141.78,141.78,0.89,16.08,49.58,35.91,3349.89,24.89,29.55,17.62,17.87
556,45.75,50.99,5.24,50.99,41.99,46.08,4.09,46.08,59.58,107.85,107.85,0.93,24.10,55.54,35.05,3143.93,25.59,28.67,17.85,18.82
557,49.30,47.15,2.15,49.30,44.61,44.08,0.53,44.61,50.47,97.27,97.27,1.00,31.20,61.94,35.42,3074.46,27.61,27.36,18.44,17.45
558,51.25,53.22,1.97,53.22,43.85,45.96,2.11,45.96,146.01,149.20,149.20,1.00,27.15,57.41,34.33,3026.12,26.77,28.74,18.05,17.16
559,48.66,51.48,2.81,51.48,44.23,42.43,1.80,44.23,64.22,156.12,156.12,0.37,22.38,57.37,38.35,3499.06,26.99,21.39,18.01,21.85
560,51.12,53.00,1.88,53.00,42.86,42.82,0.04,42.86,138.98,138.87,138.98,0.39,25.73,67.05,45.18,4132.11,24.87,19.55,18.49,23.43
561,52.99,48.56,4.43,52.99,45.54,44.19,1.34,45.54,221.36,127.09,221.36,0.29,26.81,56.52,33.73,2970.91,28.69,28.21,15.74,16.25
562,54.15,54.85,0.70,54.85,45.69,43.29,2.41,45.69,195.93,216.90,216.90,0.42,19.50,52.26,35.69,3275.95,27.66,26.34,17.81,17.11
563,50.96,53.28,2.33,53.28,45.00,45.90,0.90,45.90,307.13,151.66,307.13,0.13,20.91,54.98,37.20,3406.21,26.08,28.77,17.66,17.81
564,48.93,58.33,9.40,58.33,42.14,48.35,6.20,48.35,132.30,229.25,229.25,1.00,26.70,58.73,36.03,3202.36,24.46,29.22,18.77,17.91
565,51.88,58.55,6.67,58.55,44.93,43.92,1.00,44.93,167.09,596.59,596.59,1.00,29.50,61.72,36.64,3221.92,29.06,24.76,17.90,19.47
566,52.72,52.00,0.72,52.72,43.17,44.02,0.85,44.02,273.06,184.23,273.06,1.00,26.30,60.87,38.52,3457.64,20.47,25.82,23.20,18.57
567,49.28,50.91,1.63,50.91,42.20,46.48,4.29,46.48,105.02,146.36,146.36,1.00,18.57,49.92,34.13,3134.59,23.75,29.15,19.10,17.63
568,52.12,49.81,2.32,52.12,45.03,44.29,0.74,45.03,222.66,99.85,222.66,1.00,24.22,51.98,31.40,2776.39,29.06,28.71,16.84,17.15
569,47.26,58.11,10.86,58.11,41.48,46.90,5.42,46.90,85.72,435.80,435.80,0.96,31.04,64.74,38.35,3369.82,24.59,28.65,17.54,19.02
570,52.13,52.60,0.47,52.60,42.88,46.52,3.64,46.52,189.68,143.00,189.68,0.92,21.18,55.05,37.04,3386.43,25.30,27.59,18.65,18.72
571,47.62,50.20,2.59,50.20,43.21,44.40,1.19,44.40,116.55,77.38,116.55,0.29,17.95,45.57,30.32,2762.31,27.50,28.55,16.30,16.50
572,50.25,57.36,7.11,57.36,43.87,45.78,1.91,45.78,188.35,359.98,359.98,0.89,26.55,60.27,37.70,3371.68,25.91,27.62,18.66,18.11
573,51.83,50.71,1.12,51.83,43.84,45.84,2.00,45.84,212.57,55.45,212.57,0.90,21.56,52.38,34.05,3082.01,26.01,29.03,18.59,17.67
574,52.22,52.89,0.67,52.89,46.73,44.23,2.50,46.73,228.96,141.03,228.96,0.30,22.33,53.58,34.59,3124.38,28.84,27.01,17.05,17.46
575,52.09,56.57,4.48,56.57,43.41,44.92,1.51,44.92,273.51,501.48,501.48,0.20,36.84,72.15,40.84,3531.67,23.45,28.43,20.28,18.07
576,52.21,52.58,0.37,52.58,45.61,45.47,0.15,45.61,120.06,196.03,196.03,1.00,26.57,55.78,33.20,2920.97,28.73,28.77,18.31,17.44
577,53.03,54.79,1.77,54.79,45.22,45.81,0.59,45.81,130.23,114.05,130.23,0.56,23.97,55.82,35.45,3184.94,27.80,27.34,17.04,19.61
578,53.50,54.27,0.77,54.27,45.17,45.69,0.52,45.69,159.61,166.16,166.16,0.96,18.90,54.02,37.96,3512.01,26.54,25.95,19.65,19.63
579,56.58,53.83,2.75,56.58,44.83,45.01,0.19,45.01,522.98,218.92,522.98,0.99,28.53,61.55,37.30,3302.25,27.49,27.62,17.69,17.64
580,49.47,51.62,2.15,51.62,41.13,46.28,5.15,46.28,160.32,52.22,160.32,0.49,29.25,66.27,41.40,3701.70,20.78,28.18,20.99,19.13
581,54.59,51.23,3.37,54.59,47.04,41.90,5.13,47.04,205.43,165.14,205.43,0.14,24.51,57.50,36.67,3298.82,28.97,24.37,18.63,17.95
582,50.07,57.82,7.75,57.82,44.40,44.66,0.26,44.66,108.64,178.36,178.36,1.00,21.24,53.13,35.07,3188.14,28.11,27.46,16.90,17.64
583,54.10,55.06,0.96,55.06,44.06,46.46,2.40,46.46,176.88,234.03,234.03,0.89,24.39,59.30,38.57,3490.97,24.66,28.73,19.73,16.84
584,51.44,54.48,3.05,54.48,42.47,47.27,4.80,47.27,154.17,261.30,261.30,0.65,29.93,59.59,34.15,2965.75,25.20,31.05,17.71,17.94
585,52.19,54.89,2.70,54.89,44.88,44.82,0.06,44.88,101.30,97.68,101.30,1.00,22.97,52.51,32.99,2954.14,28.46,26.62,17.84,18.28
586,53.34,52.34,1.00,53.34,44.22,45.60,1.37,45.60,198.18,114.99,198.18,0.29,27.75,61.05,37.46,3329.92,26.24,28.06,17.91,18.22
587,47.60,54.67,7.07,54.67,44.46,44.49,0.03,44.49,96.06,404.86,404.86,0.95,26.81,60.36,37.57,3355.03,27.83,27.02,17.12,17.17
588,56.89,53.87,3.02,56.89,46.18,42.71,3.47,46.18,387.82,290.74,387.82,0.82,33.70,69.27,40.63,3557.34,27.60,21.05,19.54,22.57
589,49.53,52.24,2.71,52.24,45.83,45.29,0.53,45.83,44.08,166.71,166.71,1.00,24.72,55.43,34.42,3070.85,30.17,26.43,16.81,17.51
590,50.77,53.43,2.65,53.43,45.83,45.36,0.48,45.83,104.81,166.44,166.44,0.35,22.89,56.41,36.95,3352.02,27.90,27.11,18.89,17.83
591,49.60,54.01,4.41,54.01,42.98,45.06,2.08,45.06,152.04,166.67,166.67,0.92,33.44,69.72,41.30,3628.52,22.47,27.32,21.42,18.11
592,53.63,56.29,2.67,56.29,45.10,44.16,0.94,45.10,209.60,237.53,237.53,1.00,29.28,61.74,36.85,3246.29,27.77,26.62,18.68,18.00
593,52.94,51.11,1.83,52.94,44.94,44.29,0.64,44.94,168.66,95.07,168.66,0.57,14.78,47.80,35.24,3302.12,26.90,26.68,18.67,18.19
594,54.10,55.64,1.54,55.64,45.13,45.75,0.62,45.75,130.92,128.80,130.92,0.99,15.07,45.00,32.19,2992.82,28.26,27.39,17.31,18.25
595,50.35,52.99,2.64,52.99,43.99,44.49,0.50,44.49,87.15,156.27,156.27,0.99,25.10,57.66,36.32,3255.42,25.69,26.75,19.36,19.29
596,50.97,53.77,2.80,53.77,45.78,43.78,2.01,45.78,113.20,244.97,244.97,0.36,25.99,59.30,37.21,3331.00,28.09,24.19,17.93,20.64
597,55.85,53.82,2.03,55.85,46.01,46.07,0.06,46.07,161.76,87.44,161.76,0.78,15.91,49.54,36.01,3362.60,25.60,26.68,18.71,19.97
598,54.77,55.09,0.32,55.09,44.18,44.20,0.03,44.20,265.16,212.63,265.16,0.79,30.64,67.60,41.56,3696.40,24.91,23.51,19.34,21.34
599,50.76,51.30,0.55,51.30,45.21,44.45,0.76,45.21,79.21,153.54,153.54,1.00,28.17,59.62,35.67,3144.66,26.90,27.41,19.46,17.68
600,51.73,50.92,0.80,51.73,44.44,44.35,0.10,44.44,113.81,97.84,113.81,0.72,26.74,59.21,36.48,3246.39,26.86,27.01,18.55,17.75
601,52.41,54.80,2.39,54.80,45.99,45.02,0.97,45.99,104.96,180.73,180.73,0.91,29.93,62.93,37.49,3299.59,27.84,25.62,19.62,20.16
602,49.06,47.07,1.98,49.06,44.59,43.23,1.35,44.59,71.51,66.22,71.51,0.33,28.03,62.11,38.28,3407.62,25.26,24.27,19.89,19.70
603,54.65,45.70,8.95,54.65,46.79,42.31,4.47,46.79,97.08,82.24,97.08,0.78,31.06,60.27,33.87,2921.13,29.37,26.05,18.19,17.56
604,56.19,47.72,8.47,56.19,47.16,42.99,4.17,47.16,231.18,237.23,237.23,1.00,24.78,57.36,36.29,3257.42,30.11,24.16,18.37,18.38
605,51.08,52.03,0.95,52.03,44.34,44.42,0.08,44.42,93.30,179.13,179.13,0.41,21.40,57.33,39.14,3593.07,23.42,27.03,20.88,18.22
606,53.81,51.10,2.71,53.81,44.66,46.45,1.80,46.45,200.68,128.14,200.68,0.34,27.79,60.19,36.57,3240.64,27.44,28.51,17.91,18.62
607,51.45,53.40,1.96,53.40,46.20,44.98,1.22,46.20,86.44,109.79,109.79,0.44,30.40,64.02,38.18,3362.04,29.34,24.66,17.54,20.28
608,52.81,47.31,5.50,52.81,48.52,42.18,6.35,48.52,96.68,75.60,96.68,0.62,19.08,49.89,33.67,3080.59,31.05,24.77,17.36,17.88
609,50.35,53.61,3.26,53.61,44.36,45.10,0.74,45.10,169.28,121.69,169.28,0.29,17.35,50.47,35.73,3312.39,26.98,26.98,17.89,19.05
610,48.50,55.32,6.82,55.32,44.20,44.54,0.34,44.54,84.94,229.52,229.52,1.00,33.38,68.49,40.12,3511.06,27.34,23.30,18.61,20.08
611,58.84,54.18,4.67,58.84,44.94,46.83,1.89,46.83,235.07,176.30,235.07,0.39,21.39,54.15,35.97,3275.94,26.83,27.69,18.23,18.39
612,49.51,51.26,1.75,51.26,47.21,41.56,5.64,47.21,102.79,246.04,246.04,0.32,24.86,60.12,38.99,3525.95,29.00,20.79,18.83,21.79
613,54.06,57.45,3.38,57.45,46.02,44.70,1.32,46.02,105.83,272.99,272.99,0.75,32.44,67.55,39.98,3511.19,28.53,24.08,17.97,19.98
614,55.56,50.88,4.68,55.56,46.23,44.32,1.91,46.23,220.55,190.71,220.55,0.96,23.72,57.15,36.99,3343.12,28.03,25.56,18.77,19.32
615,54.69,49.93,4.76,54.69,44.76,45.94,1.18,45.94,363.32,58.09,363.32,0.62,23.71,53.56,33.41,2984.97,27.11,28.73,18.56,18.38
616,49.39,48.71,0.69,49.39,42.62,44.52,1.90,44.52,132.17,133.42,133.42,0.65,24.95,57.95,36.74,3299.70,25.21,27.93,18.32,18.04
617,52.75,52.90,0.14,52.90,47.35,43.17,4.18,47.35,276.90,282.96,282.96,0.20,23.13,53.82,34.16,3069.05,29.40,26.79,17.88,16.91
618,49.48,53.89,4.40,53.89,44.49,44.59,0.10,44.59,220.03,259.65,259.65,0.12,32.38,67.14,39.62,3476.79,24.75,26.65,19.13,18.85
619,54.22,53.40,0.82,54.22,46.22,44.89,1.33,46.22,139.84,198.07,198.07,0.21,25.61,57.67,35.90,3206.08,27.99,28.24,17.24,18.01
620,48.36,54.61,6.25,54.61,44.47,46.68,2.21,46.68,128.49,205.15,205.15,1.00,20.51,51.36,33.93,3085.38,26.93,28.39,17.70,17.58
621,49.60,52.80,3.20,52.80,42.75,45.23,2.48,45.23,175.16,255.14,255.14,0.96,27.05,61.24,38.25,3418.83,25.92,26.21,18.21,18.59
622,55.21,56.65,1.44,56.65,44.95,44.88,0.07,44.95,295.08,181.10,295.08,0.30,28.52,63.56,39.32,3504.17,27.17,25.74,18.29,18.01
623,51.75,59.55,7.80,59.55,41.94,46.94,5.00,46.94,120.81,242.33,242.33,0.96,32.89,64.78,36.83,3189.63,25.81,29.32,17.33,17.10
624,47.54,56.36,8.82,56.36,43.34,46.33,3.00,46.33,147.16,133.22,147.16,0.20,15.50,49.60,36.43,3410.18,25.27,28.66,18.36,18.96
625,59.76,50.63,9.13,59.76,44.57,44.97,0.40,44.97,335.92,114.70,335.92,0.92,26.84,63.45,40.64,3660.86,23.68,23.94,19.98,21.14
626,58.51,51.44,7.07,58.51,47.06,42.99,4.07,47.06,267.62,217.70,267.62,0.39,26.40,59.76,37.33,3336.71,28.21,24.80,19.67,18.25
627,52.44,52.18,0.26,52.44,44.32,43.51,0.81,44.32,255.86,195.78,255.86,0.22,27.05,65.82,42.83,3877.22,24.12,22.40,19.85,21.62
628,55.23,47.63,7.60,55.23,43.20,44.42,1.21,44.42,348.23,51.66,348.23,0.97,32.14,63.70,36.38,3155.57,26.57,26.98,17.55,18.93
629,52.52,49.95,2.57,52.52,44.14,45.80,1.66,45.80,176.91,192.79,192.79,0.99,33.37,64.82,36.46,3145.23,27.51,28.07,17.38,17.55
630,52.26,49.18,3.08,52.26,45.38,44.38,1.00,45.38,220.99,158.71,220.99,1.00,24.96,53.99,32.78,2903.93,29.14,27.29,16.76,17.74
631,53.74,57.72,3.98,57.72,44.60,44.63,0.04,44.63,164.69,529.42,529.42,1.00,28.87,63.36,38.83,3449.60,26.81,26.01,17.89,18.58
632,49.81,53.33,3.53,53.33,46.00,44.99,1.01,46.00,88.88,195.57,195.57,1.00,13.75,45.00,33.31,3124.59,28.89,26.45,18.15,18.71
633,51.64,51.39,0.25,51.64,43.64,45.40,1.76,45.40,106.46,136.52,136.52,0.97,28.91,60.04,35.47,3113.15,26.90,28.20,17.55,18.01
634,57.43,48.91,8.51,57.43,47.07,43.55,3.52,47.07,247.16,111.37,247.16,0.96,24.82,57.43,36.34,3261.62,29.17,26.11,18.32,17.28
635,44.56,50.68,6.11,50.68,43.21,44.74,1.53,44.74,40.73,216.53,216.53,1.00,22.39,55.25,36.22,3286.26,22.72,26.34,21.71,17.14
636,49.57,52.73,3.16,52.73,43.06,44.44,1.38,44.44,240.16,96.77,240.16,0.45,17.05,50.80,36.31,3375.33,25.87,27.22,17.93,18.02
637,53.30,50.08,3.22,53.30,46.58,43.37,3.21,46.58,112.76,189.59,189.59,0.98,20.88,52.24,34.49,3136.01,29.58,25.60,18.49,16.99
638,54.89,53.52,1.37,54.89,45.15,42.78,2.37,45.15,200.27,338.86,338.86,0.96,29.50,60.80,35.72,3129.82,28.03,24.88,16.23,18.72
639,49.72,58.05,8.34,58.05,46.48,44.44,2.04,46.48,64.45,188.39,188.39,1.00,23.78,53.78,33.57,3000.21,29.61,24.77,18.15,18.52
640,52.28,49.37,2.91,52.28,45.21,44.96,0.25,45.21,168.34,148.29,168.34,0.35,25.40,56.68,35.09,3128.24,27.71,27.45,18.25,18.79
641,58.13,49.56,8.57,58.13,45.07,44.96,0.11,45.07,246.79,77.06,246.79,0.71,21.12,52.94,35.00,3182.92,27.47,27.71,18.37,17.55
642,52.26,54.40,2.14,54.40,45.06,42.39,2.66,45.06,164.58,166.17,166.17,0.91,27.38,68.52,45.25,4114.68,27.50,13.32,18.08,28.56
643,52.13,54.47,2.34,54.47,45.19,44.89,0.30,45.19,90.55,194.80,194.80,0.33,25.65,58.15,36.35,3249.97,27.94,27.12,17.79,18.76
644,48.53,57.82,9.29,57.82,43.42,46.78,3.37,46.78,80.76,158.21,158.21,1.00,28.10,58.88,35.00,3078.24,26.57,28.51,17.30,17.41
645,58.24,53.28,4.96,58.24,45.83,43.72,2.12,45.83,453.21,217.57,453.21,0.14,32.59,65.88,38.18,3328.85,27.35,26.24,17.59,18.79
646,48.15,52.29,4.14,52.29,44.55,43.74,0.81,44.55,89.94,143.12,143.12,0.49,28.40,62.42,38.28,3401.47,25.07,25.41,19.99,19.06
647,50.73,52.40,1.66,52.40,45.73,44.66,1.07,45.73,98.52,205.48,205.48,0.89,25.37,54.14,32.57,2876.58,29.89,29.23,16.00,15.97
648,49.15,60.26,11.11,60.26,42.20,46.48,4.28,46.48,126.57,354.74,354.74,1.00,31.78,64.02,37.01,3223.93,25.00,28.11,18.26,18.28
649,46.92,49.20,2.28,49.20,45.22,42.89,2.33,45.22,53.64,158.63,158.63,1.00,21.05,50.59,32.69,2953.57,28.92,25.22,17.11,18.19
650,53.13,49.28,3.85,53.13,44.72,44.71,0.01,44.72,267.60,81.09,267.60,0.68,17.97,48.33,33.06,3036.28,26.58,28.45,18.18,17.23
651,52.37,47.22,5.15,52.37,45.69,43.71,1.98,45.69,118.14,107.61,118.14,0.80,30.31,60.32,34.55,3000.73,28.74,26.99,17.09,17.44
652,54.25,55.70,1.44,55.70,46.86,43.85,3.01,46.86,170.46,295.25,295.25,0.73,38.62,73.76,40.93,3513.82,28.20,25.69,17.60,18.87
653,50.85,50.80,0.05,50.85,45.14,44.81,0.33,45.14,163.69,231.34,231.34,0.23,32.81,66.97,39.07,3415.25,27.03,27.61,18.41,15.53
654,51.83,48.70,3.13,51.83,45.02,42.68,2.34,45.02,133.94,106.47,133.94,0.35,31.92,64.15,37.02,3223.12,27.78,25.95,18.55,17.93
655,54.24,56.25,2.01,56.25,44.99,45.91,0.92,45.91,177.03,187.44,187.44,0.26,28.99,62.91,38.27,3392.00,26.87,27.34,19.06,17.42
656,47.66,52.65,4.99,52.65,42.40,45.52,3.12,45.52,161.26,235.81,235.81,0.45,31.60,67.30,40.44,3569.60,21.44,26.95,21.07,19.61
657,53.48,49.20,4.29,53.48,46.90,41.95,4.96,46.90,78.84,168.24,168.24,0.94,25.85,57.64,35.66,3178.49,29.64,25.31,18.53,17.40
658,53.89,48.68,5.21,53.89,45.78,43.51,2.26,45.78,187.08,78.54,187.08,0.39,30.51,61.02,35.09,3050.92,28.50,27.52,16.81,17.63
659,53.33,48.36,4.97,53.33,47.47,44.26,3.21,47.47,118.71,50.59,118.71,0.22,30.05,61.13,35.59,3108.37,28.54,27.80,18.67,17.44
660,54.61,52.86,1.75,54.61,45.53,44.75,0.77,45.53,154.87,213.34,213.34,0.25,24.69,58.82,37.84,3413.22,26.83,27.53,18.41,17.87
661,53.87,57.91,4.04,57.91,44.50,47.33,2.83,47.33,319.52,198.79,319.52,0.69,29.06,61.84,37.14,3277.89,26.64,27.77,17.30,19.17
662,55.64,49.31,6.33,55.64,46.62,43.40,3.21,46.62,257.73,87.78,257.73,1.00,18.52,47.22,31.48,2869.92,28.91,27.70,18.95,16.44
