,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
448,8.38,8.99,0.61,8.99,8.63,8.97,0.34,8.97,2.28,1.05,2.28,0.48,2.72,9.24,6.93,652.09,0.94,0.75,-3.50,-2.81,3.85,3.14
449,8.73,8.50,0.24,8.73,8.75,8.55,0.19,8.75,1.12,0.47,1.12,0.59,2.51,8.47,6.34,596.66,0.94,0.91,-3.49,-4.59,3.85,2.50
450,9.51,9.05,0.46,9.51,8.97,9.11,0.14,9.11,0.45,1.07,1.07,0.70,3.60,8.00,4.94,440.40,0.69,0.95,-4.37,-3.98,1.21,3.76
451,8.90,9.00,0.10,9.00,8.73,8.91,0.18,8.91,1.01,0.99,1.01,0.69,3.36,7.89,5.04,453.16,0.84,0.87,-5.06,-3.70,1.73,3.35
452,8.80,9.00,0.20,9.00,8.69,8.85,0.16,8.85,0.79,1.83,1.83,0.67,3.31,8.00,5.18,468.53,0.89,0.86,-3.75,-5.24,3.36,1.68
453,8.98,8.67,0.31,8.98,8.84,8.60,0.24,8.84,0.54,0.76,0.76,0.70,2.44,5.24,3.17,280.51,0.80,0.88,-5.02,-4.99,1.47,2.18
454,8.62,8.30,0.32,8.62,8.49,8.36,0.13,8.49,2.10,1.14,2.10,0.37,2.36,7.23,5.22,487.10,0.94,0.90,-5.18,-4.02,2.26,3.01
455,9.15,8.61,0.55,9.15,8.86,8.98,0.12,8.98,0.80,0.98,0.98,0.70,4.06,7.83,4.38,376.73,0.81,0.94,-5.24,-4.46,1.39,3.11
456,9.18,8.87,0.32,9.18,8.85,8.73,0.12,8.85,0.79,0.84,0.84,0.86,3.03,7.56,4.99,453.13,0.81,0.89,-4.63,-3.82,1.84,3.34
457,8.60,8.49,0.11,8.60,8.66,8.60,0.06,8.66,0.76,1.25,1.25,0.69,3.03,7.40,4.83,437.76,0.91,0.92,-4.65,-4.79,2.55,2.50
458,8.41,8.96,0.55,8.96,8.51,8.93,0.42,8.93,0.95,0.54,0.95,0.80,2.63,7.59,5.36,496.35,0.84,0.96,-5.10,-3.61,1.61,4.09
459,8.89,8.89,0.00,8.89,8.74,8.96,0.21,8.96,1.65,1.49,1.65,0.67,2.42,6.83,4.77,441.07,0.89,0.90,-4.31,-4.90,2.68,2.20
460,9.32,8.75,0.57,9.32,9.01,8.69,0.32,9.01,1.38,0.94,1.38,0.61,2.94,6.19,3.69,325.07,0.81,0.85,-4.74,-4.95,1.72,1.81
461,8.66,8.26,0.41,8.66,8.57,8.33,0.24,8.57,2.49,1.81,2.49,0.59,2.56,7.87,5.69,530.44,0.95,0.91,-4.17,-4.56,3.05,2.49
462,8.75,8.34,0.40,8.75,8.68,8.60,0.08,8.68,0.76,2.10,2.10,0.88,3.04,8.80,6.22,576.02,0.90,0.97,-4.18,-4.17,2.91,3.37
463,8.69,8.44,0.25,8.69,8.66,8.75,0.09,8.75,1.71,1.17,1.71,0.65,3.17,8.39,5.69,521.62,0.88,0.91,-4.37,-3.89,2.52,3.17
464,9.13,8.72,0.41,9.13,8.91,8.74,0.17,8.91,1.34,0.98,1.34,0.53,2.36,7.10,5.09,474.03,0.85,0.91,-4.22,-4.36,2.39,2.81
465,8.35,9.22,0.87,9.22,8.65,8.61,0.04,8.65,1.32,1.07,1.32,0.56,2.74,7.18,4.85,444.12,0.97,0.88,-4.82,-5.04,2.96,2.00
466,8.48,9.08,0.60,9.08,8.49,8.69,0.20,8.69,1.12,0.69,1.12,0.74,3.44,8.00,5.08,456.43,0.91,0.86,-3.58,-5.29,3.62,1.62
467,8.59,8.76,0.18,8.76,8.55,8.70,0.15,8.70,0.94,1.65,1.65,0.73,3.18,8.61,5.91,542.90,0.90,0.95,-5.06,-3.55,2.10,3.90
468,8.35,8.67,0.33,8.67,8.92,8.60,0.32,8.92,4.54,0.79,4.54,0.63,3.13,8.00,5.34,486.71,0.98,0.83,-3.88,-5.21,3.79,1.47
469,8.70,8.90,0.20,8.90,8.81,8.63,0.18,8.81,1.57,0.54,1.57,0.45,3.53,8.00,5.00,447.11,0.96,0.82,-4.14,-4.98,3.46,1.58
470,8.88,9.26,0.38,9.26,8.68,8.78,0.11,8.78,0.59,1.21,1.21,0.70,2.30,5.67,3.71,336.57,0.83,0.80,-4.67,-4.50,1.98,1.88
471,8.94,8.89,0.05,8.94,8.66,8.73,0.07,8.73,0.58,0.57,0.58,0.67,4.38,7.58,3.85,319.19,0.88,0.79,-4.92,-4.78,2.12,1.54
472,8.72,8.51,0.21,8.72,8.67,8.65,0.02,8.67,1.94,1.07,1.94,0.56,2.99,8.00,5.46,501.42,0.87,0.92,-4.86,-4.00,2.02,3.22
473,7.77,8.46,0.68,8.46,8.46,8.68,0.22,8.68,2.34,1.74,2.34,0.65,2.91,7.62,5.14,470.83,0.95,0.89,-4.35,-4.94,3.13,2.07
474,9.12,8.96,0.15,9.12,8.73,8.90,0.17,8.90,1.05,0.62,1.05,0.74,3.69,7.67,4.54,398.48,0.78,0.94,-5.39,-3.90,1.16,3.90
475,8.48,8.47,0.01,8.48,8.62,8.57,0.05,8.62,3.28,1.43,3.28,0.49,2.45,8.27,6.18,581.33,0.93,0.98,-3.93,-4.89,3.34,2.86
476,9.07,8.53,0.55,9.07,8.59,8.70,0.11,8.70,0.92,2.05,2.05,0.88,3.42,8.77,5.87,535.58,0.90,0.93,-5.02,-3.47,2.08,3.85
477,9.23,8.59,0.65,9.23,8.48,8.74,0.26,8.74,0.89,1.51,1.51,0.79,3.61,7.33,4.27,372.48,0.75,0.89,-4.76,-4.11,1.35,3.04
478,9.02,8.64,0.38,9.02,8.80,8.58,0.22,8.80,0.79,2.25,2.25,0.69,3.01,9.71,7.15,670.33,0.95,0.93,-4.45,-3.20,2.98,3.88
479,9.23,8.96,0.27,9.23,9.01,8.70,0.31,9.01,0.73,1.18,1.18,0.65,2.55,6.76,4.59,420.24,0.88,0.88,-5.15,-4.14,1.96,2.84
480,9.00,8.67,0.33,9.00,8.85,8.83,0.01,8.85,0.96,1.58,1.58,0.73,3.16,6.60,3.91,344.03,0.85,0.86,-4.71,-5.25,2.17,1.77
481,8.88,8.74,0.15,8.88,8.74,8.99,0.25,8.99,0.87,2.17,2.17,0.79,3.32,7.74,4.91,441.57,0.87,0.92,-4.80,-4.41,2.16,2.90
482,8.51,8.91,0.40,8.91,8.48,8.82,0.34,8.82,0.54,0.97,0.97,0.78,3.22,7.30,4.56,408.02,0.87,0.89,-4.16,-5.06,2.71,1.91
483,8.30,8.61,0.31,8.61,8.45,8.54,0.09,8.54,2.41,2.19,2.41,0.47,2.49,8.55,6.44,606.77,0.94,0.92,-4.54,-3.50,2.74,3.65
484,8.58,8.92,0.33,8.92,8.78,8.65,0.13,8.78,1.54,1.27,1.54,0.69,3.34,8.00,5.16,465.51,1.02,0.78,-4.37,-4.84,3.74,1.40
485,8.62,8.68,0.06,8.68,8.57,8.55,0.02,8.57,0.42,2.16,2.16,0.83,2.51,8.06,5.93,555.26,0.92,0.97,-4.20,-4.35,2.99,3.22
486,9.01,8.74,0.27,9.01,8.90,8.82,0.08,8.90,1.05,1.51,1.51,0.68,2.66,7.26,5.00,459.59,0.90,0.91,-4.60,-4.60,2.55,2.56
487,8.52,8.47,0.05,8.52,8.51,8.71,0.20,8.71,1.04,1.43,1.43,0.88,3.23,9.06,6.32,583.38,0.94,0.89,-3.43,-4.23,3.91,2.83
488,9.23,8.83,0.41,9.23,8.74,8.53,0.21,8.74,0.98,1.68,1.68,0.59,2.43,8.00,5.94,557.47,0.84,0.96,-4.65,-3.72,1.99,3.82
489,8.91,9.21,0.30,9.21,8.75,9.11,0.36,9.11,0.70,1.27,1.27,0.78,3.05,6.92,4.33,386.98,0.85,0.83,-4.89,-4.31,2.02,2.33
490,8.84,8.51,0.33,8.84,8.89,8.59,0.30,8.89,1.13,1.77,1.77,0.68,3.08,8.68,6.06,559.68,0.87,0.95,-4.81,-3.35,2.00,4.02
491,9.34,7.97,1.37,9.34,8.57,8.41,0.16,8.57,0.71,2.97,2.97,0.69,2.62,8.02,5.79,539.52,0.78,0.96,-4.41,-3.49,1.70,4.04
492,8.52,9.63,1.11,9.63,8.69,9.06,0.37,9.06,1.79,0.57,1.79,0.64,3.18,8.31,5.61,513.28,0.96,0.73,-3.40,-4.56,4.26,1.25
493,8.59,8.67,0.08,8.67,8.81,8.74,0.06,8.81,1.66,2.18,2.18,0.67,2.76,8.34,5.99,557.43,0.87,0.92,-4.64,-3.51,2.34,3.76
494,8.72,9.49,0.77,9.49,8.81,9.16,0.35,9.16,0.89,1.41,1.41,0.83,2.47,5.46,3.36,299.23,0.89,0.81,-4.88,-5.13,2.31,1.45
495,8.60,8.68,0.09,8.68,8.54,8.64,0.10,8.64,1.48,1.06,1.48,0.56,2.42,6.69,4.63,426.57,0.86,0.92,-5.36,-3.97,1.48,3.37
496,8.69,9.38,0.69,9.38,8.65,8.65,0.00,8.65,1.90,1.87,1.90,0.62,2.71,8.06,5.76,534.86,0.96,0.87,-3.65,-5.29,3.96,1.66
497,8.56,8.52,0.03,8.56,8.53,8.59,0.07,8.59,1.23,1.95,1.95,0.63,3.67,9.76,6.64,608.76,0.95,0.95,-4.85,-3.50,2.54,3.93
498,9.51,8.77,0.74,9.51,8.97,8.74,0.23,8.97,1.22,0.98,1.22,0.42,2.86,7.29,4.86,442.84,0.81,0.99,-4.82,-4.37,1.67,3.51
499,9.00,8.81,0.18,9.00,8.71,8.88,0.17,8.88,0.47,0.68,0.68,0.81,3.68,8.44,5.32,476.51,0.65,0.99,-3.71,-4.03,1.47,3.95
500,8.82,8.94,0.12,8.94,8.96,8.75,0.20,8.96,2.24,1.73,2.24,0.41,2.96,8.00,5.49,504.47,0.89,0.92,-5.58,-3.64,1.52,3.62
501,8.37,8.61,0.24,8.61,8.49,8.64,0.15,8.64,1.31,1.15,1.31,0.50,2.33,7.85,5.87,551.93,0.93,0.89,-3.41,-4.78,3.79,2.16
502,9.36,8.96,0.40,9.36,9.00,8.90,0.10,9.00,1.61,0.98,1.61,0.72,2.80,6.32,3.94,352.25,0.87,0.81,-4.51,-4.82,2.40,1.60
503,8.71,8.96,0.25,8.96,8.89,8.71,0.18,8.89,1.77,0.56,1.77,0.56,2.37,7.06,5.05,469.17,0.91,0.87,-3.76,-5.27,3.44,1.76
504,8.73,8.98,0.25,8.98,8.54,8.96,0.42,8.96,1.06,2.04,2.04,0.77,3.43,8.25,5.34,482.83,0.92,0.86,-3.73,-4.85,3.46,2.01
505,8.93,8.61,0.32,8.93,8.58,8.77,0.19,8.77,0.40,1.49,1.49,0.80,3.41,8.02,5.13,461.40,0.71,0.99,-4.45,-4.01,1.31,3.95
506,8.24,8.82,0.57,8.82,8.46,8.50,0.04,8.50,1.64,1.31,1.64,0.55,3.39,9.55,6.67,615.82,0.94,0.79,-3.60,-3.16,3.74,2.88
507,8.38,8.90,0.52,8.90,8.44,8.67,0.23,8.67,1.39,1.15,1.39,0.60,2.66,7.75,5.48,508.30,0.92,0.92,-5.05,-4.27,2.24,3.01
508,9.65,8.85,0.80,9.65,9.19,8.83,0.36,9.19,0.79,0.83,0.83,0.61,3.57,6.44,3.40,286.75,0.79,0.83,-5.11,-4.63,1.30,2.16
509,8.44,9.08,0.63,9.08,8.61,8.99,0.38,8.99,1.22,1.63,1.63,0.75,3.66,8.00,4.89,433.67,0.94,0.85,-4.51,-4.90,3.04,1.92
510,8.12,9.03,0.91,9.03,8.44,8.74,0.30,8.74,2.94,1.79,2.94,0.68,3.09,8.82,6.20,573.22,0.96,0.87,-3.92,-4.53,3.67,2.39
511,9.45,9.06,0.39,9.45,9.27,8.81,0.46,9.27,0.64,1.21,1.21,0.66,3.08,7.11,4.49,403.11,0.91,0.84,-4.19,-5.13,3.05,1.63
512,8.57,9.05,0.48,9.05,8.72,8.89,0.17,8.89,1.49,1.10,1.49,0.55,3.94,7.47,4.12,352.64,0.91,0.78,-4.69,-4.96,2.60,1.36
513,8.75,8.73,0.01,8.75,8.73,8.83,0.10,8.83,0.84,2.58,2.58,0.65,3.69,8.24,5.10,455.10,0.93,0.90,-4.20,-5.28,3.23,1.97
514,9.20,8.11,1.08,9.20,8.98,8.30,0.68,8.98,1.64,1.52,1.64,0.25,2.73,7.78,5.46,504.54,0.92,0.89,-4.60,-4.29,2.58,2.55
515,8.47,8.85,0.38,8.85,8.51,8.65,0.14,8.65,1.01,1.60,1.60,0.83,3.20,9.22,6.50,602.12,0.94,0.71,-3.67,-2.61,3.71,2.82
516,8.40,8.78,0.38,8.78,8.72,8.63,0.10,8.72,3.25,0.59,3.25,0.68,2.73,7.04,4.72,431.10,0.97,0.90,-4.54,-5.38,3.07,1.87
517,8.95,9.41,0.45,9.41,9.19,9.00,0.18,9.19,0.82,0.79,0.82,0.70,3.34,7.84,5.00,449.80,1.02,0.64,-4.11,-3.87,4.18,1.23
518,8.56,8.54,0.02,8.56,8.66,8.57,0.09,8.66,1.52,0.99,1.52,0.60,2.87,8.00,5.56,512.58,0.95,0.75,-3.50,-4.25,3.92,1.77
519,8.83,8.51,0.32,8.83,8.96,8.62,0.35,8.96,1.21,0.95,1.21,0.55,3.32,8.33,5.51,501.30,0.88,1.01,-4.63,-4.57,2.21,3.41
520,9.10,9.25,0.15,9.25,8.71,9.00,0.30,9.00,0.95,0.78,0.95,0.76,2.96,7.62,5.10,465.99,0.91,0.64,-3.83,-3.17,3.47,1.78
521,8.63,8.90,0.26,8.90,8.53,8.64,0.10,8.64,2.05,1.29,2.05,0.49,2.99,8.11,5.57,511.81,0.92,0.92,-4.08,-4.94,3.10,2.31
522,8.90,8.77,0.13,8.90,8.81,8.80,0.01,8.81,1.13,1.04,1.13,0.76,2.73,7.00,4.68,427.44,0.84,0.90,-4.90,-4.20,1.83,2.94
523,8.43,8.64,0.21,8.64,8.52,8.61,0.09,8.61,0.73,0.85,0.85,0.72,3.16,8.29,5.60,512.94,0.85,0.95,-4.81,-3.64,1.89,3.86
524,9.29,8.90,0.39,9.29,9.08,8.76,0.31,9.08,0.82,0.97,0.97,0.66,3.39,6.20,3.32,281.46,0.77,0.87,-4.67,-5.09,1.52,1.87
525,8.70,9.07,0.37,9.07,8.73,9.06,0.33,9.06,1.67,0.96,1.67,0.65,3.02,8.00,5.43,497.55,0.89,0.86,-3.34,-4.90,3.52,1.85
526,8.80,8.72,0.08,8.80,8.59,8.83,0.24,8.83,1.47,1.88,1.88,0.74,3.14,8.15,5.48,500.74,0.91,0.80,-3.21,-4.77,3.89,1.56
527,8.50,9.30,0.80,9.30,8.67,9.13,0.47,9.13,0.98,1.39,1.39,0.65,3.51,8.00,5.02,449.11,0.96,0.80,-4.09,-4.85,3.54,1.54
528,9.35,8.87,0.48,9.35,8.91,9.31,0.40,9.31,1.02,2.68,2.68,0.84,3.50,7.75,4.78,425.01,0.82,0.95,-5.03,-4.47,1.61,3.22
529,9.19,8.74,0.45,9.19,8.90,8.91,0.01,8.91,0.78,1.67,1.67,0.68,3.01,8.00,5.44,498.93,0.80,0.95,-4.77,-3.56,1.58,3.97
530,8.69,8.31,0.38,8.69,8.78,8.61,0.17,8.78,1.64,2.34,2.34,0.57,2.55,8.04,5.87,549.09,0.90,0.96,-5.02,-3.66,2.09,3.81
531,8.65,9.07,0.42,9.07,8.71,8.73,0.03,8.73,0.89,1.36,1.36,0.72,3.10,8.00,5.36,490.00,0.94,0.82,-3.53,-4.94,3.82,1.55
532,9.23,9.17,0.06,9.23,9.07,9.18,0.12,9.18,0.91,1.07,1.07,0.80,3.09,6.44,3.82,335.36,0.86,0.85,-5.19,-4.65,1.86,2.25
533,8.91,8.91,0.00,8.91,9.15,8.86,0.29,9.15,1.14,1.99,1.99,0.73,3.56,8.00,4.98,444.22,0.96,0.81,-4.45,-5.06,3.31,1.52
534,7.98,8.70,0.72,8.70,8.28,8.69,0.42,8.69,0.68,1.94,1.94,0.89,3.11,9.16,6.52,605.13,0.96,0.91,-3.51,-4.22,3.79,2.84
535,8.56,8.52,0.05,8.56,8.74,8.62,0.12,8.74,2.16,1.71,2.16,0.57,3.23,8.22,5.47,498.89,0.93,0.94,-4.54,-4.95,2.94,2.60
536,8.82,9.19,0.36,9.19,8.83,8.88,0.05,8.88,1.98,1.04,1.98,0.48,3.82,7.62,4.38,380.65,0.94,0.81,-4.77,-5.06,2.66,1.37
537,8.76,8.57,0.19,8.76,8.48,8.58,0.10,8.58,0.75,1.83,1.83,0.85,2.67,7.27,5.00,459.55,0.95,0.93,-4.90,-4.66,2.53,2.67
538,8.57,8.80,0.23,8.80,8.64,8.83,0.19,8.83,1.13,2.53,2.53,0.81,3.68,8.58,5.46,490.57,0.87,0.91,-4.55,-4.08,2.35,3.08
539,9.21,9.34,0.13,9.34,8.71,8.87,0.16,8.87,0.84,1.39,1.39,0.63,3.54,7.37,4.36,383.21,0.86,0.80,-4.36,-4.78,2.47,1.52
540,8.95,9.33,0.38,9.33,8.88,8.90,0.01,8.90,1.07,0.59,1.07,0.72,2.47,5.56,3.45,308.20,0.83,0.81,-4.63,-5.01,2.02,1.57
541,8.64,8.35,0.29,8.64,8.64,8.61,0.03,8.64,1.52,1.39,1.52,0.51,3.12,8.00,5.35,488.12,0.92,0.90,-4.43,-4.56,2.81,2.50
542,8.96,8.63,0.33,8.96,8.66,8.62,0.04,8.66,1.11,2.01,2.01,0.69,3.14,8.00,5.33,486.16,0.85,0.95,-4.51,-4.31,2.20,3.13
543,8.77,8.95,0.18,8.95,8.73,9.08,0.35,9.08,0.84,0.98,0.98,0.80,2.69,5.86,3.57,316.63,0.82,0.86,-5.08,-4.65,1.56,2.30
544,8.72,8.86,0.13,8.86,8.59,8.64,0.04,8.64,1.76,0.98,1.76,0.67,3.29,8.00,5.20,470.83,0.87,0.92,-5.19,-3.72,1.67,3.50
545,8.90,9.16,0.27,9.16,8.47,8.96,0.49,8.96,1.39,0.78,1.39,0.68,3.88,7.02,3.72,314.15,0.86,0.84,-4.92,-5.06,1.98,1.74
546,8.67,8.28,0.39,8.67,8.57,8.58,0.01,8.58,1.44,3.50,3.50,0.76,2.68,8.08,5.81,540.78,0.86,0.96,-4.54,-3.94,2.25,3.60
547,8.77,9.19,0.43,9.19,8.74,8.90,0.17,8.90,0.88,0.81,0.88,0.81,3.41,6.52,3.62,310.47,0.84,0.80,-4.46,-5.24,2.31,1.42
548,9.54,9.33,0.21,9.54,9.05,8.98,0.07,9.05,1.04,0.93,1.04,0.76,3.85,6.87,3.59,301.39,0.72,0.88,-4.84,-4.54,1.21,2.68
549,8.73,8.95,0.22,8.95,8.94,8.96,0.02,8.96,1.33,1.57,1.57,0.62,4.47,8.00,4.20,352.66,0.92,0.80,-4.96,-5.13,2.58,1.45
550,8.23,8.67,0.43,8.67,8.49,8.59,0.10,8.59,2.32,1.00,2.32,0.51,3.03,8.39,5.82,536.69,0.96,0.91,-3.77,-5.16,3.64,2.08
551,9.04,9.19,0.15,9.19,8.90,8.80,0.10,8.90,0.84,1.43,1.43,0.79,2.41,6.20,4.16,379.45,0.89,0.82,-4.56,-4.84,2.59,1.74
552,8.35,8.61,0.26,8.61,8.81,8.42,0.39,8.81,4.26,1.61,4.26,0.42,4.21,10.44,6.85,622.25,0.88,0.93,-3.96,-3.71,2.90,3.58
553,8.49,8.51,0.03,8.51,8.46,8.57,0.11,8.57,0.91,1.28,1.28,0.80,3.00,8.24,5.69,523.97,0.88,0.92,-4.75,-3.51,2.12,3.65
554,9.58,8.79,0.79,9.58,8.88,8.73,0.15,8.88,1.44,1.36,1.44,0.72,3.46,8.00,5.06,453.93,0.60,0.98,-4.00,-3.44,0.89,4.42
555,8.85,8.22,0.63,8.85,8.65,8.51,0.14,8.65,1.03,3.39,3.39,0.64,2.62,7.86,5.63,524.10,0.87,1.02,-5.16,-4.29,1.77,3.73
556,8.67,8.54,0.13,8.67,8.62,8.59,0.03,8.62,1.15,0.56,1.15,0.72,3.36,8.00,5.14,463.62,0.85,0.93,-5.14,-3.78,1.70,3.60
557,9.11,8.85,0.26,9.11,8.79,8.62,0.17,8.79,0.89,0.61,0.89,0.66,2.90,6.11,3.65,321.19,0.83,0.87,-5.19,-4.63,1.51,2.36
558,8.70,8.66,0.04,8.70,8.64,8.90,0.26,8.90,0.96,1.00,1.00,0.61,3.39,9.19,6.31,579.69,0.99,0.94,-4.29,-4.32,3.45,3.09
559,8.79,9.37,0.58,9.37,8.74,8.96,0.22,8.96,1.82,0.57,1.82,0.81,3.70,8.00,4.86,430.07,0.92,0.77,-4.06,-4.57,3.27,1.63
560,8.51,8.48,0.04,8.51,8.68,8.57,0.11,8.68,1.78,1.23,1.78,0.64,2.43,8.00,5.93,556.65,0.96,0.93,-4.43,-4.35,3.12,2.98
561,8.52,8.56,0.03,8.56,8.61,8.62,0.01,8.62,0.96,2.34,2.34,0.86,2.61,7.53,5.31,491.74,0.93,0.93,-4.79,-4.72,2.66,2.69
562,8.76,8.64,0.13,8.76,8.57,8.63,0.06,8.63,1.93,1.49,1.93,0.57,2.63,8.00,5.77,537.32,0.96,0.86,-3.39,-5.11,4.20,1.66
563,8.83,8.57,0.26,8.83,8.68,8.50,0.17,8.68,0.87,2.98,2.98,0.70,2.89,7.84,5.39,495.59,0.83,0.91,-4.71,-3.86,1.93,3.34
564,8.61,8.83,0.21,8.83,8.81,8.71,0.10,8.81,1.51,1.73,1.73,0.83,2.86,8.00,5.57,513.63,0.95,0.88,-4.57,-4.34,3.01,2.64
565,8.57,8.65,0.08,8.65,8.56,8.74,0.18,8.74,0.62,1.91,1.91,0.79,2.57,7.46,5.28,489.07,0.88,0.89,-4.50,-4.24,2.48,2.76
566,9.22,8.71,0.51,9.22,8.65,8.73,0.09,8.73,0.90,1.83,1.83,0.87,2.72,6.46,4.15,374.08,0.78,0.88,-4.90,-4.28,1.50,2.82
567,8.64,8.72,0.07,8.72,8.72,8.91,0.19,8.91,1.62,0.92,1.62,0.53,2.62,8.68,6.45,606.05,0.81,0.90,-3.05,-3.75,3.31,3.43
568,9.20,8.95,0.26,9.20,8.97,8.87,0.10,8.97,0.91,2.88,2.88,0.80,2.73,8.00,5.68,526.72,0.84,0.95,-4.93,-3.72,1.78,3.71
569,8.97,9.10,0.13,9.10,8.85,8.84,0.01,8.85,1.29,1.04,1.29,0.62,3.12,8.00,5.35,488.17,0.98,0.89,-3.99,-5.58,3.69,1.59
570,8.63,8.45,0.19,8.63,8.51,8.69,0.18,8.69,0.85,1.07,1.07,0.67,2.70,8.57,6.28,587.39,0.99,0.94,-3.96,-4.65,3.80,2.71
571,8.89,8.65,0.25,8.89,8.87,8.86,0.01,8.87,0.73,1.55,1.55,0.83,4.60,8.17,4.27,357.95,0.83,0.91,-5.02,-4.84,1.63,2.50
572,8.50,8.85,0.35,8.85,8.79,8.77,0.02,8.79,2.01,1.51,2.01,0.76,2.35,7.26,5.26,490.29,0.86,0.91,-4.72,-3.82,2.08,3.29
573,9.03,8.80,0.23,9.03,9.08,8.97,0.11,9.08,0.82,0.92,0.92,0.64,2.99,6.96,4.42,397.31,0.85,0.92,-5.25,-4.51,1.69,2.85
574,8.95,9.21,0.25,9.21,8.77,8.79,0.02,8.79,0.68,0.66,0.68,0.46,3.31,8.00,5.18,468.64,0.97,0.71,-4.04,-4.34,3.78,1.37
575,8.94,8.92,0.02,8.94,8.86,8.86,0.00,8.86,0.66,1.92,1.92,0.77,3.57,7.70,4.66,412.57,0.91,0.92,-5.08,-4.70,2.26,2.69
576,8.73,8.86,0.13,8.86,8.94,8.70,0.25,8.94,1.38,1.13,1.38,0.78,3.25,7.72,4.96,447.31,0.92,0.91,-4.63,-4.84,2.64,2.39
577,8.42,8.52,0.10,8.52,8.57,8.74,0.17,8.74,1.88,1.62,1.88,0.43,3.11,8.71,6.07,560.00,0.91,0.93,-4.82,-3.61,2.38,3.71
578,9.13,8.99,0.15,9.13,8.87,8.97,0.10,8.97,0.92,0.79,0.92,0.70,2.66,5.60,3.33,293.54,0.80,0.84,-4.97,-4.83,1.52,1.96
579,8.42,8.93,0.51,8.93,8.57,8.66,0.10,8.66,1.27,0.98,1.27,0.61,2.87,7.61,5.16,473.02,0.96,0.74,-4.12,-3.99,3.50,1.78
580,8.09,8.37,0.27,8.37,8.46,8.63,0.17,8.63,2.51,3.00,3.00,0.63,2.30,8.00,6.04,569.95,0.98,0.91,-4.03,-4.84,3.55,2.33
581,8.50,8.69,0.18,8.69,8.34,8.58,0.24,8.58,1.89,1.47,1.89,0.50,2.71,8.55,6.25,584.19,0.99,0.94,-3.63,-4.95,4.07,2.41
582,8.78,8.84,0.05,8.84,8.69,8.70,0.01,8.70,1.44,2.54,2.54,0.71,3.27,7.28,4.50,401.06,0.88,0.88,-4.98,-4.65,1.97,2.30
583,8.78,9.10,0.31,9.10,8.87,8.60,0.27,8.87,0.85,1.17,1.17,0.74,3.12,7.89,5.24,476.88,0.93,0.82,-3.47,-5.12,3.89,1.43
584,8.85,8.51,0.34,8.85,8.68,8.32,0.36,8.68,1.77,1.83,1.83,0.50,3.21,9.43,6.71,622.44,0.98,0.87,-3.87,-3.91,3.89,2.62
585,8.77,9.25,0.48,9.25,8.75,8.65,0.10,8.75,2.05,0.59,2.05,0.60,3.48,8.00,5.04,452.26,0.98,0.79,-4.43,-4.80,3.44,1.49
586,8.85,8.96,0.11,8.96,8.87,8.72,0.15,8.87,1.58,2.07,2.07,0.43,2.87,8.00,5.56,513.13,0.83,0.94,-4.66,-3.91,2.02,3.57
587,8.88,8.67,0.21,8.88,8.62,8.57,0.04,8.62,1.25,1.05,1.25,0.35,2.77,8.00,5.65,523.43,0.87,0.96,-4.87,-3.73,1.95,3.69
588,8.19,8.33,0.14,8.33,8.40,8.62,0.22,8.62,3.21,1.72,3.21,0.43,2.94,8.76,6.26,581.91,0.96,0.91,-4.32,-4.19,3.26,2.89
589,8.50,8.64,0.15,8.64,8.28,8.48,0.20,8.48,1.51,1.17,1.51,0.74,2.73,8.82,6.50,608.97,0.93,0.89,-3.51,-4.13,3.76,2.73
590,8.63,8.22,0.41,8.63,8.45,8.49,0.04,8.49,1.33,1.31,1.33,0.70,2.21,8.00,6.12,579.32,0.94,0.96,-4.61,-3.82,2.79,3.62
591,8.53,8.73,0.20,8.73,8.77,8.71,0.05,8.77,2.65,1.47,2.65,0.58,3.12,8.28,5.62,515.15,0.91,0.98,-5.21,-4.20,1.98,3.51
592,8.51,8.70,0.19,8.70,8.44,8.54,0.10,8.54,1.28,1.65,1.65,0.65,3.35,8.00,5.15,465.01,0.92,0.92,-4.90,-4.55,2.47,2.71
593,8.33,8.68,0.35,8.68,8.58,8.83,0.24,8.83,1.14,0.88,1.14,0.67,3.54,8.23,5.22,468.51,0.96,0.91,-4.23,-5.15,3.28,2.07
594,8.68,8.94,0.26,8.94,8.77,8.76,0.01,8.77,1.67,1.04,1.67,0.73,2.48,6.61,4.50,412.92,0.93,0.81,-4.26,-4.90,3.06,1.56
595,8.75,8.99,0.24,8.99,8.63,8.78,0.14,8.78,1.22,0.74,1.22,0.65,2.24,6.35,4.45,411.70,0.85,0.89,-4.29,-4.71,2.55,2.41
596,9.30,8.86,0.43,9.30,8.99,8.87,0.13,8.99,0.67,0.86,0.86,0.74,2.48,5.54,3.43,306.02,0.75,0.87,-5.13,-4.32,1.07,2.70
597,9.15,8.45,0.70,9.15,8.77,8.67,0.10,8.77,0.55,2.61,2.61,0.75,3.52,7.75,4.76,422.74,0.91,0.96,-5.22,-4.70,2.15,2.91
