,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
443,52.03,51.35,0.68,52.03,44.17,45.81,1.63,45.81,180.85,129.80,180.85,0.86,55.20,90.00,43.08,3479.74,0.90,0.91,-23.29,-23.79,18.88,19.14
444,54.94,56.59,1.65,56.59,46.87,46.64,0.22,46.87,134.26,372.87,372.87,0.75,60.51,90.00,38.56,2948.65,0.72,0.88,-21.32,-22.44,15.47,21.47
445,56.02,56.10,0.08,56.10,49.47,48.20,1.27,49.47,371.07,482.95,482.95,0.34,66.65,106.30,49.65,3965.21,0.84,0.85,-28.33,-23.75,15.22,19.26
446,53.23,57.10,3.87,57.10,44.68,45.42,0.73,45.42,203.16,235.19,235.19,0.85,62.00,90.00,37.30,2800.35,0.90,0.86,-22.29,-26.41,20.19,16.15
447,48.63,48.52,0.11,48.63,46.63,46.36,0.26,46.63,241.91,187.35,241.91,0.76,60.72,97.52,45.91,3679.85,0.91,0.89,-25.81,-23.28,18.94,20.15
448,58.71,59.55,0.85,59.55,48.93,49.21,0.28,49.21,301.17,341.31,341.31,0.55,63.75,98.83,44.64,3507.90,0.87,0.86,-27.45,-28.47,17.48,16.14
449,56.30,56.58,0.28,56.58,46.45,48.21,1.76,48.21,130.44,281.16,281.16,0.62,57.44,90.58,41.75,3313.87,0.69,0.87,-17.24,-24.92,17.16,19.86
450,54.74,55.28,0.54,55.28,48.77,46.67,2.10,48.77,151.29,490.60,490.60,0.70,62.44,89.31,36.24,2687.19,0.83,0.87,-31.12,-23.82,13.03,19.73
451,45.45,49.35,3.90,49.35,44.46,47.80,3.34,47.80,316.20,227.38,316.20,0.81,69.73,103.05,43.78,3331.86,0.86,0.89,-21.61,-30.70,19.14,14.24
452,57.09,58.76,1.67,58.76,47.37,48.77,1.40,48.77,222.32,174.84,222.32,0.19,60.83,97.07,45.37,3624.21,0.90,0.89,-23.30,-30.49,20.24,14.68
453,56.50,50.09,6.41,56.50,48.93,46.57,2.36,48.93,175.36,210.49,210.49,0.62,54.17,90.00,43.96,3583.09,0.85,0.88,-30.30,-21.33,13.81,21.53
454,51.24,46.61,4.63,51.24,46.72,45.18,1.54,46.72,144.88,98.69,144.88,0.75,53.57,82.10,36.57,2853.04,0.81,0.88,-26.09,-22.80,15.47,19.56
455,53.31,57.27,3.95,57.27,47.30,49.53,2.23,49.53,204.42,159.38,204.42,0.76,57.76,92.40,43.30,3463.96,0.89,0.73,-23.83,-22.14,20.55,15.45
456,50.16,53.28,3.12,53.28,45.08,45.72,0.63,45.72,245.54,286.44,286.44,0.69,53.51,91.07,45.59,3756.12,0.90,0.90,-23.77,-24.79,18.80,17.64
457,53.38,54.09,0.70,54.09,47.38,47.39,0.01,47.39,243.18,300.36,300.36,0.54,56.40,94.94,47.00,3853.51,0.69,0.87,-15.85,-25.76,19.33,19.10
458,51.57,54.10,2.53,54.10,49.71,50.67,0.96,50.67,273.13,323.39,323.39,0.68,64.43,96.42,41.65,3198.47,0.86,0.84,-28.44,-28.72,16.84,16.13
459,52.08,56.68,4.60,56.68,47.88,48.48,0.60,48.48,164.15,135.42,164.15,0.32,52.23,85.63,41.24,3340.70,0.86,0.76,-22.81,-24.39,20.13,14.92
460,53.12,51.52,1.60,53.12,47.24,46.38,0.86,47.24,140.12,175.86,175.86,0.75,54.24,88.02,41.91,3377.30,0.90,0.86,-27.52,-24.43,16.99,17.21
461,56.52,56.38,0.14,56.52,46.55,45.17,1.38,46.55,226.80,139.80,226.80,0.72,56.47,90.00,42.00,3352.56,0.89,0.75,-24.28,-20.60,20.01,16.97
462,53.93,54.88,0.95,54.88,46.15,47.76,1.61,47.76,143.75,130.37,143.75,0.79,58.36,90.00,40.39,3163.85,0.87,0.88,-22.29,-27.00,20.27,17.53
463,49.62,53.56,3.94,53.56,46.75,48.43,1.68,48.43,95.26,90.83,95.26,0.78,56.40,83.18,35.25,2678.78,0.91,0.76,-23.87,-26.27,20.88,12.86
464,53.27,55.49,2.21,55.49,45.79,46.10,0.32,46.10,307.46,196.83,307.46,0.54,56.30,90.00,42.15,3370.37,0.89,0.77,-24.10,-19.34,19.34,17.85
465,54.71,59.01,4.30,59.01,45.51,45.56,0.05,45.56,103.86,210.86,210.86,0.90,58.61,90.00,40.18,3138.59,0.83,0.87,-25.08,-21.14,15.74,20.80
466,51.58,52.21,0.63,52.21,46.53,47.25,0.72,47.25,75.68,70.49,75.68,0.50,55.34,85.74,38.70,3040.44,0.87,0.85,-23.74,-24.87,18.99,17.44
467,52.08,53.73,1.65,53.73,47.62,45.54,2.08,47.62,132.88,218.96,218.96,0.72,60.95,90.00,38.19,2905.14,0.86,0.89,-27.91,-24.84,15.51,18.16
468,55.13,57.51,2.37,57.51,45.23,46.41,1.17,46.41,250.74,246.00,250.74,0.77,56.82,90.00,41.70,3318.01,0.89,0.86,-21.61,-27.55,21.12,15.11
469,57.46,54.73,2.73,57.46,49.16,47.65,1.51,49.16,219.05,141.56,219.05,0.79,62.14,90.00,37.18,2786.43,0.90,0.89,-29.79,-25.99,17.26,19.35
470,55.78,59.79,4.02,59.79,46.72,47.80,1.08,47.80,280.83,350.70,350.70,0.44,60.98,97.91,46.08,3693.42,0.88,0.83,-23.03,-26.66,20.37,16.05
471,57.32,54.36,2.96,57.32,46.21,46.84,0.63,46.84,207.04,227.00,227.00,0.87,60.78,90.00,38.34,2922.28,0.79,0.88,-20.29,-23.97,19.37,20.08
472,49.98,52.55,2.58,52.55,46.53,46.76,0.23,46.76,121.35,296.55,296.55,0.71,58.67,86.08,36.21,2741.07,0.86,0.88,-23.41,-27.36,19.27,17.25
473,54.53,59.30,4.77,59.30,47.63,47.62,0.00,47.63,245.06,445.00,445.00,0.53,55.26,90.00,43.03,3474.14,0.87,0.87,-24.88,-27.25,18.17,16.76
474,47.83,50.95,3.12,50.95,45.38,47.83,2.45,47.83,139.43,167.63,167.63,0.81,57.81,90.00,40.86,3218.95,0.88,0.90,-23.69,-28.78,18.80,16.27
475,53.07,54.49,1.42,54.49,48.23,46.77,1.47,48.23,282.98,267.98,282.98,0.73,57.81,90.00,40.86,3218.91,0.89,0.85,-27.73,-25.16,18.12,17.45
476,52.14,55.11,2.97,55.11,47.48,47.97,0.49,47.97,388.54,361.24,388.54,0.27,66.50,103.21,46.68,3670.89,0.90,0.88,-24.59,-27.65,19.68,16.96
477,52.84,51.11,1.72,52.84,47.48,47.29,0.19,47.48,191.84,120.76,191.84,0.33,55.42,86.79,39.68,3136.25,0.88,0.89,-25.61,-27.93,18.02,16.75
478,55.02,54.51,0.51,55.02,44.45,45.65,1.20,45.65,298.39,358.89,358.89,0.27,58.91,99.49,49.42,4057.86,0.89,0.80,-21.08,-19.95,20.42,17.94
479,49.54,49.81,0.27,49.81,47.07,48.63,1.56,48.63,286.19,401.08,401.08,0.29,69.25,108.86,50.00,3960.82,0.89,0.90,-23.69,-28.93,20.12,16.72
480,49.32,52.12,2.80,52.12,45.97,45.72,0.25,45.97,186.50,192.29,192.29,0.66,56.75,91.90,43.66,3514.92,0.87,0.81,-22.28,-24.70,19.32,15.58
481,48.15,52.37,4.21,52.37,45.79,47.91,2.12,47.91,243.68,290.23,290.23,0.69,62.99,100.42,46.88,3742.87,0.85,0.84,-24.08,-26.12,17.53,16.12
482,48.68,48.58,0.10,48.68,45.44,45.93,0.49,45.93,293.57,303.46,303.46,0.49,64.05,101.93,47.48,3787.47,0.88,0.80,-22.55,-21.65,19.53,17.12
483,57.77,56.29,1.48,57.77,45.78,45.31,0.47,45.78,156.98,303.94,303.94,0.77,55.44,90.00,42.88,3455.97,0.77,0.86,-22.63,-20.82,15.46,20.33
484,53.76,50.22,3.54,53.76,47.04,44.81,2.23,47.04,388.60,206.37,388.60,0.73,59.04,90.00,39.81,3095.70,0.86,0.86,-27.30,-21.76,16.12,19.72
485,50.85,50.82,0.04,50.85,45.64,44.97,0.66,45.64,101.17,78.09,101.17,0.77,62.00,90.00,37.30,2800.07,0.88,0.82,-21.69,-23.37,20.78,16.75
486,51.31,53.05,1.74,53.05,46.45,46.59,0.14,46.59,289.40,250.12,289.40,0.42,61.17,100.80,48.81,3963.46,0.85,0.78,-23.20,-19.16,18.84,19.54
487,50.96,54.25,3.30,54.25,47.79,47.14,0.65,47.79,116.29,145.55,145.55,0.85,54.40,88.33,42.10,3393.63,0.88,0.82,-24.57,-22.11,20.43,19.66
488,54.74,54.39,0.36,54.74,48.43,49.64,1.21,49.64,271.02,105.74,271.02,0.78,62.19,90.00,37.14,2780.86,0.88,0.82,-25.25,-29.31,19.95,14.48
489,54.24,53.45,0.79,54.24,48.77,48.86,0.10,48.86,185.71,204.46,204.46,0.77,61.98,90.00,37.32,2802.21,0.84,0.88,-29.29,-26.52,15.14,19.44
490,54.60,57.68,3.08,57.68,48.26,49.17,0.92,49.17,241.79,393.20,393.20,0.76,63.28,90.00,36.21,2672.30,0.86,0.86,-27.31,-28.74,18.07,16.42
491,55.02,50.66,4.36,55.02,48.80,48.91,0.11,48.91,243.28,74.67,243.28,0.81,60.33,86.68,35.40,2635.07,0.87,0.89,-27.66,-26.67,18.82,19.92
492,53.39,50.43,2.96,53.39,45.93,47.83,1.90,47.83,291.49,136.67,291.49,0.77,56.41,88.64,40.70,3223.79,0.90,0.89,-23.28,-31.28,20.38,13.80
493,58.22,58.75,0.53,58.75,48.31,49.02,0.70,49.02,184.42,144.37,184.42,0.76,62.92,90.00,36.52,2707.82,0.89,0.88,-27.00,-29.25,17.96,15.79
494,51.37,54.64,3.27,54.64,46.55,49.00,2.44,49.00,85.05,66.16,85.05,0.79,55.23,82.00,35.06,2677.53,0.91,0.91,-25.10,-31.15,20.01,15.93
495,50.77,53.97,3.21,53.97,47.14,47.54,0.41,47.54,113.70,147.51,147.51,0.71,60.89,89.97,38.21,2907.77,0.88,0.88,-26.34,-26.99,17.77,17.39
496,60.95,59.27,1.68,60.95,48.39,46.60,1.78,48.39,378.02,242.38,378.02,0.72,54.94,90.00,43.30,3506.19,0.87,0.67,-25.43,-14.97,19.41,18.98
497,51.23,53.81,2.58,53.81,44.80,46.33,1.53,46.33,243.24,267.83,267.83,0.74,58.29,90.00,40.45,3170.52,0.89,0.86,-21.54,-28.27,19.80,13.59
498,56.30,57.35,1.05,57.35,46.53,46.41,0.12,46.53,128.47,247.67,247.67,0.51,53.83,90.00,44.25,3617.15,0.88,0.91,-26.73,-24.07,15.94,19.27
499,55.90,59.26,3.36,59.26,45.28,47.90,2.61,47.90,211.17,105.51,211.17,0.84,59.69,90.00,39.26,3031.08,0.90,0.80,-21.74,-26.25,21.65,14.52
500,49.75,51.70,1.95,51.70,45.91,45.30,0.61,45.91,296.31,286.23,296.31,0.24,55.04,93.29,46.50,3824.43,0.89,0.86,-22.15,-24.14,19.53,17.15
501,50.22,53.69,3.46,53.69,46.41,47.85,1.44,47.85,251.68,181.91,251.68,0.67,55.80,86.39,38.96,3059.04,0.85,0.74,-22.14,-24.75,19.98,14.22
502,52.39,54.96,2.57,54.96,46.48,46.72,0.23,46.72,270.97,228.92,270.97,0.79,62.97,96.67,43.15,3370.79,0.91,0.84,-26.45,-26.11,18.41,16.14
503,52.10,49.31,2.79,52.10,47.24,46.29,0.94,47.24,281.22,270.97,281.22,0.47,57.74,96.00,46.92,3826.24,0.84,0.87,-25.26,-22.36,16.32,19.41
504,51.67,49.04,2.63,51.67,47.38,46.57,0.80,47.38,149.76,160.81,160.81,0.83,61.07,90.00,38.09,2893.15,0.88,0.91,-29.26,-23.97,15.50,21.15
505,53.62,55.84,2.23,55.84,47.27,48.03,0.76,48.03,407.79,390.91,407.79,0.78,58.79,90.02,40.05,3122.74,0.87,0.85,-26.63,-28.00,17.39,15.69
506,48.30,50.56,2.26,50.56,45.81,46.61,0.80,46.61,184.47,177.88,184.47,0.77,58.52,91.13,41.39,3261.69,0.87,0.87,-24.41,-26.56,17.96,17.18
507,54.35,52.30,2.05,54.35,45.18,46.06,0.88,46.06,193.74,199.02,199.02,0.70,54.46,89.75,43.45,3528.27,0.81,0.90,-21.32,-24.00,18.39,19.79
508,49.39,50.82,1.43,50.82,46.65,49.51,2.86,49.51,144.67,125.84,144.67,0.79,57.02,87.63,39.16,3061.07,0.87,0.88,-24.16,-29.12,19.52,16.96
509,56.23,55.60,0.64,56.23,47.42,48.34,0.92,48.34,327.69,239.04,327.69,0.71,60.63,95.85,44.32,3522.54,0.87,0.81,-23.16,-26.65,20.69,15.57
510,57.31,54.86,2.45,57.31,49.93,49.43,0.51,49.93,270.14,296.73,296.73,0.29,60.69,95.72,44.13,3502.85,0.81,0.88,-25.53,-26.02,16.39,20.04
511,52.83,50.91,1.92,52.83,48.27,47.76,0.51,48.27,191.33,172.24,191.33,0.66,57.85,90.00,40.83,3215.23,0.88,0.88,-27.27,-25.88,17.81,18.79
512,51.40,52.25,0.85,52.25,47.81,49.60,1.79,49.60,348.77,258.69,348.77,0.45,64.52,100.65,45.80,3612.47,0.87,0.84,-25.05,-28.85,19.30,15.54
513,53.45,56.50,3.05,56.50,48.29,47.81,0.48,48.29,101.59,228.66,228.66,0.73,55.57,87.80,40.57,3223.25,0.78,0.86,-23.97,-23.94,16.26,19.34
514,57.85,58.91,1.06,58.91,46.02,47.63,1.60,47.63,187.67,391.05,391.05,0.48,53.77,90.00,44.29,3622.51,0.67,0.82,-15.13,-23.09,18.22,18.05
515,54.80,56.91,2.11,56.91,45.33,43.83,1.50,45.33,411.86,337.13,411.86,0.20,55.75,96.95,49.57,4120.48,0.92,0.89,-26.89,-21.29,16.61,19.44
516,55.02,53.06,1.96,55.02,47.44,47.86,0.42,47.86,180.01,75.46,180.01,0.79,61.65,90.00,37.60,2835.47,0.91,0.90,-24.96,-30.01,19.92,15.09
517,48.68,50.42,1.74,50.42,45.57,46.68,1.11,46.68,102.96,117.24,117.24,0.85,60.41,90.00,38.65,2959.10,0.89,0.89,-23.29,-24.67,19.93,19.23
518,48.81,51.80,2.99,51.80,43.07,44.63,1.55,44.63,70.98,103.03,103.03,0.85,52.38,83.88,39.36,3150.48,0.87,0.93,-20.42,-24.58,19.35,18.83
519,45.70,50.04,4.33,50.04,45.44,48.58,3.13,48.58,340.83,321.35,340.83,0.78,66.51,102.98,46.44,3646.76,0.86,0.81,-22.44,-26.89,19.11,14.39
520,49.36,54.48,5.12,54.48,45.52,46.84,1.32,46.84,29.42,94.35,94.35,0.88,62.31,90.00,37.04,2769.20,0.91,0.91,-22.08,-30.69,21.28,14.20
521,53.98,57.51,3.53,57.51,46.91,45.82,1.10,46.91,116.00,158.00,158.00,0.91,60.38,90.00,38.68,2962.36,0.88,0.72,-24.91,-17.62,19.13,18.12
522,50.74,52.33,1.60,52.33,46.29,45.94,0.35,46.29,152.45,196.42,196.42,0.80,63.02,94.74,41.17,3172.19,0.89,0.88,-27.81,-22.20,16.27,20.42
523,57.10,59.63,2.52,59.63,49.43,49.26,0.17,49.43,211.11,324.52,324.52,0.74,57.13,90.00,41.44,3287.05,0.85,0.87,-29.45,-25.61,15.58,18.93
524,57.63,54.56,3.07,57.63,45.38,46.72,1.34,46.72,425.75,239.66,425.75,0.56,54.43,90.00,43.73,3556.97,0.89,0.84,-21.42,-25.47,20.90,16.14
525,57.45,57.03,0.43,57.45,47.79,47.17,0.62,47.79,296.98,321.40,321.40,0.82,59.18,90.00,39.69,3081.70,0.88,0.87,-27.64,-26.64,17.28,17.12
526,52.13,50.23,1.90,52.13,47.72,47.15,0.57,47.72,104.47,175.01,175.01,0.75,56.10,84.89,37.21,2879.82,0.82,0.87,-26.31,-22.93,15.79,20.54
527,51.28,52.98,1.70,52.98,44.78,45.46,0.68,45.46,116.21,114.28,116.21,0.89,61.21,90.00,37.97,2879.41,0.81,0.89,-19.61,-23.34,19.61,19.86
528,54.44,58.24,3.80,58.24,46.28,46.05,0.23,46.28,306.64,390.03,390.03,0.77,58.29,90.00,40.46,3171.44,0.89,0.89,-26.00,-25.35,17.63,17.74
529,57.10,54.85,2.25,57.10,47.81,49.18,1.37,49.18,251.43,205.71,251.43,0.78,59.57,90.00,39.36,3042.81,0.88,0.89,-27.30,-28.25,18.12,17.45
530,56.26,55.50,0.77,56.26,49.74,49.30,0.44,49.74,257.83,282.16,282.16,0.77,64.41,90.00,35.25,2559.12,0.88,0.89,-30.75,-27.85,16.00,18.87
531,49.93,52.67,2.74,52.67,47.13,48.04,0.91,48.04,352.83,339.90,352.83,0.68,61.58,95.74,43.40,3416.15,0.88,0.81,-23.99,-26.86,20.07,15.24
532,56.61,52.68,3.94,56.61,49.13,47.69,1.44,49.13,186.53,154.93,186.53,0.63,57.64,90.00,41.01,3236.40,0.86,0.87,-28.03,-25.93,17.38,18.79
533,57.41,52.92,4.49,57.41,43.40,44.89,1.48,44.89,203.23,130.73,203.23,0.83,60.59,90.00,38.50,2940.96,0.78,0.90,-19.00,-22.66,17.98,20.04
534,50.66,52.25,1.59,52.25,47.11,47.41,0.30,47.41,57.82,70.03,70.03,0.82,55.36,81.88,34.82,2651.99,0.89,0.91,-26.58,-28.23,17.62,17.00
535,54.35,50.08,4.27,54.35,45.16,43.32,1.85,45.16,109.70,165.18,165.18,0.24,52.02,88.82,44.61,3680.36,0.80,0.90,-20.58,-19.72,17.30,21.35
536,48.16,57.04,8.88,57.04,46.92,49.19,2.27,49.19,203.91,227.05,227.05,0.83,55.82,90.67,43.22,3484.96,0.86,0.71,-22.21,-22.84,20.32,14.43
537,52.77,48.74,4.04,52.77,47.26,46.08,1.19,47.26,108.47,73.10,108.47,0.49,52.82,83.35,38.45,3052.80,0.92,0.91,-28.64,-23.64,16.39,20.17
538,48.96,51.42,2.46,51.42,45.35,46.08,0.72,46.08,92.43,110.17,110.17,0.90,55.73,85.47,38.11,2974.67,0.87,0.77,-23.64,-19.88,19.13,18.07
539,49.81,52.79,2.98,52.79,47.53,47.36,0.17,47.53,241.12,347.08,347.08,0.45,63.79,104.57,50.35,4078.13,0.84,0.89,-22.17,-24.54,19.82,19.69
540,52.15,50.64,1.50,52.15,46.70,44.08,2.62,46.70,248.05,246.37,248.05,0.23,52.66,92.90,48.14,4024.65,0.90,0.90,-25.28,-21.96,18.40,19.72
541,52.11,52.33,0.22,52.33,46.83,46.16,0.67,46.83,129.33,207.91,207.91,0.54,52.10,87.50,43.22,3540.76,0.89,0.90,-28.29,-24.38,15.50,18.81
542,53.12,55.74,2.62,55.74,44.94,44.68,0.26,44.94,398.41,305.89,398.41,0.45,55.24,92.69,45.74,3744.95,0.87,0.76,-21.15,-16.46,20.10,19.74
543,55.98,52.94,3.04,55.98,51.25,47.49,3.77,51.25,87.54,128.51,128.51,0.35,57.13,86.46,37.90,2933.60,0.83,0.87,-31.48,-22.70,12.95,20.95
544,54.68,52.29,2.39,54.68,51.25,48.17,3.08,51.25,328.33,350.31,350.31,0.75,62.48,92.25,39.14,2977.25,0.87,0.88,-35.02,-25.91,12.98,19.78
545,54.76,50.11,4.66,54.76,49.34,47.58,1.76,49.34,166.86,219.22,219.22,0.78,56.86,90.81,42.48,3394.97,0.79,0.86,-26.93,-22.63,14.94,20.64
546,55.75,51.09,4.66,55.75,47.05,46.42,0.63,47.05,204.60,156.04,204.60,0.83,64.35,90.00,35.30,2564.71,0.85,0.89,-26.93,-24.98,15.90,19.17
547,57.40,51.88,5.52,57.40,48.33,46.37,1.96,48.33,441.92,261.20,441.92,0.64,60.45,96.21,44.83,3575.86,0.87,0.85,-28.99,-21.13,15.86,20.47
548,51.78,54.13,2.35,54.13,47.58,47.37,0.21,47.58,91.19,189.71,189.71,0.78,60.79,90.00,38.33,2920.89,0.94,0.92,-27.43,-27.27,19.85,19.30
549,52.51,51.49,1.01,52.51,46.31,45.97,0.34,46.31,169.08,153.46,169.08,0.49,57.41,90.00,41.21,3259.46,0.82,0.89,-21.60,-24.37,18.71,19.28
550,51.65,53.77,2.12,53.77,45.98,48.33,2.35,48.33,258.21,222.35,258.21,0.79,54.31,90.00,43.84,3568.97,0.88,0.90,-24.23,-29.60,18.13,15.37
551,54.21,51.38,2.83,54.21,45.63,45.74,0.11,45.74,243.90,283.01,283.01,0.80,57.29,90.00,41.31,3271.21,0.75,0.87,-21.23,-21.60,15.99,20.01
552,55.98,49.65,6.33,55.98,50.93,47.48,3.45,50.93,449.29,476.78,476.78,0.50,76.48,115.62,50.62,3914.77,0.85,0.87,-30.62,-24.09,15.17,19.86
553,51.75,52.07,0.32,52.07,47.44,48.53,1.09,48.53,180.20,191.94,191.94,0.63,58.46,92.04,42.35,3357.64,0.87,0.88,-26.02,-27.79,17.34,16.85
554,53.99,50.73,3.26,53.99,47.44,46.18,1.27,47.44,97.53,139.10,139.10,0.75,52.64,84.75,40.01,3210.96,0.80,0.89,-25.05,-22.03,15.49,21.08
555,53.11,52.20,0.90,53.11,47.98,44.41,3.57,47.98,61.22,155.47,155.47,0.56,59.55,89.18,38.56,2962.86,0.91,0.89,-32.05,-21.53,13.40,20.30
556,49.67,51.78,2.11,51.78,45.55,44.63,0.92,45.55,185.27,222.68,222.68,0.79,56.49,91.78,43.77,3529.84,0.90,0.81,-22.83,-22.83,20.31,16.76
557,59.45,59.01,0.44,59.45,47.26,47.73,0.47,47.73,334.65,221.47,334.65,0.21,57.75,92.89,43.80,3513.26,0.90,0.84,-23.90,-28.30,20.00,14.13
558,57.72,56.69,1.03,57.72,47.18,47.57,0.39,47.57,209.44,133.66,209.44,0.72,62.58,90.00,36.81,2742.12,0.88,0.87,-24.93,-28.04,19.04,16.26
559,51.36,52.76,1.40,52.76,45.76,48.31,2.54,48.31,341.14,410.44,410.44,0.79,70.21,107.06,47.38,3684.95,0.87,0.87,-22.90,-29.30,19.39,14.90
560,53.00,54.28,1.28,54.28,45.71,47.36,1.65,47.36,165.73,133.26,165.73,0.79,61.09,90.00,38.07,2891.06,0.89,0.83,-22.96,-26.14,20.39,15.96
561,53.29,55.62,2.33,55.62,43.58,43.31,0.27,43.58,208.05,157.43,208.05,0.33,55.72,90.00,42.64,3427.82,0.89,0.74,-21.46,-20.12,19.33,14.39
562,50.70,50.26,0.44,50.70,47.69,44.90,2.79,47.69,189.27,468.82,468.82,0.70,64.11,96.54,42.04,3242.85,0.86,0.89,-28.96,-22.98,14.79,20.01
563,53.36,52.60,0.77,53.36,46.93,46.29,0.64,46.93,97.30,50.46,97.30,0.81,55.51,81.32,34.14,2581.27,0.88,0.79,-24.18,-23.26,20.03,16.94
564,51.72,53.63,1.91,53.63,46.51,47.20,0.69,47.20,117.53,211.62,211.62,0.76,56.05,90.00,42.36,3395.32,0.87,0.89,-24.51,-25.38,18.28,18.80
565,51.98,53.74,1.76,53.74,45.16,45.28,0.12,45.28,117.62,150.23,150.23,0.86,54.92,90.00,43.32,3508.07,0.91,0.90,-24.83,-23.32,19.01,19.26
566,52.27,54.28,2.01,54.28,45.65,47.23,1.58,47.23,390.75,338.33,390.75,0.67,57.31,90.00,41.29,3269.23,0.86,0.85,-21.60,-28.79,19.84,14.20
567,55.99,55.19,0.81,55.99,47.72,46.04,1.68,47.72,195.29,322.68,322.68,0.68,57.56,90.00,41.07,3243.91,0.88,0.90,-29.86,-23.83,14.31,19.54
568,51.44,52.57,1.14,52.57,47.74,46.29,1.45,47.74,300.58,238.62,300.58,0.38,58.92,94.24,44.15,3531.56,0.85,0.69,-24.33,-18.07,18.67,16.71
569,49.84,48.84,1.00,49.84,46.00,46.36,0.36,46.36,345.11,189.08,345.11,0.31,55.67,90.46,43.14,3479.21,0.87,0.87,-22.50,-27.34,18.86,15.15
570,53.28,50.70,2.59,53.28,45.81,44.61,1.21,45.81,138.05,104.57,138.05,0.61,54.73,87.81,41.28,3307.34,0.90,0.89,-26.45,-21.97,16.77,19.39
571,53.39,49.87,3.52,53.39,48.68,47.18,1.50,48.68,157.06,106.25,157.06,0.75,51.35,80.88,37.23,2953.20,0.87,0.86,-28.97,-24.33,16.52,19.20
572,52.66,52.41,0.25,52.66,46.65,46.72,0.07,46.72,212.47,174.65,212.47,0.75,62.40,92.61,39.57,3020.78,0.85,0.88,-26.44,-25.05,16.42,18.80
573,49.27,46.78,2.49,49.27,43.91,46.13,2.22,46.13,90.19,86.53,90.19,0.87,61.73,89.62,37.15,2789.24,0.71,0.88,-15.92,-24.20,18.89,19.17
574,50.51,53.33,2.82,53.33,43.68,45.67,1.99,45.67,178.06,122.49,178.06,0.73,50.16,85.90,43.27,3574.29,0.86,0.81,-20.14,-21.25,19.84,17.60
575,51.34,51.20,0.14,51.34,46.63,45.88,0.74,46.63,75.90,113.18,113.18,0.72,57.05,87.29,38.80,3024.20,0.88,0.91,-27.29,-23.99,16.28,20.21
576,54.45,49.89,4.57,54.45,44.40,45.48,1.08,45.48,102.23,64.68,102.23,0.83,60.45,90.00,38.61,2954.63,0.75,0.89,-17.82,-22.78,18.29,20.35
577,47.07,51.13,4.06,51.13,45.12,46.31,1.19,46.31,85.24,126.34,126.34,0.79,55.87,84.48,36.99,2861.31,0.90,0.89,-22.81,-28.48,19.90,15.41
578,55.20,58.84,3.63,58.84,47.84,49.43,1.59,49.43,251.11,145.62,251.11,0.68,55.36,90.78,43.72,3541.18,0.89,0.86,-24.80,-26.45,20.10,18.49
579,50.96,49.70,1.25,50.96,48.47,45.86,2.62,48.47,130.05,151.91,151.91,0.60,55.28,85.36,38.38,3008.36,0.87,0.89,-31.07,-23.58,13.94,20.00
580,54.23,52.54,1.69,54.23,47.67,46.19,1.48,47.67,143.40,108.13,143.40,0.65,58.61,90.00,40.18,3139.21,0.84,0.89,-25.45,-22.57,16.82,20.97
581,56.31,53.67,2.64,56.31,46.49,47.22,0.73,47.22,202.62,104.28,202.62,0.75,55.43,90.00,42.89,3457.50,0.89,0.88,-22.93,-27.33,20.37,16.72
582,51.69,53.06,1.36,53.06,48.39,47.28,1.11,48.39,217.66,222.87,222.87,0.34,56.88,91.83,43.48,3495.12,0.88,0.86,-26.41,-26.09,18.27,17.40
583,51.09,53.95,2.86,53.95,46.05,49.04,2.99,49.04,342.18,291.78,342.18,0.82,68.54,105.95,47.69,3740.61,0.90,0.86,-22.56,-28.95,20.99,15.13
584,51.45,49.99,1.46,51.45,47.04,47.31,0.27,47.31,177.87,177.21,177.87,0.67,58.72,90.00,40.08,3127.58,0.85,0.87,-25.30,-26.79,17.38,16.99
585,52.47,53.85,1.38,53.85,44.99,46.37,1.38,46.37,351.80,349.32,351.80,0.65,65.74,106.81,50.94,4107.84,0.83,0.78,-21.85,-21.84,18.21,16.50
586,52.62,53.54,0.92,53.54,46.66,48.15,1.49,48.15,102.66,79.84,102.66,0.73,59.48,90.00,39.44,3052.08,0.89,0.88,-24.49,-27.52,19.00,16.66
587,55.45,58.54,3.09,58.54,47.59,47.37,0.21,47.59,188.17,225.76,225.76,0.73,59.37,90.00,39.53,3062.60,0.92,0.92,-26.72,-27.82,18.72,17.77
588,55.05,56.08,1.03,56.08,48.29,48.26,0.03,48.29,169.10,255.98,255.98,0.72,56.93,92.89,44.50,3596.04,0.86,0.90,-25.94,-25.61,17.45,19.50
589,52.41,53.10,0.69,53.10,47.11,48.31,1.21,48.31,70.69,76.38,76.38,0.88,56.69,84.49,36.30,2779.83,0.89,0.93,-25.84,-27.92,18.58,19.39
590,56.87,53.66,3.22,56.87,46.15,46.61,0.46,46.61,218.43,303.25,303.25,0.29,49.00,90.00,48.35,4099.83,0.71,0.87,-15.87,-21.47,18.27,20.26
