,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
497,52.85,53.09,0.24,53.09,45.85,45.03,0.82,45.85,152.78,288.37,288.37,0.88,58.29,90.00,40.45,3170.52,27.56,26.39,18.71,18.69
498,56.92,58.91,1.99,58.91,47.70,48.28,0.58,48.28,104.20,180.48,180.48,0.60,53.83,90.00,44.25,3617.15,27.60,27.40,19.00,19.58
499,56.89,58.07,1.19,58.07,47.86,48.86,1.00,48.86,154.60,100.94,154.60,0.90,59.69,90.00,39.26,3031.08,27.49,28.97,20.89,19.54
500,52.07,53.41,1.33,53.41,45.78,43.71,2.08,45.78,162.63,228.17,228.17,0.13,51.76,90.00,46.01,3824.43,25.88,21.87,19.91,22.21
501,52.25,52.31,0.07,52.31,46.42,47.57,1.14,47.57,132.81,55.48,132.81,0.87,59.41,90.00,39.50,3059.04,26.77,28.23,21.11,20.18
502,54.68,56.15,1.47,56.15,47.58,47.14,0.44,47.58,151.61,169.34,169.34,0.86,56.29,90.00,42.15,3370.79,27.34,26.70,20.18,20.33
503,53.51,52.56,0.95,53.51,46.44,44.89,1.55,46.44,180.09,120.05,180.09,0.35,51.74,90.00,46.02,3826.24,26.09,23.89,20.29,21.74
504,52.04,51.68,0.36,52.04,46.19,47.06,0.87,47.06,83.35,65.68,83.35,0.96,61.07,90.00,38.09,2893.15,26.83,25.65,20.26,22.47
505,55.22,56.61,1.39,56.61,47.15,47.51,0.36,47.51,310.57,336.19,336.19,0.88,58.77,90.00,40.04,3122.74,28.74,28.47,19.54,19.67
506,50.10,51.90,1.80,51.90,45.75,45.86,0.11,45.86,64.10,90.18,90.18,0.89,57.38,90.00,41.22,3261.69,26.85,25.30,19.81,21.46
507,54.74,53.90,0.84,54.74,46.16,46.51,0.35,46.51,155.72,130.15,155.72,0.87,54.72,90.00,43.49,3528.27,25.31,25.82,21.42,21.31
508,50.37,51.21,0.84,51.21,47.30,47.80,0.50,47.80,52.85,56.20,56.20,0.93,59.39,90.00,39.52,3061.07,27.18,27.72,21.10,21.21
509,59.17,56.52,2.65,59.17,48.56,46.75,1.81,48.56,173.19,193.65,193.65,0.85,54.77,90.00,43.44,3522.54,27.88,25.77,21.18,21.55
510,57.34,57.27,0.07,57.34,50.41,49.49,0.92,50.41,215.74,205.94,215.74,0.26,54.97,90.00,43.27,3502.85,29.30,27.97,19.87,22.28
511,53.85,52.54,1.31,53.85,48.14,47.67,0.47,48.14,126.90,94.94,126.90,0.80,57.85,90.00,40.83,3215.23,27.45,27.82,21.01,20.97
512,54.02,53.18,0.84,54.02,48.03,48.15,0.11,48.15,163.00,116.82,163.00,0.32,53.88,90.00,44.21,3612.47,27.84,27.55,20.90,20.88
513,51.32,57.85,6.53,57.85,47.95,49.14,1.19,49.14,72.88,147.22,147.22,0.86,57.77,90.00,40.90,3223.25,27.82,30.00,20.54,19.37
514,56.07,61.06,5.00,61.06,46.96,47.01,0.05,47.01,165.18,342.28,342.28,0.53,53.77,90.00,44.29,3622.51,25.89,27.15,21.04,20.49
515,57.20,59.23,2.03,59.23,46.58,44.65,1.93,46.58,324.92,247.95,324.92,0.20,48.80,90.00,48.52,4120.48,25.41,23.98,19.61,20.45
516,56.49,52.66,3.83,56.49,48.99,46.84,2.15,48.99,129.36,57.85,129.36,0.89,61.65,90.00,37.60,2835.47,30.25,28.08,19.03,19.56
517,50.10,51.09,0.99,51.09,46.96,45.96,1.00,46.96,47.53,98.32,98.32,0.94,60.41,90.00,38.65,2959.10,28.26,22.68,19.86,24.19
518,48.30,52.70,4.40,52.70,44.15,45.08,0.93,45.08,58.65,88.20,88.20,0.92,57.06,88.57,40.06,3150.48,24.57,24.67,20.21,20.81
519,49.09,49.96,0.87,49.96,45.32,45.65,0.34,45.65,98.63,158.29,158.29,0.88,53.53,90.00,44.50,3646.76,25.70,25.45,20.55,20.40
520,50.36,52.80,2.44,52.80,47.97,45.54,2.42,47.97,7.74,136.05,136.05,0.89,62.31,90.00,37.04,2769.20,30.33,26.46,18.33,19.69
521,54.43,55.54,1.11,55.54,47.41,47.17,0.24,47.41,100.24,179.56,179.56,0.94,60.38,90.00,38.68,2962.36,27.89,27.61,20.61,20.13
522,51.95,54.08,2.13,54.08,44.64,47.21,2.57,47.21,115.27,106.04,115.27,0.92,58.28,90.00,40.46,3172.19,23.83,27.00,21.87,20.54
523,57.08,61.97,4.89,61.97,49.49,49.79,0.30,49.79,181.93,252.43,252.43,0.87,57.13,90.00,41.44,3287.05,29.75,29.79,20.12,20.15
524,60.00,54.83,5.18,60.00,46.78,46.16,0.62,46.78,343.97,241.24,343.97,0.67,54.43,90.00,43.73,3556.97,25.48,25.26,21.18,20.86
525,60.06,58.91,1.15,60.06,47.69,48.00,0.31,48.00,256.79,250.74,256.79,0.93,59.18,90.00,39.69,3081.70,27.48,28.41,20.83,19.56
526,51.05,51.54,0.49,51.54,46.19,47.76,1.57,47.76,61.07,98.85,98.85,0.85,61.20,90.00,37.98,2879.82,26.42,28.24,20.94,20.75
527,50.41,53.09,2.68,53.09,45.71,47.59,1.88,47.59,109.34,91.35,109.34,0.90,61.21,90.00,37.97,2879.41,23.27,28.72,23.23,19.47
528,55.88,60.66,4.79,60.66,46.44,46.69,0.25,46.69,278.58,369.52,369.52,0.86,58.29,90.00,40.46,3171.44,26.98,26.37,19.98,20.18
529,58.14,55.89,2.24,58.14,48.88,48.56,0.32,48.88,208.39,159.21,208.39,0.93,59.57,90.00,39.36,3042.81,29.42,29.20,20.34,20.11
530,56.76,56.58,0.18,56.76,49.23,49.48,0.25,49.48,226.32,240.76,240.76,0.86,64.41,90.00,35.25,2559.12,30.89,29.57,19.51,20.96
531,53.17,53.01,0.15,53.17,46.59,46.56,0.04,46.59,204.23,228.14,228.14,0.80,55.84,90.00,42.54,3416.15,25.15,26.91,22.43,20.58
532,58.89,54.00,4.89,58.89,48.66,47.79,0.88,48.66,114.24,68.75,114.24,0.78,57.64,90.00,41.01,3236.40,28.46,27.75,21.09,21.23
533,56.05,52.97,3.08,56.05,45.43,46.43,1.00,46.43,193.65,115.21,193.65,0.85,60.59,90.00,38.50,2940.96,25.39,27.21,20.68,19.96
534,50.48,52.68,2.20,52.68,47.70,48.32,0.62,48.32,38.34,44.13,44.13,0.89,62.55,89.07,35.90,2651.99,29.20,29.62,19.12,18.71
535,53.71,51.11,2.60,53.71,46.12,45.54,0.58,46.12,121.25,111.79,121.25,0.27,53.20,90.00,44.78,3680.36,24.37,24.31,20.94,21.08
536,50.89,56.34,5.44,56.34,47.06,47.78,0.72,47.78,65.50,156.70,156.70,0.94,55.15,90.00,43.12,3484.96,27.58,27.21,20.80,20.64
537,52.97,49.35,3.63,52.97,47.08,47.20,0.12,47.20,100.01,42.65,100.01,0.60,56.20,86.73,38.96,3052.80,27.63,28.02,19.67,19.97
538,48.76,50.35,1.60,50.35,45.53,46.73,1.20,46.73,43.04,77.70,77.70,0.97,60.25,90.00,38.78,2974.67,25.94,26.84,21.19,20.45
539,52.14,57.85,5.71,57.85,48.25,45.99,2.27,48.25,80.40,218.69,218.69,0.44,49.22,90.00,48.16,4078.13,27.54,19.66,20.88,25.95
540,54.53,53.13,1.40,54.53,45.48,45.30,0.19,45.48,179.80,152.56,179.80,0.14,49.75,90.00,47.71,4024.65,25.29,22.70,21.12,21.83
541,52.61,55.04,2.43,55.04,46.95,46.75,0.20,46.95,56.41,94.57,94.57,0.56,54.59,90.00,43.60,3540.76,26.72,27.01,19.61,19.76
542,55.53,58.24,2.71,58.24,45.05,44.77,0.29,45.05,299.58,309.65,309.65,0.57,52.55,90.00,45.33,3744.95,24.34,19.46,21.48,25.07
543,53.50,54.49,0.99,54.49,49.67,49.08,0.60,49.67,59.65,55.59,59.65,0.44,60.66,90.00,38.44,2933.60,30.86,30.30,19.00,19.96
544,56.55,56.50,0.06,56.55,47.05,47.88,0.82,47.88,214.61,140.07,214.61,0.89,60.23,90.00,38.81,2977.25,26.51,28.16,21.69,21.26
545,53.90,52.01,1.90,53.90,48.03,48.56,0.53,48.56,104.51,92.96,104.51,0.86,56.05,90.00,42.36,3394.97,27.74,28.38,20.78,20.89
546,54.67,51.85,2.82,54.67,47.80,47.06,0.74,47.80,199.80,122.66,199.80,0.89,64.35,90.00,35.30,2564.71,28.05,28.55,19.59,19.95
547,59.28,53.65,5.63,59.28,47.43,47.38,0.05,47.43,419.83,150.06,419.83,0.80,54.24,90.00,43.89,3575.86,26.06,26.28,21.10,21.29
548,53.36,55.11,1.75,55.11,48.38,47.07,1.30,48.38,49.76,176.77,176.77,0.92,60.79,90.00,38.33,2920.89,29.18,25.90,20.37,22.62
549,53.00,52.72,0.28,53.00,45.74,46.83,1.10,46.83,146.34,101.45,146.34,0.57,57.41,90.00,41.21,3259.46,25.13,26.63,21.78,20.83
550,54.05,56.09,2.04,56.09,45.83,47.06,1.23,47.06,137.45,134.06,137.45,0.85,54.31,90.00,43.84,3568.97,26.50,27.77,19.78,19.29
551,52.08,53.06,0.99,53.06,45.79,46.04,0.24,46.04,270.32,193.95,270.32,0.92,57.29,90.00,41.31,3271.21,25.53,26.61,20.60,20.23
552,60.77,57.80,2.98,60.77,48.76,46.18,2.58,48.76,250.99,111.13,250.99,0.40,50.85,90.00,46.78,3914.77,28.32,21.33,20.78,24.51
553,53.75,53.76,0.01,53.76,47.03,47.59,0.57,47.59,77.29,92.58,92.58,0.81,56.42,90.00,42.04,3357.64,27.74,27.47,19.84,20.41
554,52.65,51.91,0.74,52.65,46.76,47.02,0.27,47.02,61.17,73.20,73.20,0.88,57.89,90.00,40.79,3210.96,27.03,27.83,20.50,20.39
555,52.73,53.29,0.56,53.29,47.28,47.63,0.35,47.63,36.05,92.69,92.69,0.79,60.37,90.00,38.68,2962.86,28.50,27.90,18.57,19.31
556,52.67,52.07,0.60,52.67,46.30,44.81,1.48,46.30,70.94,169.34,169.34,0.90,54.70,90.00,43.50,3529.84,24.59,23.96,21.76,21.32
557,61.89,60.07,1.82,61.89,49.85,47.95,1.90,49.85,210.65,195.07,210.65,0.26,54.87,90.00,43.36,3513.26,27.86,27.90,20.09,19.18
558,58.40,55.77,2.64,58.40,49.07,48.34,0.73,49.07,169.20,159.29,169.20,0.84,62.58,90.00,36.81,2742.12,31.44,28.04,18.30,20.47
559,55.40,55.31,0.09,55.40,45.60,46.84,1.24,46.84,150.39,232.07,232.07,0.81,53.15,90.00,44.82,3684.95,25.30,25.64,21.12,20.53
560,53.75,53.21,0.53,53.75,47.87,46.83,1.03,47.87,117.74,135.61,135.61,0.90,61.09,90.00,38.07,2891.06,28.00,27.60,20.15,20.01
561,55.16,53.40,1.76,55.16,45.94,45.01,0.93,45.94,110.60,126.67,126.67,0.59,55.72,90.00,42.64,3427.82,26.22,24.83,19.33,19.27
562,51.16,53.98,2.82,53.98,47.60,44.57,3.03,47.60,60.92,353.40,353.40,0.92,57.57,90.00,41.06,3242.85,28.26,21.95,19.00,23.54
563,53.43,50.29,3.14,53.43,48.28,47.74,0.54,48.28,76.89,12.57,76.89,0.87,64.19,90.00,35.44,2581.27,29.23,29.51,20.40,19.72
564,52.59,54.50,1.91,54.50,46.58,48.19,1.61,48.19,78.52,172.78,172.78,0.88,56.05,90.00,42.36,3395.32,27.21,27.48,20.34,20.64
565,52.79,54.80,2.01,54.80,46.51,47.07,0.56,47.07,87.59,104.73,104.73,0.92,54.92,90.00,43.32,3508.07,25.36,26.10,21.31,20.32
566,54.19,54.59,0.40,54.59,46.31,44.98,1.33,46.31,247.62,297.27,297.27,0.80,57.31,90.00,41.29,3269.23,27.78,25.21,19.47,20.47
567,57.42,57.70,0.28,57.70,47.84,47.45,0.39,47.84,161.43,233.33,233.33,0.82,57.56,90.00,41.07,3243.91,27.70,27.71,19.74,20.04
568,53.92,51.58,2.35,53.92,47.19,44.72,2.47,47.19,159.47,149.96,159.47,0.29,54.68,90.00,43.52,3531.56,27.20,24.87,20.78,21.32
569,52.83,49.31,3.52,52.83,45.79,45.65,0.14,45.79,169.95,72.38,169.95,0.25,55.21,90.00,43.07,3479.21,24.62,26.23,20.99,19.38
570,54.03,51.64,2.39,54.03,47.39,45.73,1.66,47.39,119.78,65.28,119.78,0.83,56.93,90.00,41.61,3307.34,25.85,26.67,20.26,19.45
571,53.34,50.73,2.61,53.34,48.71,47.81,0.91,48.71,107.76,35.28,107.76,0.90,60.47,90.00,38.60,2953.20,29.15,28.58,20.36,20.53
572,53.29,54.09,0.80,54.09,45.37,47.78,2.41,47.78,180.37,94.24,180.37,0.88,59.79,90.00,39.18,3020.78,25.86,28.20,20.89,20.09
573,48.56,46.64,1.92,48.56,46.54,44.90,1.64,46.54,23.82,50.78,50.78,0.96,62.11,90.00,37.21,2789.24,28.10,21.67,19.42,24.04
574,51.76,52.99,1.22,52.99,44.37,47.22,2.86,47.22,123.86,73.59,123.86,0.89,54.26,90.00,43.88,3574.29,23.03,26.65,21.86,19.89
575,50.55,52.17,1.63,52.17,47.05,47.28,0.22,47.28,58.76,70.03,70.03,0.87,59.76,90.00,39.21,3024.20,27.83,28.15,19.65,20.10
576,52.31,49.44,2.87,52.31,47.31,46.01,1.29,47.31,104.47,54.20,104.47,0.89,60.45,90.00,38.61,2954.63,27.80,24.74,19.32,22.22
577,48.67,50.82,2.15,50.82,45.79,45.72,0.07,45.79,21.67,96.93,96.93,0.91,61.39,90.00,37.82,2861.31,27.25,25.95,19.60,20.15
578,56.17,59.98,3.81,59.98,50.55,50.61,0.06,50.61,194.32,120.83,194.32,0.79,54.59,90.00,43.60,3541.18,28.74,27.65,20.76,22.11
579,51.00,52.41,1.41,52.41,46.65,46.73,0.07,46.73,50.49,39.31,50.49,0.82,59.92,90.00,39.07,3008.36,26.98,26.91,20.34,20.89
580,53.46,53.38,0.08,53.46,47.39,47.87,0.48,47.87,140.19,59.00,140.19,0.81,58.61,90.00,40.18,3139.21,27.36,27.50,20.56,20.88
581,57.79,54.91,2.88,57.79,47.77,46.71,1.06,47.77,137.81,89.54,137.81,0.88,55.43,90.00,42.89,3457.50,27.26,26.49,20.65,20.72
582,53.67,54.17,0.50,54.17,47.50,46.88,0.62,47.50,108.71,142.99,142.99,0.30,55.05,90.00,43.21,3495.12,27.02,27.95,21.11,19.96
583,55.31,55.68,0.36,55.68,46.68,47.29,0.60,47.29,140.76,190.10,190.10,0.93,52.59,90.00,45.30,3740.61,23.83,26.31,22.70,20.66
584,52.29,50.58,1.71,52.29,47.10,46.77,0.34,47.10,88.17,98.08,98.08,0.88,58.72,90.00,40.08,3127.58,27.92,27.19,19.98,20.27
585,55.60,55.84,0.24,55.84,44.97,45.80,0.82,45.80,191.32,193.98,193.98,0.57,48.92,90.00,48.42,4107.84,25.60,24.74,20.19,20.70
586,53.00,53.05,0.05,53.05,47.20,48.60,1.40,48.60,75.74,54.54,75.74,0.83,59.48,90.00,39.44,3052.08,27.97,30.00,19.90,18.79
587,56.14,59.58,3.44,59.58,47.89,48.23,0.34,48.23,172.83,217.97,217.97,0.85,59.37,90.00,39.53,3062.60,28.49,28.67,19.87,19.55
588,56.97,58.60,1.63,58.60,47.68,49.57,1.89,49.57,106.31,148.23,148.23,0.86,54.04,90.00,44.07,3596.04,26.20,27.45,21.36,21.07
589,52.15,53.84,1.69,53.84,48.33,48.97,0.64,48.97,57.83,44.21,57.83,0.92,61.16,88.96,36.97,2779.83,27.43,29.68,20.96,20.42
590,55.77,55.44,0.33,55.77,45.65,47.07,1.42,47.07,194.19,206.46,206.46,0.30,49.00,90.00,48.35,4099.83,23.63,25.66,22.03,21.10
591,54.79,54.56,0.23,54.79,49.24,47.26,1.98,49.24,118.76,101.19,118.76,0.81,57.06,90.00,41.50,3294.09,29.13,27.08,20.90,21.22
592,57.18,55.12,2.06,57.18,45.91,46.92,1.02,46.92,208.56,120.57,208.56,0.23,53.58,90.00,44.46,3641.86,21.75,26.97,22.74,20.08
593,53.06,57.11,4.05,57.11,47.62,46.93,0.69,47.62,151.90,209.38,209.38,0.45,53.56,90.00,44.47,3643.95,27.16,25.10,20.18,21.78
594,54.46,51.10,3.36,54.46,47.88,47.59,0.30,47.88,60.99,51.67,60.99,0.84,57.04,90.00,41.51,3295.51,27.79,27.19,20.19,21.02
595,50.51,51.25,0.75,51.25,45.13,44.47,0.66,45.13,104.46,112.81,112.81,0.48,53.60,90.00,44.44,3640.34,25.09,23.74,20.52,21.20
596,58.60,57.06,1.54,58.60,50.51,49.46,1.06,50.51,111.32,95.43,111.32,0.84,57.00,90.00,41.55,3299.93,30.12,28.59,19.46,19.63
597,53.95,57.67,3.72,57.67,47.91,45.79,2.12,47.91,74.58,176.99,176.99,0.26,53.94,90.00,44.15,3606.00,26.97,26.21,20.04,20.14
598,54.32,53.95,0.37,54.32,46.78,45.90,0.87,46.78,164.95,72.84,164.95,0.87,61.19,90.00,37.99,2881.42,26.82,26.97,20.21,19.74
599,65.31,62.27,3.04,65.31,48.62,48.69,0.07,48.69,543.53,374.78,543.53,0.47,56.36,90.00,42.10,3364.30,29.19,28.18,19.45,20.04
600,55.00,51.40,3.60,55.00,45.54,44.46,1.08,45.54,269.57,165.78,269.57,0.90,53.15,90.00,44.82,3684.89,22.67,22.85,24.55,22.31
601,49.95,53.60,3.65,53.60,46.42,47.58,1.16,47.58,40.57,74.01,74.01,0.93,61.03,90.00,38.13,2897.21,27.31,27.34,20.37,21.09
602,50.46,50.81,0.34,50.81,48.37,48.17,0.20,48.37,11.81,53.06,53.06,0.93,65.25,90.00,34.54,2474.72,29.55,29.44,20.24,20.15
603,57.64,58.33,0.69,58.33,46.02,46.86,0.84,46.86,150.70,258.12,258.12,0.22,50.16,90.00,47.37,3984.22,24.13,25.63,20.84,19.69
604,55.72,55.62,0.10,55.72,47.60,48.57,0.97,48.57,86.51,215.26,215.26,0.89,59.11,90.00,39.76,3089.17,27.71,28.29,20.19,20.95
605,53.48,56.13,2.65,56.13,47.22,47.75,0.52,47.75,105.44,91.39,105.44,0.83,58.10,90.00,40.62,3190.06,27.02,27.63,20.73,20.30
606,52.65,54.88,2.23,54.88,48.36,47.08,1.28,48.36,47.09,175.58,175.58,0.94,58.87,90.00,39.96,3113.12,29.22,24.44,20.63,23.44
607,55.09,53.21,1.88,55.09,46.56,47.37,0.81,47.37,115.93,162.95,162.95,0.86,54.98,90.00,43.27,3502.19,26.62,27.35,21.21,20.55
608,53.53,53.94,0.41,53.94,47.75,48.47,0.72,48.47,211.79,70.52,211.79,0.91,57.47,90.00,41.15,3253.21,27.21,29.33,20.80,20.32
609,52.91,51.76,1.15,52.91,47.20,46.66,0.55,47.20,99.41,63.25,99.41,0.90,57.36,90.00,41.24,3264.06,26.57,27.34,20.61,19.68
610,61.02,55.49,5.53,61.02,50.39,49.82,0.56,50.39,226.34,242.37,242.37,0.25,50.97,90.00,46.68,3903.42,29.00,27.97,19.87,21.10
611,54.37,54.77,0.40,54.77,46.35,46.65,0.30,46.65,282.53,156.24,282.53,0.85,59.03,90.00,39.82,3096.53,25.15,26.78,22.95,20.78
612,50.38,51.48,1.11,51.48,47.20,46.73,0.48,47.20,52.73,35.25,52.73,0.91,59.20,90.00,39.68,3080.00,27.05,25.67,21.06,21.68
613,52.16,51.12,1.04,52.16,46.01,45.09,0.93,46.01,75.37,168.62,168.62,0.76,57.09,90.00,41.47,3290.63,27.21,25.36,18.94,19.86
614,53.43,55.28,1.85,55.28,45.74,45.66,0.07,45.74,89.74,201.45,201.45,0.73,58.64,90.00,40.15,3135.85,26.96,26.10,19.20,20.17
615,56.46,56.62,0.15,56.62,48.31,48.65,0.34,48.65,146.61,124.75,146.61,0.89,60.56,90.00,38.52,2944.04,28.64,29.08,20.05,20.39
616,53.98,56.10,2.12,56.10,44.83,49.20,4.37,49.20,184.96,148.63,184.96,0.89,53.75,90.00,44.31,3625.28,19.20,29.03,25.44,21.49
617,52.88,53.47,0.59,53.47,46.96,45.93,1.02,46.96,88.40,111.47,111.47,0.90,56.03,90.00,42.38,3397.46,27.39,22.67,20.19,23.54
618,55.86,51.96,3.90,55.86,47.50,47.06,0.45,47.50,152.98,121.22,152.98,0.90,56.86,90.00,41.67,3314.37,27.19,26.50,20.44,21.20
619,55.89,56.58,0.69,56.58,48.83,48.83,0.01,48.83,109.84,169.57,169.57,0.79,56.17,90.00,42.26,3383.26,29.01,28.47,20.38,20.66
620,56.16,57.98,1.82,57.98,48.86,49.79,0.93,49.79,97.89,180.06,180.06,0.85,58.21,90.00,40.52,3178.73,29.31,28.72,19.11,20.67
621,57.93,54.69,3.24,57.93,46.55,45.29,1.26,46.55,330.58,312.50,330.58,0.61,57.12,90.00,41.44,3287.62,26.61,26.11,20.66,20.49
622,51.40,49.62,1.78,51.40,45.72,46.81,1.09,46.81,147.24,52.80,147.24,0.89,57.97,90.00,40.72,3202.88,26.23,26.22,19.51,20.09
623,53.06,53.61,0.55,53.61,47.10,46.97,0.14,47.10,97.22,107.15,107.15,0.46,53.39,90.00,44.62,3660.90,27.84,26.67,19.67,21.07
624,60.91,57.98,2.93,60.91,48.68,47.27,1.42,48.68,369.35,207.88,369.35,0.51,52.76,90.00,45.15,3723.61,28.48,23.76,19.73,23.45
625,56.59,56.30,0.29,56.59,46.86,46.60,0.26,46.86,267.48,322.41,322.41,0.29,56.07,90.00,42.34,3392.61,26.30,27.63,21.38,19.80
626,49.73,51.44,1.71,51.44,47.08,47.60,0.52,47.60,45.82,47.35,47.35,0.89,56.70,84.56,36.37,2786.44,28.13,28.78,20.09,19.45
627,54.85,58.36,3.51,58.36,47.47,46.80,0.68,47.47,173.34,320.48,320.48,0.61,54.06,90.00,44.05,3593.55,25.87,26.83,20.93,20.44
628,56.21,56.60,0.39,56.60,47.75,48.01,0.26,48.01,177.75,194.34,194.34,0.36,53.67,90.00,44.38,3633.12,24.66,27.22,22.07,20.02
629,54.42,54.14,0.28,54.42,48.55,48.37,0.18,48.55,109.02,73.86,109.02,0.83,62.44,90.00,36.93,2756.11,28.44,29.46,21.30,20.25
630,49.43,51.42,1.99,51.42,46.49,46.14,0.35,46.49,40.63,77.06,77.06,0.88,58.02,90.00,40.68,3198.18,27.20,25.83,19.73,20.76
631,51.51,48.47,3.04,51.51,46.01,44.83,1.18,46.01,75.33,56.30,75.33,0.92,60.22,90.00,38.81,2977.96,25.44,25.62,21.70,20.86
632,56.80,52.91,3.89,56.80,47.13,48.29,1.16,48.29,224.63,62.41,224.63,0.88,62.91,90.00,36.53,2709.11,28.09,29.29,20.11,19.49
633,59.48,59.22,0.25,59.48,49.03,50.25,1.22,50.25,168.60,205.84,205.84,0.29,50.74,90.00,46.87,3926.32,27.42,28.60,19.74,20.06
634,49.89,52.64,2.76,52.64,46.88,46.70,0.18,46.88,21.23,78.31,78.31,0.84,60.95,90.00,38.19,2905.05,28.23,27.64,19.99,19.86
635,53.99,54.66,0.67,54.66,44.98,45.65,0.68,45.65,168.19,264.38,264.38,0.92,58.76,90.00,40.05,3123.61,25.74,25.44,20.34,20.52
636,51.25,49.68,1.57,51.25,47.17,46.02,1.15,47.17,107.77,80.84,107.77,0.52,56.36,90.00,42.10,3364.36,26.69,26.96,20.82,19.36
637,55.28,55.25,0.03,55.28,48.00,47.97,0.03,48.00,144.54,138.31,144.54,0.86,61.03,90.00,38.13,2897.14,26.99,29.32,21.48,19.61
638,55.69,54.41,1.28,55.69,47.59,48.06,0.47,48.06,127.31,132.94,132.94,0.85,59.10,90.00,39.76,3089.84,25.46,29.37,22.57,20.02
639,54.11,53.13,0.98,54.11,48.21,48.69,0.48,48.69,100.72,38.29,100.72,0.90,56.62,90.00,41.87,3338.21,28.21,28.72,20.69,20.58
640,52.00,50.28,1.72,52.00,46.55,46.23,0.32,46.55,96.26,51.70,96.26,0.89,57.42,90.00,41.20,3258.32,26.08,27.32,21.19,19.54
641,54.87,55.05,0.17,55.05,47.74,47.17,0.57,47.74,94.56,164.39,164.39,0.84,56.38,90.00,42.08,3361.88,26.21,27.21,20.98,20.41
642,51.01,51.36,0.35,51.36,45.38,46.93,1.55,46.93,123.46,61.28,123.46,0.51,56.54,90.00,41.94,3345.73,26.18,27.83,19.31,19.77
643,55.33,59.23,3.90,59.23,46.95,47.84,0.90,47.84,224.43,285.89,285.89,0.90,61.10,90.00,38.06,2889.59,28.97,28.82,19.17,19.65
644,58.04,51.20,6.84,58.04,48.80,47.02,1.78,48.80,270.47,99.06,270.47,0.85,58.02,90.00,40.68,3198.00,28.27,26.95,20.51,20.81
645,50.43,51.22,0.79,51.22,44.64,46.27,1.63,46.27,97.27,96.15,97.27,0.91,58.68,90.00,40.12,3132.05,25.36,25.61,20.95,21.85
646,50.87,52.15,1.27,52.15,43.86,44.06,0.20,44.06,131.40,178.32,178.32,0.22,50.84,90.00,46.79,3916.05,22.42,23.09,21.56,20.52
647,55.64,56.45,0.81,56.45,48.57,47.91,0.66,48.57,148.29,152.09,152.09,0.40,55.24,90.00,43.05,3476.09,27.25,27.53,20.60,20.88
648,56.56,56.43,0.13,56.56,48.29,47.90,0.38,48.29,117.29,189.99,189.99,0.31,53.33,90.00,44.67,3667.11,28.02,26.75,20.87,20.89
649,55.94,53.80,2.13,55.94,46.82,47.76,0.95,47.76,250.56,219.09,250.56,0.60,49.29,90.00,48.10,4071.14,23.01,23.06,23.90,24.07
650,46.78,50.33,3.55,50.33,44.29,45.99,1.70,45.99,108.98,112.44,112.44,0.71,54.17,90.00,43.96,3583.50,21.46,26.49,22.15,19.81
651,50.55,52.05,1.50,52.05,46.42,46.03,0.39,46.42,90.99,129.40,129.40,0.46,54.88,90.00,43.35,3511.93,27.16,24.40,20.78,22.55
652,62.09,58.92,3.17,62.09,49.76,50.21,0.46,50.21,271.31,158.82,271.31,0.84,60.54,90.00,38.54,2945.81,29.59,30.22,20.30,20.76
653,58.80,54.10,4.70,58.80,45.28,46.17,0.88,46.17,161.53,52.55,161.53,0.21,48.81,90.00,48.51,4119.37,20.58,26.31,24.14,20.18
654,61.56,53.76,7.79,61.56,47.80,46.85,0.95,47.80,359.96,141.37,359.96,0.58,55.84,90.00,42.54,3416.17,28.05,26.21,21.04,21.97
655,55.52,51.69,3.83,55.52,47.02,47.86,0.84,47.86,96.99,86.25,96.99,0.93,56.13,90.00,42.29,3387.05,26.71,27.74,20.77,19.84
656,51.29,51.75,0.46,51.75,47.12,47.77,0.65,47.77,68.67,55.39,68.67,0.83,60.58,90.00,38.51,2941.93,26.47,28.00,21.28,20.78
657,56.46,52.82,3.65,56.46,46.12,46.81,0.69,46.81,211.56,76.10,211.56,0.50,55.27,90.00,43.02,3473.42,26.35,27.73,20.65,19.46
658,54.98,55.46,0.48,55.46,46.47,46.31,0.17,46.47,119.84,230.41,230.41,0.86,57.11,90.00,41.45,3288.68,27.80,22.52,19.41,24.08
659,53.24,57.42,4.18,57.42,46.15,46.35,0.20,46.35,162.33,204.05,204.05,0.89,59.11,90.00,39.76,3089.11,26.19,27.10,20.99,20.00
660,52.98,52.96,0.02,52.98,44.96,47.63,2.67,47.63,180.53,93.89,180.53,0.86,53.86,90.00,44.22,3614.24,22.20,27.04,23.71,21.23
661,50.89,54.63,3.74,54.63,44.34,46.16,1.82,46.16,139.59,94.88,139.59,0.55,53.61,90.00,44.43,3638.55,24.66,25.23,19.90,20.03
662,54.23,53.54,0.69,54.23,49.14,47.64,1.49,49.14,53.15,106.37,106.37,0.89,60.48,90.00,38.59,2951.54,28.84,28.47,21.57,20.38
