,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
503,9.05,8.56,0.49,9.05,9.21,8.74,0.47,9.21,1.45,1.48,1.48,0.63,9.84,14.12,5.75,427.14,6.24,5.12,2.29,3.10
504,8.79,8.65,0.14,8.79,8.84,9.18,0.34,9.18,0.90,0.90,0.90,0.90,9.61,14.34,6.17,472.58,5.90,4.77,2.61,3.57
505,9.15,8.75,0.40,9.15,9.26,9.05,0.21,9.26,0.95,1.29,1.29,0.81,11.12,15.10,5.64,397.17,6.46,4.81,2.29,3.56
506,9.43,9.09,0.35,9.43,9.32,9.48,0.16,9.48,0.75,1.33,1.33,0.90,11.38,16.00,6.32,461.71,5.87,4.79,2.65,3.67
507,9.07,9.07,0.00,9.07,8.97,9.19,0.22,9.19,0.80,1.00,1.00,0.89,11.54,15.33,5.52,378.76,6.16,5.04,2.39,3.21
508,9.20,8.98,0.22,9.20,9.42,9.12,0.30,9.42,0.67,0.81,0.81,0.88,11.30,14.90,5.29,359.90,6.42,5.13,2.32,3.36
509,9.21,9.44,0.23,9.44,9.36,9.64,0.28,9.64,0.97,0.78,0.97,0.88,8.79,12.41,4.94,361.71,5.55,6.31,2.98,2.44
510,8.82,8.56,0.26,8.82,8.96,8.85,0.11,8.96,0.72,1.36,1.36,0.70,6.70,11.81,6.11,510.41,5.39,4.54,2.82,3.62
511,9.40,9.62,0.22,9.62,9.24,9.46,0.22,9.46,1.11,0.50,1.11,0.65,6.56,9.69,4.11,313.10,6.50,6.26,2.06,2.25
512,8.76,9.02,0.27,9.02,8.99,9.25,0.26,9.25,1.02,1.07,1.07,0.85,7.55,11.56,5.14,400.91,5.84,5.51,2.53,2.99
513,9.39,9.57,0.18,9.57,9.41,9.48,0.07,9.48,0.87,0.90,0.90,0.56,10.06,14.10,5.55,403.85,6.36,6.23,2.46,2.47
514,9.32,9.03,0.29,9.32,9.42,9.16,0.26,9.42,1.70,1.28,1.70,0.75,8.65,13.01,5.66,435.91,6.56,4.72,2.35,3.70
515,9.54,9.05,0.49,9.54,9.25,8.99,0.25,9.25,0.50,0.78,0.78,0.76,8.22,12.13,5.14,390.63,6.56,5.20,2.00,3.10
516,9.10,9.18,0.08,9.18,9.14,9.23,0.09,9.23,2.41,1.22,2.41,0.63,7.53,11.40,5.00,386.71,6.05,6.19,2.39,2.42
517,8.91,9.00,0.10,9.00,9.09,9.00,0.09,9.09,0.64,0.64,0.64,0.89,10.14,14.53,5.91,438.74,5.09,5.39,3.25,3.03
518,8.39,8.59,0.20,8.59,8.73,8.72,0.00,8.73,2.18,2.81,2.81,0.66,9.04,14.64,6.96,559.87,4.68,5.25,3.39,3.07
519,9.00,8.82,0.18,9.00,9.03,9.05,0.02,9.05,1.32,0.91,1.32,0.68,9.00,15.28,7.63,628.36,4.62,4.47,3.72,3.76
520,8.88,8.96,0.08,8.96,9.19,9.22,0.03,9.22,0.65,0.66,0.66,0.85,8.49,12.01,4.80,352.12,6.16,6.10,2.44,2.39
521,9.09,9.03,0.06,9.09,9.13,8.83,0.30,9.13,1.46,1.28,1.46,0.63,9.71,14.46,6.20,474.76,4.29,5.97,3.85,2.43
522,9.46,9.22,0.23,9.46,9.41,9.32,0.09,9.41,1.13,0.90,1.13,0.90,7.78,12.11,5.50,432.96,5.80,5.69,2.85,2.85
523,9.50,8.44,1.06,9.50,9.27,8.83,0.44,9.27,0.83,2.76,2.76,0.75,8.19,14.96,7.99,676.58,4.54,4.22,3.78,3.94
524,8.86,8.88,0.02,8.88,8.89,9.12,0.23,9.12,0.92,1.64,1.64,0.90,8.46,13.04,5.85,457.60,4.63,5.84,3.61,2.53
525,9.10,9.28,0.18,9.28,9.34,9.48,0.14,9.48,1.06,0.54,1.06,0.66,9.18,13.78,5.98,460.68,6.27,4.90,2.20,3.56
526,9.21,9.06,0.15,9.21,8.97,9.27,0.30,9.27,2.10,0.94,2.10,0.78,8.80,14.36,6.88,556.03,4.28,5.49,3.90,2.86
527,8.98,8.95,0.03,8.98,9.28,9.69,0.41,9.69,1.47,1.89,1.89,0.72,8.83,12.48,4.98,365.24,6.16,6.53,2.41,2.28
528,9.25,8.95,0.30,9.25,9.38,9.21,0.18,9.38,1.51,1.22,1.51,0.76,8.21,13.56,6.58,534.83,4.71,5.65,3.74,2.77
529,8.64,9.22,0.58,9.22,8.79,9.13,0.34,9.13,1.41,1.15,1.41,0.92,8.44,14.04,6.86,559.85,4.45,4.73,3.84,3.60
530,9.00,8.77,0.22,9.00,9.30,9.33,0.03,9.33,1.21,1.57,1.57,0.92,9.92,15.76,7.32,583.56,4.63,4.69,3.84,3.70
531,8.78,8.98,0.20,8.98,9.07,9.16,0.09,9.16,1.53,1.21,1.53,0.79,10.03,16.00,7.48,597.36,4.84,4.10,3.54,4.07
532,9.60,9.09,0.51,9.60,9.46,9.26,0.19,9.46,1.07,2.21,2.21,0.75,8.94,13.84,6.24,489.39,6.50,4.27,2.04,3.89
533,8.70,9.10,0.40,9.10,8.94,9.29,0.35,9.29,1.17,0.98,1.17,0.83,7.93,13.15,6.40,521.38,4.44,5.43,3.84,2.96
534,8.82,9.33,0.51,9.33,9.22,9.47,0.25,9.47,0.92,0.75,0.92,0.82,10.11,14.96,6.37,485.76,4.60,6.29,3.83,2.34
535,9.03,8.97,0.06,9.03,9.20,9.15,0.05,9.20,0.84,0.89,0.89,0.85,10.26,16.00,7.28,574.36,4.47,4.44,3.73,3.86
536,8.78,8.88,0.10,8.88,9.07,9.27,0.20,9.27,1.09,0.93,1.09,0.95,7.68,11.49,4.95,380.14,5.15,6.15,3.29,2.43
537,9.25,9.29,0.05,9.29,9.61,9.53,0.07,9.61,0.80,0.82,0.82,0.88,9.56,13.75,5.63,419.75,6.71,4.90,2.27,3.68
538,9.17,9.15,0.02,9.17,9.19,9.08,0.11,9.19,1.25,2.34,2.34,0.68,7.86,11.05,4.37,319.27,6.06,6.43,2.51,2.22
539,8.42,9.24,0.82,9.24,8.82,9.37,0.55,9.37,1.85,1.17,1.85,0.65,6.44,11.55,6.08,511.05,4.27,6.30,3.67,2.08
540,9.06,8.72,0.34,9.06,9.17,8.94,0.23,9.17,0.41,1.47,1.47,0.79,8.87,15.33,7.79,646.35,4.57,4.19,3.77,4.04
541,9.06,8.66,0.40,9.06,9.14,8.77,0.37,9.14,1.10,1.40,1.40,0.76,10.42,15.20,6.35,478.32,5.60,4.75,2.75,3.49
542,8.80,9.03,0.23,9.03,9.14,9.00,0.13,9.14,0.83,1.45,1.45,0.83,8.67,14.62,7.25,594.89,4.60,4.47,3.65,3.77
543,8.94,8.57,0.36,8.94,8.97,8.62,0.35,8.97,1.65,2.83,2.83,0.43,8.14,13.53,6.61,538.94,5.49,4.83,2.58,3.16
544,8.98,8.83,0.15,8.98,8.80,9.07,0.26,9.07,0.60,1.06,1.06,0.76,7.17,12.70,6.61,553.75,4.26,5.12,3.88,3.17
545,9.30,9.10,0.20,9.30,9.31,9.28,0.03,9.31,0.67,1.52,1.52,0.82,8.69,12.75,5.36,406.01,6.29,4.98,2.36,3.39
546,9.10,8.76,0.34,9.10,9.27,8.92,0.34,9.27,0.72,1.23,1.23,0.73,9.16,16.00,8.21,683.56,4.23,4.26,4.00,3.94
547,9.00,9.21,0.21,9.21,9.23,9.15,0.08,9.23,1.38,0.68,1.38,0.79,9.51,16.00,7.91,648.74,4.66,4.70,3.76,3.59
548,9.00,9.03,0.03,9.03,9.33,9.03,0.30,9.33,0.93,0.55,0.93,0.71,9.87,16.00,7.61,612.61,4.20,4.51,3.99,3.62
549,9.17,8.86,0.31,9.17,9.38,9.35,0.02,9.38,1.14,1.11,1.14,0.79,10.25,14.65,5.95,440.87,6.26,4.76,2.31,3.54
550,9.07,8.97,0.10,9.07,9.35,9.14,0.20,9.35,1.36,0.91,1.36,0.86,9.46,14.52,6.47,505.47,5.22,4.43,3.15,3.74
551,8.75,9.36,0.61,9.36,9.13,9.29,0.17,9.29,1.78,0.89,1.78,0.60,9.43,14.54,6.52,510.83,4.40,6.04,3.87,2.60
552,8.89,9.10,0.21,9.10,9.05,9.14,0.09,9.14,2.30,0.96,2.30,0.64,9.12,15.48,7.73,636.18,5.23,4.04,3.04,4.16
553,8.85,8.70,0.16,8.85,9.16,9.16,0.00,9.16,1.96,2.28,2.28,0.86,8.98,14.95,7.32,597.13,4.95,4.53,3.52,3.82
554,8.58,9.12,0.55,9.12,9.03,9.38,0.35,9.38,1.12,0.97,1.12,0.77,12.32,16.00,5.53,367.80,5.26,6.40,2.95,2.28
555,8.51,8.67,0.16,8.67,8.64,8.95,0.30,8.95,2.54,1.71,2.54,0.78,9.65,15.76,7.56,610.90,4.34,4.39,3.72,3.59
556,8.43,9.18,0.75,9.18,8.94,9.12,0.18,9.12,1.24,0.84,1.24,0.71,9.24,16.00,8.14,675.79,4.01,4.35,4.06,3.80
557,9.30,8.64,0.66,9.30,9.36,9.02,0.33,9.36,0.54,0.95,0.95,0.75,9.40,15.16,7.17,576.47,4.46,4.73,3.92,3.65
558,9.50,9.21,0.29,9.50,9.50,9.20,0.30,9.50,0.88,0.68,0.88,0.76,9.94,13.91,5.46,396.47,6.54,4.77,2.22,3.61
559,9.12,9.50,0.38,9.50,9.11,9.52,0.41,9.52,0.72,1.18,1.18,0.89,9.39,13.85,5.87,446.70,4.94,6.26,3.47,2.39
560,8.86,9.01,0.15,9.01,9.02,9.03,0.01,9.03,1.25,1.43,1.43,0.74,8.96,14.63,7.01,566.41,4.44,5.02,3.63,3.20
561,8.94,9.54,0.59,9.54,9.28,9.44,0.16,9.44,0.70,1.26,1.26,0.85,10.22,14.53,5.84,431.02,4.44,6.42,3.90,2.32
562,9.27,9.12,0.15,9.27,9.07,9.05,0.02,9.07,1.09,0.67,1.09,0.60,9.97,14.77,6.30,480.88,6.22,4.93,2.29,3.43
563,8.80,8.57,0.23,8.80,8.65,8.49,0.16,8.65,0.90,0.63,0.90,0.66,7.67,13.80,7.29,613.61,4.40,4.39,3.55,3.61
564,9.55,9.04,0.51,9.55,9.25,9.10,0.14,9.25,2.01,0.52,2.01,0.86,10.98,15.42,6.09,443.92,6.20,4.44,2.35,3.90
565,9.09,8.64,0.45,9.09,9.35,9.09,0.25,9.35,0.71,1.64,1.64,0.82,8.82,13.54,6.05,472.51,6.25,4.28,2.31,4.02
566,8.78,9.06,0.29,9.06,9.02,9.17,0.15,9.17,1.74,1.45,1.74,0.77,7.16,11.88,5.79,471.45,4.20,6.07,3.83,2.21
567,8.49,8.40,0.09,8.49,8.86,8.86,0.00,8.86,1.43,1.21,1.43,0.65,8.22,14.35,7.37,613.26,4.38,4.42,3.72,3.68
568,9.37,9.08,0.28,9.37,9.27,8.94,0.33,9.27,0.58,0.69,0.69,0.69,8.67,13.46,6.08,478.30,6.01,4.51,2.44,3.55
569,8.76,9.02,0.25,9.02,9.12,9.21,0.09,9.21,1.09,1.40,1.40,0.90,9.94,15.60,7.15,566.16,4.91,4.90,3.50,3.54
570,9.32,8.98,0.34,9.32,9.19,8.91,0.29,9.19,0.99,0.71,0.99,0.84,10.35,13.18,4.38,282.82,6.34,6.12,2.24,2.39
571,8.59,8.49,0.11,8.59,8.75,8.90,0.15,8.90,0.73,1.37,1.37,0.88,8.22,13.74,6.76,552.67,4.36,5.02,3.75,3.18
572,9.07,9.10,0.03,9.10,9.03,9.02,0.01,9.03,0.73,0.95,0.95,0.85,10.52,16.00,7.06,548.06,4.72,4.36,3.69,3.76
573,8.70,8.74,0.04,8.74,8.90,9.03,0.12,9.03,2.28,2.56,2.56,0.68,9.92,15.66,7.22,573.67,5.54,4.50,2.76,3.64
574,9.24,8.32,0.92,9.24,9.33,8.86,0.47,9.33,1.53,2.43,2.43,0.69,9.57,14.93,6.79,535.47,6.23,4.32,2.17,3.76
575,9.12,9.14,0.02,9.14,9.10,9.38,0.28,9.38,1.19,0.78,1.19,0.86,7.29,10.46,4.26,316.89,5.60,6.45,2.74,2.16
576,8.58,8.74,0.15,8.74,8.83,8.79,0.04,8.83,0.79,0.87,0.87,0.63,7.75,10.76,4.18,301.63,6.22,6.37,2.00,1.90
577,8.79,8.66,0.13,8.79,8.93,9.15,0.22,9.15,0.94,1.00,1.00,0.89,9.87,14.85,6.46,497.90,4.73,4.55,3.45,3.58
578,8.47,9.09,0.63,9.09,8.97,9.08,0.11,9.08,0.50,0.94,0.94,0.91,11.20,15.74,6.22,453.61,4.17,5.83,4.06,2.60
579,9.56,8.67,0.89,9.56,9.41,8.98,0.43,9.41,1.87,1.68,1.87,0.80,8.38,13.63,6.51,525.29,5.60,4.64,2.97,3.86
580,8.76,8.90,0.14,8.90,8.95,9.23,0.28,9.23,1.14,1.54,1.54,0.92,9.15,14.68,6.90,552.76,4.61,4.76,3.63,3.67
581,8.39,8.52,0.13,8.52,8.78,8.76,0.02,8.78,1.65,1.34,1.65,0.67,8.49,15.17,7.95,667.97,4.17,4.33,3.83,3.89
582,8.95,9.04,0.10,9.04,8.94,9.13,0.19,9.13,1.09,1.29,1.29,0.62,9.81,16.00,7.66,619.08,4.81,4.38,3.57,3.88
583,9.01,8.44,0.57,9.01,9.36,8.90,0.46,9.36,1.06,1.50,1.50,0.90,11.21,15.46,5.93,425.23,6.04,4.49,2.28,3.87
584,8.75,8.92,0.17,8.92,8.99,9.16,0.18,9.16,1.71,0.90,1.71,0.71,7.75,13.01,6.42,526.09,4.66,5.64,3.62,2.60
585,9.26,8.95,0.30,9.26,9.11,9.15,0.04,9.15,0.66,0.92,0.92,0.73,6.72,9.61,3.89,288.55,6.26,6.36,2.16,2.22
586,9.41,9.67,0.26,9.67,9.43,9.37,0.06,9.43,1.12,1.25,1.25,0.77,9.34,13.35,5.41,400.99,5.33,6.43,3.12,2.28
587,9.14,8.76,0.39,9.14,9.05,8.83,0.23,9.05,0.94,1.06,1.06,0.75,9.85,15.01,6.63,515.45,5.49,4.34,2.78,3.82
588,9.39,8.95,0.44,9.39,9.42,9.04,0.38,9.42,0.80,1.18,1.18,0.88,7.17,11.36,5.26,418.83,6.56,4.41,2.07,3.87
589,8.75,9.03,0.28,9.03,9.02,9.00,0.02,9.02,1.86,1.12,1.86,0.64,7.81,12.75,6.11,493.80,4.15,6.27,3.96,2.07
590,8.81,8.90,0.09,8.90,8.95,9.24,0.28,9.24,0.92,1.32,1.32,0.85,9.74,15.85,7.57,610.73,4.23,4.69,4.07,3.66
591,8.97,9.10,0.13,9.10,9.24,9.32,0.08,9.32,1.05,0.68,1.05,0.84,10.19,16.00,7.33,580.52,4.58,4.53,3.71,3.83
592,9.16,9.14,0.03,9.16,9.30,9.30,0.00,9.30,0.92,0.97,0.97,0.80,11.53,15.56,5.76,402.71,6.40,4.93,2.41,3.44
593,8.75,9.04,0.29,9.04,8.91,8.92,0.01,8.92,0.99,1.70,1.70,0.84,10.78,14.87,5.70,408.73,6.23,5.31,2.24,2.94
594,8.97,8.66,0.31,8.97,9.10,8.97,0.13,9.10,1.61,3.16,3.16,0.72,9.64,15.33,7.13,568.52,4.40,5.26,3.78,2.96
595,9.29,8.55,0.74,9.29,9.18,8.85,0.33,9.18,0.84,1.01,1.01,0.81,7.36,12.62,6.36,525.60,5.41,4.40,3.11,3.95
596,8.43,9.06,0.63,9.06,9.03,8.84,0.20,9.03,1.46,1.08,1.46,0.70,8.25,14.63,7.62,638.37,4.48,4.39,3.69,3.76
597,8.85,8.78,0.07,8.85,9.15,9.25,0.10,9.25,1.52,1.41,1.52,0.85,10.07,14.32,5.76,425.00,6.36,4.75,2.26,3.73
598,9.15,9.10,0.05,9.15,9.23,9.23,0.01,9.23,1.23,0.84,1.23,0.69,8.70,15.21,7.82,651.64,4.67,4.55,3.84,3.79
599,8.63,8.79,0.15,8.79,8.72,9.15,0.43,9.15,2.99,2.61,2.99,0.67,9.28,16.00,8.11,671.75,4.42,4.80,3.71,3.44
600,9.18,9.31,0.13,9.31,9.20,9.39,0.19,9.39,1.16,0.97,1.16,0.89,11.02,14.26,4.89,324.16,6.12,6.59,2.44,2.10
601,9.21,9.26,0.06,9.26,9.47,9.10,0.37,9.47,1.69,1.34,1.69,0.57,10.55,15.61,6.65,506.28,4.65,6.41,3.76,2.32
602,9.23,9.54,0.31,9.54,9.20,9.48,0.28,9.48,1.10,1.08,1.10,0.59,9.02,13.89,6.23,487.25,4.60,6.10,3.56,2.39
603,9.05,8.88,0.17,9.05,9.22,9.13,0.08,9.22,1.17,1.05,1.17,0.77,8.57,12.43,5.14,385.21,6.05,5.83,2.43,2.72
604,8.78,8.66,0.12,8.78,9.03,8.89,0.14,9.03,1.62,1.77,1.77,0.71,10.91,16.00,6.73,509.37,6.27,4.84,2.18,3.45
605,9.22,9.35,0.14,9.35,9.57,9.45,0.11,9.57,1.63,0.95,1.63,0.90,10.18,14.62,5.97,443.99,6.20,4.65,2.58,3.95
606,8.97,8.68,0.28,8.97,9.03,9.15,0.12,9.15,1.40,1.20,1.40,0.75,9.13,13.62,5.86,449.03,6.43,4.82,2.28,3.62
607,9.29,8.86,0.43,9.29,9.45,9.01,0.45,9.45,1.19,1.40,1.40,0.69,8.04,11.79,4.95,374.53,6.45,5.55,2.16,2.86
608,8.85,9.17,0.32,9.17,9.06,9.39,0.33,9.39,2.45,0.96,2.45,0.79,8.36,15.11,8.00,675.03,4.26,4.56,4.02,3.74
609,8.69,8.94,0.25,8.94,8.96,9.07,0.10,9.07,1.73,1.45,1.73,0.88,12.37,15.45,4.94,308.53,6.18,6.21,2.37,2.34
610,9.42,9.19,0.23,9.42,9.27,9.15,0.12,9.27,0.55,0.97,0.97,0.65,9.71,14.05,5.80,434.30,4.69,6.55,3.56,1.98
611,9.25,9.28,0.03,9.28,8.99,9.50,0.51,9.50,1.17,1.51,1.51,0.91,10.23,15.63,6.94,540.75,5.97,4.16,2.59,4.24
612,8.55,8.78,0.23,8.78,8.99,8.97,0.02,8.99,1.25,1.17,1.25,0.75,7.97,14.25,7.47,627.46,5.05,4.35,3.28,3.88
613,8.94,8.91,0.02,8.94,8.92,8.89,0.02,8.92,0.88,0.78,0.88,0.70,8.97,14.02,6.40,505.08,4.37,5.92,3.84,2.47
614,9.20,8.81,0.40,9.20,9.25,9.07,0.18,9.25,1.24,0.76,1.24,0.78,6.73,12.58,6.86,585.06,4.60,4.58,3.71,3.77
615,8.70,8.97,0.27,8.97,8.66,9.00,0.34,9.00,1.95,0.99,1.95,0.96,9.11,16.00,8.26,689.21,4.24,4.40,3.99,3.87
616,9.40,9.25,0.16,9.40,9.31,9.30,0.01,9.31,0.98,1.47,1.47,0.86,8.57,14.13,6.85,556.16,4.84,4.45,3.58,3.92
617,9.05,9.03,0.03,9.05,9.00,8.95,0.05,9.00,0.81,0.96,0.96,0.83,9.35,15.17,7.23,582.44,4.24,4.53,3.98,3.61
618,8.99,8.73,0.27,8.99,8.95,9.15,0.20,9.15,0.92,0.86,0.92,0.85,6.69,11.58,5.89,488.69,5.64,4.61,2.85,3.65
619,9.31,8.81,0.51,9.31,9.23,9.11,0.11,9.23,1.25,0.56,1.25,0.84,8.38,14.47,7.35,608.82,4.48,4.70,3.95,3.67
620,9.12,9.15,0.03,9.15,9.05,9.38,0.33,9.38,0.88,1.72,1.72,0.79,9.97,13.36,4.89,339.28,6.17,6.22,2.42,2.32
621,9.34,8.70,0.64,9.34,9.50,9.07,0.43,9.50,0.76,0.78,0.78,0.89,8.94,13.71,6.11,477.36,6.37,4.15,2.31,4.14
622,9.05,9.02,0.03,9.05,9.14,9.23,0.09,9.23,0.91,1.13,1.13,0.89,10.90,14.18,4.92,328.42,6.29,5.80,2.31,2.73
623,8.97,8.50,0.46,8.97,9.38,8.99,0.38,9.38,0.95,2.19,2.19,0.66,9.56,16.00,7.87,644.02,4.60,4.28,3.76,3.91
624,9.12,9.55,0.43,9.55,9.28,9.50,0.21,9.50,1.07,1.07,1.07,0.86,8.58,12.00,4.70,341.71,6.29,6.33,2.52,2.55
625,8.58,9.00,0.42,9.00,8.71,8.93,0.22,8.93,0.69,0.82,0.82,0.82,7.62,13.28,6.81,566.26,4.17,5.43,3.98,2.91
626,9.31,9.28,0.03,9.31,9.37,9.23,0.14,9.37,0.63,0.91,0.91,0.87,7.55,10.59,4.17,303.33,5.99,6.37,2.58,2.39
627,9.04,9.07,0.03,9.07,9.28,9.06,0.23,9.28,1.11,0.77,1.11,0.79,9.14,13.94,6.17,480.08,4.67,6.14,3.77,2.35
628,8.55,8.98,0.43,8.98,8.93,9.01,0.08,9.01,2.72,1.16,2.72,0.55,9.95,15.87,7.41,591.64,4.61,5.05,3.60,3.13
629,8.76,9.04,0.28,9.04,9.20,9.26,0.06,9.26,2.07,1.13,2.07,0.81,8.66,13.11,5.75,444.63,4.64,6.31,3.66,2.14
630,8.94,8.82,0.11,8.94,8.98,9.27,0.29,9.27,0.96,1.31,1.31,0.90,7.62,13.09,6.61,546.63,4.67,4.63,3.74,3.76
631,9.14,8.54,0.60,9.14,9.21,9.01,0.20,9.21,0.99,0.92,0.99,0.76,8.46,14.25,7.06,579.04,4.56,4.75,3.83,3.77
632,9.00,8.86,0.14,9.00,8.94,8.85,0.09,8.94,2.63,1.40,2.63,0.78,9.17,16.00,8.20,682.73,4.10,4.03,3.89,3.96
633,9.26,9.26,0.00,9.26,9.14,9.31,0.17,9.31,1.27,1.03,1.27,0.85,7.63,13.34,6.86,571.25,4.58,5.67,3.94,2.85
634,9.10,9.38,0.28,9.38,9.33,9.44,0.12,9.44,0.85,1.25,1.25,0.79,9.82,15.61,7.26,578.64,4.55,5.18,4.01,3.45
635,8.79,8.79,0.00,8.79,9.22,9.43,0.21,9.43,2.68,2.11,2.68,0.39,8.62,14.15,6.83,553.26,4.34,6.15,3.98,2.51
636,9.26,8.94,0.31,9.26,9.17,9.02,0.15,9.17,1.35,1.33,1.35,0.89,9.14,12.94,5.17,380.00,6.37,5.34,2.50,3.31
637,9.67,9.36,0.31,9.67,9.68,9.37,0.32,9.68,0.73,0.82,0.82,0.85,6.32,10.02,4.64,369.50,6.53,5.64,2.35,3.08
638,9.04,8.90,0.13,9.04,9.14,8.85,0.29,9.14,0.75,0.35,0.75,0.79,9.60,15.12,6.96,551.97,4.37,4.56,3.70,3.54
639,8.98,9.08,0.10,9.08,9.43,9.23,0.20,9.43,1.58,1.19,1.58,0.71,8.64,14.11,6.76,546.81,5.20,5.36,3.30,3.21
640,9.38,9.50,0.12,9.50,9.49,9.52,0.03,9.52,0.37,0.51,0.51,0.83,6.80,10.25,4.47,344.77,6.26,6.14,2.50,2.59
641,9.45,9.02,0.44,9.45,9.46,9.32,0.14,9.46,0.74,0.88,0.88,0.93,9.54,14.38,6.27,484.20,6.28,4.37,2.32,4.05
642,9.23,8.44,0.79,9.23,9.20,8.89,0.31,9.20,0.41,1.14,1.14,0.87,7.83,12.33,5.67,449.73,6.38,4.28,2.15,3.87
643,8.89,8.95,0.06,8.95,9.08,9.19,0.11,9.19,0.93,1.50,1.50,0.71,6.81,10.31,4.52,349.87,6.07,6.21,2.31,2.34
644,8.92,8.78,0.15,8.92,9.05,9.23,0.18,9.23,2.69,1.99,2.69,0.60,9.29,15.63,7.74,634.46,4.84,4.71,3.49,3.53
645,8.61,9.01,0.40,9.01,8.83,9.06,0.23,9.06,1.17,0.68,1.17,0.80,8.88,13.49,5.94,460.42,4.45,6.02,3.54,2.23
646,8.93,9.45,0.51,9.45,9.48,9.50,0.02,9.50,0.93,0.86,0.93,0.84,10.24,13.37,4.67,313.46,5.52,6.44,3.11,2.32
647,8.88,9.29,0.42,9.29,8.86,9.28,0.43,9.28,0.78,0.71,0.78,0.91,10.46,15.60,6.71,513.79,4.67,4.83,3.58,3.42
648,8.67,8.97,0.30,8.97,9.10,9.16,0.06,9.16,0.53,0.41,0.53,0.69,8.13,13.39,6.48,526.04,4.67,5.45,3.64,3.05
649,9.44,8.85,0.59,9.44,9.52,9.13,0.39,9.52,1.21,0.99,1.21,0.78,7.58,12.21,5.76,462.59,6.42,4.37,2.39,3.89
650,8.88,8.77,0.11,8.88,9.12,9.13,0.01,9.13,2.11,2.26,2.26,0.85,10.97,15.86,6.53,488.64,6.16,4.51,2.34,3.84
651,8.97,8.78,0.19,8.97,9.10,9.07,0.03,9.10,1.20,1.40,1.40,0.95,8.52,13.06,5.82,453.92,4.89,4.73,3.35,3.48
652,8.96,9.11,0.15,9.11,9.29,9.21,0.08,9.29,1.68,1.49,1.68,0.89,8.87,15.15,7.62,628.85,4.32,4.83,4.05,3.64
653,8.68,8.95,0.27,8.95,9.08,9.20,0.12,9.20,0.90,0.78,0.90,0.83,9.31,14.11,6.20,480.32,4.29,6.20,3.80,2.25
654,8.66,9.05,0.39,9.05,9.09,9.18,0.09,9.18,1.50,0.75,1.50,0.77,9.11,15.01,7.27,590.21,5.06,4.47,3.23,3.76
655,8.90,8.99,0.09,8.99,9.10,9.33,0.23,9.33,1.34,0.94,1.34,0.84,9.99,16.00,7.51,600.60,4.68,4.64,3.66,3.82
656,8.85,8.94,0.09,8.94,9.04,9.18,0.14,9.18,0.98,1.00,1.00,0.56,7.57,14.02,7.58,644.12,4.28,4.48,3.91,3.84
657,9.20,9.06,0.14,9.20,9.15,9.20,0.05,9.20,0.74,1.16,1.16,0.88,8.82,13.01,5.52,419.54,4.49,6.18,3.82,2.30
658,8.92,9.24,0.32,9.24,9.00,9.25,0.26,9.25,1.05,0.91,1.05,0.90,9.27,14.58,6.69,530.34,4.66,4.82,3.68,3.49
659,8.68,8.87,0.19,8.87,8.94,9.23,0.29,9.23,1.67,1.45,1.67,0.78,8.65,15.78,8.43,712.84,4.03,4.46,4.13,3.98
660,8.08,8.70,0.61,8.70,8.76,8.93,0.17,8.93,2.89,1.76,2.89,0.70,10.01,15.08,6.58,507.67,4.58,6.06,3.35,2.21
661,8.84,9.45,0.62,9.45,8.96,9.39,0.43,9.39,0.86,0.85,0.86,0.76,6.90,12.31,6.44,541.00,5.10,5.03,3.36,3.35
662,9.71,9.73,0.02,9.73,9.54,9.45,0.10,9.54,0.68,1.33,1.33,0.91,7.83,10.26,3.60,242.84,6.51,6.50,2.28,2.39
663,8.89,8.72,0.18,8.89,8.97,9.05,0.07,9.05,1.33,1.39,1.39,0.85,8.30,13.31,6.25,500.20,5.20,4.67,3.11,3.43
664,8.84,8.67,0.17,8.84,8.98,9.20,0.22,9.20,0.94,1.18,1.18,0.85,10.05,14.88,6.34,483.21,6.27,4.15,2.32,3.94
665,9.13,9.39,0.26,9.39,9.20,9.36,0.15,9.36,1.01,1.34,1.34,0.95,10.07,14.55,5.99,448.02,5.03,5.76,3.42,2.80
666,9.48,9.35,0.12,9.48,9.45,9.37,0.08,9.45,0.61,0.51,0.61,0.76,11.44,16.00,6.27,455.69,6.36,4.54,2.36,3.89
667,9.42,9.01,0.42,9.42,9.30,9.21,0.09,9.30,1.04,1.97,1.97,0.69,8.35,13.63,6.53,527.84,6.22,4.77,2.42,3.75
668,9.14,9.08,0.05,9.14,9.04,9.06,0.02,9.06,0.68,1.05,1.05,0.72,9.96,16.00,7.53,603.98,4.51,4.88,3.73,3.34
669,8.75,9.11,0.36,9.11,9.35,9.27,0.08,9.35,1.22,1.62,1.62,0.69,9.29,13.94,6.05,465.35,6.31,4.78,2.41,3.55
670,9.36,9.18,0.18,9.36,9.51,9.32,0.19,9.51,1.04,1.70,1.70,0.80,10.84,15.51,6.29,466.57,5.90,4.69,2.61,3.69
