,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
517,6.24,6.31,0.07,6.31,5.80,6.04,0.24,6.04,4.93,5.17,0.25,0.02,7.54,12.64,5.48,0.83,0.83,-3.73,-3.89
518,5.92,6.06,0.14,6.06,5.65,5.74,0.09,5.74,4.73,4.81,0.08,0.00,7.15,11.93,5.14,0.82,0.82,-3.57,-3.61
519,5.93,5.93,0.00,5.93,5.68,5.61,0.07,5.68,4.80,4.82,0.02,0.01,9.85,15.60,6.25,0.88,0.81,-4.12,-3.41
520,6.20,5.72,0.48,6.20,6.02,5.75,0.27,6.02,5.09,4.72,0.37,0.01,8.26,12.94,5.09,0.79,0.86,-3.56,-4.02
521,6.37,6.20,0.18,6.37,6.22,6.20,0.02,6.22,5.23,5.11,0.12,0.01,5.79,10.33,4.83,0.79,0.80,-3.65,-3.72
522,6.62,6.05,0.57,6.62,6.17,6.13,0.04,6.17,5.18,5.14,0.04,0.00,7.66,12.31,5.03,0.79,0.79,-3.52,-3.51
523,5.36,5.16,0.21,5.36,5.50,5.25,0.25,5.50,4.53,4.48,0.04,0.00,9.00,14.75,6.20,0.86,0.87,-3.63,-3.79
524,5.42,5.54,0.12,5.54,5.12,5.19,0.07,5.19,4.35,4.44,0.09,0.00,8.21,13.96,6.16,0.87,0.82,-3.65,-3.06
525,6.31,6.39,0.08,6.39,6.08,6.12,0.04,6.12,5.17,5.21,0.05,0.02,8.65,12.98,4.76,0.84,0.78,-4.19,-3.81
526,6.02,5.32,0.71,6.02,5.65,5.30,0.35,5.65,4.69,4.54,0.15,0.00,7.62,13.69,6.45,0.78,0.82,-2.94,-3.31
527,5.58,6.17,0.59,6.17,5.35,5.75,0.40,5.75,4.51,4.72,0.21,0.00,7.31,12.91,5.97,0.86,0.82,-3.54,-3.33
528,5.79,5.65,0.15,5.79,5.43,5.65,0.22,5.65,4.57,4.73,0.16,0.00,7.68,13.48,6.18,0.84,0.84,-3.48,-3.48
529,6.74,6.08,0.66,6.74,6.40,6.25,0.15,6.40,5.41,5.19,0.23,0.00,7.99,13.33,5.73,0.78,0.87,-3.64,-4.37
530,5.53,5.26,0.27,5.53,5.51,5.35,0.16,5.51,4.55,4.48,0.06,0.00,7.76,14.33,6.96,0.82,0.84,-3.12,-3.24
531,6.19,6.13,0.05,6.19,6.09,6.06,0.03,6.09,5.15,4.95,0.20,0.01,7.17,12.77,5.96,0.79,0.83,-3.34,-3.70
532,5.47,5.48,0.01,5.48,5.15,5.41,0.25,5.41,4.37,4.35,0.02,0.00,6.82,13.21,6.72,0.84,0.78,-3.28,-2.80
533,5.10,5.38,0.28,5.38,5.11,5.24,0.13,5.24,4.12,4.31,0.20,0.00,7.45,14.47,7.39,0.87,0.88,-3.34,-3.28
534,7.25,7.18,0.07,7.25,6.94,7.07,0.13,7.07,6.01,6.11,0.10,0.01,6.25,10.09,4.16,0.77,0.84,-4.25,-4.87
535,5.87,5.75,0.12,5.87,5.48,5.47,0.02,5.48,4.58,4.59,0.01,0.00,7.41,13.08,6.04,0.76,0.86,-2.69,-3.58
536,6.24,6.49,0.26,6.49,5.93,6.24,0.31,6.24,5.08,5.20,0.12,0.01,7.25,11.28,4.39,0.80,0.83,-3.84,-4.06
537,6.39,6.64,0.25,6.64,6.15,6.34,0.19,6.34,5.14,5.38,0.25,0.01,7.22,11.66,4.80,0.80,0.76,-3.79,-3.55
538,5.42,5.94,0.52,5.94,5.35,5.61,0.27,5.61,4.34,4.60,0.26,0.01,8.27,14.23,6.37,0.87,0.84,-3.67,-3.46
539,7.51,7.27,0.24,7.51,7.17,6.93,0.24,7.17,6.10,5.96,0.15,0.04,6.74,10.09,3.69,0.74,0.73,-4.13,-3.96
540,5.37,5.42,0.05,5.42,5.19,5.30,0.10,5.30,4.34,4.45,0.11,0.00,7.84,14.59,7.14,0.80,0.87,-2.92,-3.52
541,5.52,5.37,0.15,5.52,5.40,5.36,0.05,5.40,4.48,4.45,0.03,0.00,7.16,13.28,6.48,0.82,0.83,-3.09,-3.23
542,5.51,5.37,0.14,5.51,5.67,5.20,0.47,5.67,4.60,4.37,0.23,0.00,9.50,14.98,5.96,0.88,0.82,-3.60,-3.10
543,5.48,5.68,0.20,5.68,5.52,5.56,0.03,5.56,4.60,4.53,0.07,0.00,7.99,13.84,6.25,0.82,0.82,-3.24,-3.36
544,6.15,6.65,0.51,6.65,6.11,6.03,0.08,6.11,5.23,5.15,0.08,0.04,7.28,11.43,4.52,0.80,0.84,-3.82,-4.21
545,5.37,4.83,0.53,5.37,5.12,5.14,0.02,5.14,4.18,4.19,0.02,0.00,9.36,16.00,7.11,0.81,0.85,-2.85,-3.19
546,6.23,6.26,0.03,6.26,6.27,5.80,0.47,6.27,5.07,4.90,0.17,0.02,8.81,12.67,4.29,0.82,0.77,-3.99,-3.57
547,6.96,7.12,0.16,7.12,6.52,6.66,0.14,6.66,5.50,5.61,0.11,0.04,6.84,11.03,4.54,0.81,0.76,-4.23,-3.86
548,5.95,5.60,0.34,5.95,5.70,5.80,0.10,5.80,4.75,4.78,0.02,0.01,6.76,11.99,5.57,0.79,0.84,-3.22,-3.66
549,6.23,6.45,0.22,6.45,5.97,6.33,0.35,6.33,5.12,5.19,0.07,0.01,5.78,10.33,4.84,0.79,0.84,-3.62,-4.00
550,6.34,6.14,0.20,6.34,6.03,5.90,0.13,6.03,5.29,4.94,0.35,0.02,7.35,11.83,4.85,0.78,0.80,-3.54,-3.63
551,6.73,6.62,0.11,6.73,6.62,6.47,0.15,6.62,5.65,5.52,0.13,0.01,9.12,13.14,4.48,0.80,0.82,-4.07,-4.14
552,6.46,6.24,0.22,6.46,6.31,5.67,0.64,6.31,5.15,4.81,0.34,0.00,9.30,14.50,5.66,0.78,0.76,-3.50,-3.21
553,6.85,6.86,0.01,6.86,6.77,6.59,0.18,6.77,5.74,5.69,0.05,0.02,5.66,9.80,4.42,0.78,0.81,-4.00,-4.28
554,5.38,5.88,0.50,5.88,5.41,5.84,0.43,5.84,4.40,4.71,0.31,0.00,9.58,15.34,6.24,0.88,0.87,-3.77,-3.75
555,7.06,6.64,0.42,7.06,6.71,6.34,0.37,6.71,5.62,5.41,0.20,0.00,9.29,13.65,4.82,0.85,0.78,-4.44,-3.78
556,6.13,6.50,0.37,6.50,6.08,6.13,0.04,6.13,5.31,5.32,0.01,0.00,6.32,11.46,5.45,0.84,0.81,-4.13,-3.93
557,5.89,6.17,0.28,6.17,5.90,6.24,0.34,6.24,5.04,5.20,0.17,0.00,7.28,12.20,5.28,0.87,0.86,-4.28,-4.07
558,6.44,6.52,0.08,6.52,6.23,6.43,0.21,6.43,5.13,5.44,0.31,0.02,9.06,13.26,4.66,0.81,0.83,-3.82,-4.09
559,5.58,5.38,0.20,5.58,5.45,5.41,0.04,5.45,4.35,4.54,0.19,0.00,8.53,16.00,7.89,0.84,0.88,-3.18,-3.58
560,5.62,5.61,0.01,5.62,5.52,5.09,0.44,5.52,4.52,4.28,0.24,0.00,7.15,13.42,6.63,0.88,0.83,-3.71,-3.20
561,6.03,6.49,0.46,6.49,6.16,6.00,0.16,6.16,5.13,4.92,0.21,0.01,8.11,12.62,4.91,0.81,0.77,-3.85,-3.50
562,6.83,6.56,0.27,6.83,6.66,6.54,0.12,6.66,5.72,5.57,0.14,0.00,9.14,13.26,4.58,0.78,0.80,-3.91,-4.08
563,6.27,5.69,0.58,6.27,5.85,5.54,0.31,5.85,4.97,4.77,0.21,0.01,7.43,12.34,5.28,0.79,0.78,-3.44,-3.36
564,5.26,5.26,0.00,5.26,5.06,5.25,0.18,5.25,4.26,4.28,0.03,0.00,7.23,14.08,7.21,0.84,0.84,-3.02,-2.97
565,6.43,6.17,0.26,6.43,6.08,5.99,0.09,6.08,4.96,5.19,0.23,0.02,6.39,10.63,4.56,0.81,0.85,-3.75,-3.92
566,6.08,6.41,0.33,6.41,5.94,6.46,0.51,6.46,4.84,5.07,0.23,0.02,6.04,10.42,4.68,0.84,0.77,-3.99,-3.48
567,6.51,6.82,0.30,6.82,6.16,6.42,0.25,6.42,5.11,5.47,0.36,0.03,8.36,13.42,5.48,0.74,0.81,-3.22,-3.98
568,5.80,5.82,0.02,5.82,5.79,5.61,0.18,5.79,4.82,4.84,0.02,0.02,9.50,15.15,6.12,0.85,0.83,-3.68,-3.57
569,6.20,6.15,0.05,6.20,5.72,5.79,0.06,5.79,4.75,4.86,0.10,0.02,6.67,11.66,5.32,0.82,0.83,-3.64,-3.66
570,6.78,7.06,0.28,7.06,6.67,6.91,0.25,6.91,5.72,5.64,0.08,0.08,7.95,11.09,3.54,0.69,0.75,-3.62,-4.03
571,6.14,5.95,0.19,6.14,5.92,5.89,0.02,5.92,5.03,4.93,0.11,0.01,9.78,14.59,5.29,0.83,0.73,-3.90,-2.99
572,7.53,7.63,0.09,7.63,7.17,7.15,0.02,7.17,5.96,5.95,0.01,0.07,6.99,10.35,3.71,0.80,0.76,-4.60,-4.12
573,5.38,5.26,0.12,5.38,5.17,5.23,0.06,5.23,4.31,4.31,0.00,0.00,7.58,13.71,6.51,0.84,0.85,-3.12,-3.30
574,5.42,5.15,0.26,5.42,5.21,5.16,0.05,5.21,4.32,4.20,0.13,0.00,9.57,15.92,6.83,0.87,0.86,-3.36,-3.27
575,6.55,6.88,0.33,6.88,6.54,6.65,0.12,6.65,5.42,5.45,0.04,0.01,5.78,9.64,4.14,0.84,0.80,-4.22,-4.03
576,6.14,6.00,0.14,6.14,5.93,6.01,0.08,6.01,4.98,4.97,0.02,0.01,9.89,14.53,5.14,0.81,0.77,-3.56,-3.45
577,5.81,6.21,0.40,6.21,5.75,5.74,0.01,5.75,4.88,4.66,0.22,0.00,7.32,13.29,6.34,0.85,0.78,-3.70,-3.12
578,6.32,6.10,0.21,6.32,6.10,5.79,0.31,6.10,5.10,4.94,0.16,0.01,8.01,12.88,5.26,0.82,0.84,-3.85,-3.95
579,6.75,6.67,0.08,6.75,6.43,6.15,0.28,6.43,5.39,5.09,0.31,0.01,9.68,15.19,5.99,0.84,0.79,-4.05,-3.51
580,6.13,5.78,0.35,6.13,6.13,5.69,0.44,6.13,5.14,4.96,0.18,0.00,8.28,12.97,5.11,0.83,0.83,-3.84,-3.80
581,7.43,7.23,0.20,7.43,7.03,6.86,0.17,7.03,5.83,5.55,0.28,0.05,7.06,10.22,3.51,0.73,0.73,-4.01,-4.05
582,7.19,6.88,0.31,7.19,6.95,6.75,0.20,6.95,5.75,5.57,0.17,0.04,7.82,11.96,4.54,0.76,0.77,-3.99,-3.90
583,6.16,6.43,0.27,6.43,5.99,5.92,0.07,5.99,5.15,5.18,0.04,0.00,9.39,14.73,5.80,0.79,0.83,-3.46,-3.90
584,6.31,6.24,0.07,6.31,6.03,6.24,0.21,6.24,5.10,5.20,0.10,0.00,7.49,12.03,4.91,0.81,0.82,-3.97,-4.09
585,6.37,6.27,0.10,6.37,5.89,6.41,0.52,6.41,5.09,5.21,0.12,0.04,8.03,12.42,4.79,0.80,0.91,-3.57,-4.55
586,5.96,6.28,0.32,6.28,6.13,6.33,0.20,6.33,5.11,5.32,0.21,0.00,10.08,14.67,5.09,0.84,0.78,-4.13,-3.58
587,6.26,6.45,0.19,6.45,5.97,6.14,0.16,6.14,5.04,5.38,0.33,0.03,8.71,13.25,4.97,0.82,0.85,-3.82,-4.21
588,6.82,6.66,0.16,6.82,6.40,6.50,0.10,6.50,5.42,5.56,0.15,0.04,8.85,12.53,4.12,0.74,0.78,-3.72,-4.25
589,5.48,5.54,0.06,5.54,5.75,5.32,0.43,5.75,4.70,4.53,0.17,0.00,8.38,14.60,6.64,0.84,0.87,-3.26,-3.57
590,5.58,5.72,0.14,5.72,5.25,5.46,0.21,5.46,4.34,4.62,0.28,0.00,8.23,14.13,6.32,0.83,0.86,-3.26,-3.49
591,5.82,5.59,0.22,5.82,5.49,5.16,0.34,5.49,4.39,4.32,0.07,0.00,9.34,15.51,6.64,0.82,0.83,-3.13,-3.09
592,5.15,5.31,0.16,5.31,5.29,5.05,0.24,5.29,4.36,4.30,0.06,0.00,8.81,14.95,6.58,0.88,0.81,-3.64,-3.11
593,5.37,4.93,0.44,5.37,5.17,4.80,0.37,5.17,4.35,4.11,0.24,0.00,7.29,13.67,6.74,0.79,0.86,-2.74,-3.12
594,5.64,5.14,0.51,5.64,5.29,5.20,0.09,5.29,4.40,4.34,0.06,0.00,8.70,14.84,6.57,0.80,0.86,-2.98,-3.38
595,5.36,5.37,0.01,5.37,5.38,5.30,0.07,5.38,4.49,4.42,0.07,0.00,9.77,15.49,6.20,0.82,0.89,-3.26,-3.85
596,5.34,4.98,0.36,5.34,5.38,5.07,0.31,5.38,4.43,4.12,0.31,0.00,8.45,14.86,6.83,0.93,0.86,-3.93,-3.20
597,5.50,5.34,0.16,5.50,5.40,5.37,0.02,5.40,4.61,4.47,0.14,0.01,6.25,11.92,5.98,0.82,0.86,-3.20,-3.49
598,6.00,5.96,0.04,6.00,5.88,5.78,0.10,5.88,5.08,5.04,0.05,0.00,10.48,16.00,6.04,0.85,0.76,-3.97,-3.21
599,5.85,5.86,0.01,5.86,5.55,5.63,0.07,5.63,4.72,4.73,0.01,0.01,7.34,12.60,5.62,0.89,0.86,-3.79,-3.72
600,6.76,6.68,0.09,6.76,6.43,6.27,0.16,6.43,5.42,5.17,0.25,0.00,5.52,10.21,4.97,0.80,0.70,-3.93,-3.03
601,5.53,5.17,0.35,5.53,5.32,5.06,0.26,5.32,4.30,4.23,0.07,0.00,9.70,15.43,6.21,0.89,0.89,-3.51,-3.63
602,6.12,5.82,0.31,6.12,6.02,5.69,0.32,6.02,5.01,4.92,0.09,0.00,7.64,13.33,6.07,0.81,0.84,-3.49,-3.71
603,5.91,5.54,0.38,5.91,5.56,5.60,0.04,5.60,4.60,4.61,0.01,0.00,7.84,13.64,6.19,0.87,0.86,-3.69,-3.49
604,6.44,6.45,0.01,6.45,6.27,6.06,0.21,6.27,5.30,5.13,0.17,0.01,6.25,10.88,4.94,0.81,0.80,-3.92,-3.79
605,6.08,6.37,0.29,6.37,6.04,6.04,0.00,6.04,5.11,5.15,0.05,0.00,6.92,12.11,5.54,0.82,0.84,-3.73,-4.04
606,6.28,6.07,0.21,6.28,6.16,5.69,0.46,6.16,5.03,5.01,0.03,0.00,9.03,13.88,5.30,0.84,0.82,-3.96,-3.79
607,5.55,5.92,0.37,5.92,5.61,5.51,0.11,5.61,4.62,4.66,0.03,0.00,7.74,12.72,5.36,0.83,0.82,-3.58,-3.52
608,5.84,5.70,0.14,5.84,5.61,5.62,0.01,5.62,4.70,4.62,0.07,0.00,8.74,14.69,6.39,0.86,0.84,-3.68,-3.58
609,6.69,5.97,0.72,6.69,6.22,6.03,0.18,6.22,5.24,5.18,0.06,0.00,6.93,11.26,4.68,0.80,0.81,-3.80,-3.85
610,5.62,5.40,0.22,5.62,5.40,5.36,0.04,5.40,4.52,4.42,0.10,0.00,10.11,16.00,6.39,0.81,0.87,-3.12,-3.62
611,6.52,6.94,0.42,6.94,6.23,6.71,0.48,6.71,5.27,5.56,0.28,0.01,7.22,11.44,4.58,0.79,0.77,-3.73,-3.77
612,6.73,6.43,0.31,6.73,6.48,6.52,0.05,6.52,5.55,5.46,0.08,0.00,6.02,10.17,4.45,0.79,0.82,-3.92,-4.12
613,6.50,6.08,0.42,6.50,6.26,6.14,0.12,6.26,5.16,5.35,0.19,0.01,8.18,12.98,5.21,0.80,0.82,-3.75,-3.90
614,6.22,6.57,0.35,6.57,6.05,6.45,0.40,6.45,5.04,5.47,0.42,0.04,6.80,11.24,4.79,0.79,0.81,-3.58,-3.95
615,5.74,5.65,0.09,5.74,5.48,5.66,0.18,5.66,4.73,4.50,0.23,0.00,6.52,11.92,5.73,0.84,0.81,-3.62,-3.32
616,6.58,6.80,0.22,6.80,6.53,6.47,0.06,6.53,5.69,5.58,0.10,0.07,8.15,11.69,3.94,0.79,0.75,-4.30,-3.93
617,7.23,7.89,0.66,7.89,7.11,7.43,0.32,7.43,5.98,6.20,0.22,0.09,8.05,11.24,3.59,0.74,0.72,-4.18,-4.07
618,5.48,5.51,0.03,5.51,5.38,5.32,0.06,5.38,4.51,4.49,0.02,0.01,7.46,13.25,6.16,0.87,0.84,-3.67,-3.44
619,5.89,5.78,0.12,5.89,5.65,5.45,0.19,5.65,4.74,4.59,0.15,0.01,5.98,11.56,5.87,0.83,0.84,-3.47,-3.52
620,5.82,5.05,0.77,5.82,5.41,5.23,0.18,5.41,4.56,4.44,0.12,0.00,7.73,13.69,6.35,0.87,0.83,-3.54,-3.19
621,6.26,6.35,0.10,6.35,6.25,6.13,0.12,6.25,5.21,5.15,0.06,0.01,5.88,10.36,4.77,0.82,0.84,-3.91,-4.02
622,6.04,5.53,0.50,6.04,5.91,5.51,0.40,5.91,4.82,4.60,0.22,0.00,9.32,15.33,6.48,0.81,0.81,-3.12,-3.10
623,6.91,7.48,0.57,7.48,6.59,7.00,0.41,7.00,5.67,5.90,0.22,0.05,5.66,9.12,3.75,0.76,0.71,-4.18,-3.76
624,6.15,5.91,0.25,6.15,5.88,5.91,0.04,5.91,4.89,5.06,0.17,0.00,8.04,13.82,6.18,0.81,0.79,-3.50,-3.33
625,6.02,5.97,0.05,6.02,5.94,5.94,0.00,5.94,4.94,5.03,0.09,0.00,6.88,12.25,5.71,0.83,0.79,-3.73,-3.47
626,6.74,6.93,0.19,6.93,6.54,6.40,0.14,6.54,5.51,5.33,0.18,0.02,6.73,10.78,4.39,0.76,0.81,-3.77,-4.17
627,5.54,5.70,0.16,5.70,5.25,5.54,0.30,5.54,4.31,4.57,0.27,0.01,7.79,12.95,5.55,0.83,0.88,-3.32,-3.67
628,5.86,6.38,0.51,6.38,5.44,5.87,0.43,5.87,4.66,4.93,0.27,0.01,8.69,14.29,6.04,0.83,0.83,-3.50,-3.64
629,5.95,5.96,0.01,5.96,5.98,5.73,0.25,5.98,4.98,4.90,0.08,0.00,7.53,13.35,6.20,0.87,0.81,-3.99,-3.52
630,5.71,5.80,0.08,5.80,5.27,5.77,0.50,5.77,4.59,4.67,0.08,0.00,6.66,13.14,6.81,0.81,0.84,-2.98,-3.41
631,6.82,6.45,0.37,6.82,6.35,6.37,0.02,6.37,5.46,5.46,0.00,0.00,8.41,12.52,4.53,0.79,0.83,-3.99,-4.16
632,5.20,5.31,0.11,5.31,5.14,5.26,0.12,5.26,4.21,4.40,0.19,0.00,9.07,15.13,6.51,0.84,0.88,-3.19,-3.49
633,5.45,5.78,0.33,5.78,5.52,5.41,0.11,5.52,4.57,4.54,0.03,0.00,6.52,12.27,6.07,0.85,0.79,-3.57,-3.01
634,6.84,6.56,0.28,6.84,6.70,6.45,0.25,6.70,5.63,5.43,0.20,0.02,6.57,10.93,4.69,0.83,0.84,-4.39,-4.34
635,7.25,7.02,0.23,7.25,6.93,6.50,0.43,6.93,5.76,5.60,0.16,0.00,10.02,13.99,4.48,0.81,0.73,-4.28,-3.64
636,5.28,5.56,0.28,5.56,5.34,5.46,0.12,5.46,4.36,4.39,0.03,0.00,10.21,15.73,6.04,0.83,0.85,-3.21,-3.29
637,5.63,5.52,0.11,5.63,5.43,5.28,0.15,5.43,4.51,4.42,0.09,0.00,9.87,16.00,6.62,0.87,0.81,-3.51,-2.95
638,6.10,6.08,0.03,6.10,6.06,5.72,0.34,6.06,4.99,4.97,0.02,0.00,7.81,13.36,5.95,0.85,0.80,-3.95,-3.37
639,6.70,6.80,0.10,6.80,6.19,6.35,0.15,6.35,5.23,5.33,0.10,0.04,6.19,10.39,4.51,0.79,0.76,-3.79,-3.69
640,5.15,5.38,0.23,5.38,5.24,5.08,0.17,5.24,4.36,4.35,0.01,0.00,7.94,13.43,5.89,0.93,0.84,-3.99,-3.12
641,6.23,5.90,0.33,6.23,6.21,5.99,0.21,6.21,5.33,5.05,0.28,0.02,6.65,11.73,5.42,0.85,0.83,-4.03,-3.83
642,6.46,6.94,0.47,6.94,6.22,6.30,0.08,6.30,5.17,5.39,0.22,0.07,10.18,14.45,4.78,0.82,0.77,-4.06,-3.66
643,5.54,5.06,0.47,5.54,5.09,5.06,0.04,5.09,4.36,4.34,0.02,0.00,6.87,13.38,6.85,0.83,0.82,-3.13,-3.02
644,6.56,6.89,0.33,6.89,6.09,6.49,0.40,6.49,5.32,5.52,0.20,0.03,7.09,11.16,4.42,0.78,0.80,-3.82,-4.02
645,6.95,6.47,0.48,6.95,6.73,6.46,0.27,6.73,5.58,5.39,0.19,0.01,10.37,14.22,4.37,0.77,0.77,-3.80,-3.91
646,5.30,5.86,0.56,5.86,5.28,5.40,0.12,5.40,4.30,4.42,0.12,0.01,10.16,15.53,5.87,0.88,0.79,-3.71,-3.00
647,5.24,5.55,0.30,5.55,5.36,5.75,0.38,5.75,4.47,4.72,0.24,0.00,8.31,14.01,6.12,0.85,0.85,-3.43,-3.61
648,6.02,6.31,0.29,6.31,6.08,6.17,0.09,6.17,5.04,5.24,0.20,0.00,7.02,11.78,5.11,0.77,0.82,-3.48,-4.01
649,6.14,6.24,0.11,6.24,5.93,5.96,0.03,5.96,5.05,5.02,0.02,0.01,6.95,11.72,5.12,0.81,0.81,-3.83,-3.70
650,7.63,7.43,0.20,7.63,7.20,7.09,0.11,7.20,6.07,5.83,0.24,0.06,6.11,9.20,3.39,0.79,0.79,-4.55,-4.51
651,6.37,6.06,0.31,6.37,5.78,6.07,0.29,6.07,4.83,4.97,0.14,0.07,7.50,11.63,4.50,0.80,0.87,-3.69,-4.21
652,6.87,6.98,0.11,6.98,6.64,6.40,0.24,6.64,5.76,5.47,0.28,0.04,5.45,9.73,4.55,0.83,0.74,-4.48,-3.52
653,7.08,7.33,0.25,7.33,6.90,7.07,0.17,7.07,5.83,6.07,0.24,0.03,8.08,11.89,4.21,0.75,0.78,-3.98,-4.32
654,5.96,5.56,0.39,5.96,5.68,5.50,0.17,5.68,4.80,4.69,0.11,0.00,6.74,12.87,6.47,0.79,0.84,-3.07,-3.43
655,5.93,5.87,0.06,5.93,5.75,5.74,0.00,5.75,4.82,4.97,0.15,0.00,7.95,13.81,6.26,0.83,0.82,-3.55,-3.61
656,5.50,5.45,0.05,5.50,5.14,5.26,0.11,5.26,3.99,4.26,0.27,0.00,7.76,14.26,6.90,0.81,0.79,-2.96,-2.74
657,5.55,5.18,0.37,5.55,5.60,5.40,0.20,5.60,4.57,4.49,0.08,0.00,10.21,16.00,6.30,0.83,0.87,-3.35,-3.74
658,5.19,5.40,0.20,5.40,5.38,5.38,0.00,5.38,4.62,4.50,0.11,0.00,7.93,14.38,6.85,0.88,0.85,-3.63,-3.39
659,4.92,4.93,0.01,4.93,5.01,4.91,0.10,5.01,4.11,4.11,0.00,0.00,6.70,13.30,6.93,0.85,0.84,-3.14,-2.99
660,6.09,6.26,0.17,6.26,5.92,5.86,0.06,5.92,4.85,4.86,0.01,0.00,7.60,12.81,5.60,0.80,0.80,-3.56,-3.58
661,6.34,6.73,0.39,6.73,6.34,6.42,0.08,6.42,5.53,5.50,0.03,0.03,6.10,10.52,4.72,0.78,0.84,-3.84,-4.30
662,7.40,7.16,0.24,7.40,6.99,6.73,0.26,6.99,5.89,5.88,0.00,0.10,6.45,9.53,3.40,0.77,0.78,-4.35,-4.34
663,5.39,5.23,0.16,5.39,5.21,5.04,0.17,5.21,4.22,4.24,0.02,0.00,7.28,13.69,6.78,0.83,0.86,-2.93,-3.09
664,6.47,6.37,0.10,6.47,6.45,6.05,0.40,6.45,5.13,5.20,0.07,0.00,7.10,12.09,5.35,0.82,0.84,-3.86,-3.88
665,5.02,5.19,0.17,5.19,5.08,5.36,0.28,5.36,4.20,4.57,0.37,0.00,9.85,16.00,6.65,0.86,0.88,-3.37,-3.53
666,6.08,6.09,0.01,6.09,6.07,6.04,0.04,6.07,5.14,5.05,0.09,0.00,9.30,14.57,5.74,0.85,0.81,-4.07,-3.72
667,6.34,6.14,0.20,6.34,5.95,6.08,0.14,6.08,5.08,5.16,0.08,0.01,8.47,13.22,5.17,0.82,0.84,-3.87,-4.05
668,5.81,5.48,0.33,5.81,5.58,5.39,0.19,5.58,4.69,4.46,0.23,0.00,7.76,13.95,6.58,0.81,0.78,-3.16,-2.82
669,6.60,6.76,0.16,6.76,6.41,6.41,0.00,6.41,5.42,5.44,0.02,0.01,6.91,10.91,4.34,0.76,0.82,-3.78,-4.34
670,6.18,5.83,0.35,6.18,6.25,5.73,0.52,6.25,5.00,4.91,0.09,0.00,9.39,14.13,5.21,0.82,0.80,-3.81,-3.45
671,6.96,6.84,0.12,6.96,6.45,6.61,0.16,6.61,5.48,5.57,0.09,0.04,7.46,11.71,4.62,0.78,0.80,-3.84,-4.05
672,6.14,6.15,0.02,6.15,6.16,6.04,0.12,6.16,5.07,5.04,0.02,0.01,9.30,13.39,4.56,0.80,0.85,-3.58,-4.09
673,6.35,6.55,0.20,6.55,6.12,6.32,0.20,6.32,5.11,5.31,0.20,0.01,5.55,9.86,4.59,0.75,0.74,-3.35,-3.43
674,5.77,6.15,0.38,6.15,5.43,5.92,0.49,5.92,4.54,4.90,0.36,0.01,8.70,14.42,6.16,0.85,0.83,-3.65,-3.51
675,6.08,5.79,0.29,6.08,5.84,5.81,0.03,5.84,4.98,4.81,0.18,0.00,8.97,14.54,6.01,0.81,0.84,-3.49,-3.67
676,6.02,5.75,0.27,6.02,5.67,5.66,0.02,5.67,4.80,4.72,0.08,0.01,6.08,11.52,5.74,0.79,0.85,-3.30,-3.70
677,7.70,7.51,0.19,7.70,7.25,6.93,0.32,7.25,5.82,5.74,0.08,0.12,6.59,9.53,3.27,0.70,0.71,-3.92,-3.84
678,6.66,6.71,0.05,6.71,6.43,6.34,0.09,6.43,5.40,5.43,0.03,0.02,8.56,13.16,5.02,0.82,0.83,-3.94,-3.89
679,6.95,6.90,0.05,6.95,6.49,6.65,0.15,6.65,5.52,5.63,0.10,0.05,5.77,9.30,3.82,0.82,0.77,-4.38,-4.10
680,5.49,5.68,0.19,5.68,5.38,5.38,0.00,5.38,4.55,4.50,0.05,0.00,8.38,14.81,6.85,0.86,0.85,-3.46,-3.37
681,5.81,5.71,0.10,5.81,5.59,5.57,0.01,5.59,4.72,4.67,0.05,0.00,9.05,14.76,6.17,0.86,0.80,-3.80,-3.26
682,7.65,6.85,0.80,7.65,7.04,6.68,0.35,7.04,5.88,5.67,0.21,0.06,8.02,12.22,4.60,0.79,0.83,-4.25,-4.50
683,6.33,6.13,0.20,6.33,6.11,5.71,0.40,6.11,5.23,4.94,0.29,0.01,7.02,12.21,5.54,0.83,0.75,-3.96,-3.11
684,6.00,6.31,0.31,6.31,6.06,6.02,0.04,6.06,5.06,4.97,0.09,0.00,10.13,14.96,5.34,0.83,0.80,-3.99,-3.55
685,5.94,6.36,0.42,6.36,6.10,5.97,0.13,6.10,5.07,5.07,0.00,0.01,7.85,12.45,4.99,0.81,0.82,-3.65,-3.68
686,5.34,5.41,0.07,5.41,5.01,5.13,0.12,5.13,4.05,4.11,0.06,0.00,9.44,16.00,7.03,0.84,0.82,-3.10,-2.92
687,5.97,5.60,0.37,5.97,5.81,5.60,0.21,5.81,5.02,4.89,0.14,0.01,9.96,15.58,6.13,0.81,0.84,-3.60,-3.79
688,6.32,6.48,0.16,6.48,5.72,6.20,0.48,6.20,4.88,5.12,0.23,0.00,7.66,12.64,5.36,0.77,0.82,-3.28,-3.81
689,7.92,7.46,0.46,7.92,7.44,7.27,0.17,7.44,6.13,6.25,0.12,0.10,5.92,9.69,4.07,0.71,0.77,-3.85,-4.41
