,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
443,49.29,51.25,1.96,51.25,46.76,46.10,0.66,46.76,208.91,273.68,273.68,0.82,58.73,91.63,41.72,3290.69,0.89,0.89,-29.95,-24.34,14.31,18.80
444,50.96,50.30,0.67,50.96,43.14,45.75,2.61,45.75,215.27,303.88,303.88,0.63,53.17,95.07,49.87,4189.66,0.79,0.89,-13.98,-24.70,22.34,18.13
445,55.16,54.31,0.85,55.16,45.92,46.01,0.09,46.01,291.04,96.98,291.04,0.67,50.11,80.90,38.31,3078.84,0.89,0.84,-22.60,-24.04,20.15,17.29
446,55.49,52.54,2.95,55.49,46.18,48.71,2.52,48.71,449.78,233.71,449.78,0.76,64.98,99.24,44.01,3426.00,0.88,0.81,-22.75,-30.39,20.07,12.04
447,53.44,59.78,6.34,59.78,44.96,45.90,0.94,45.90,163.37,253.56,253.56,0.47,50.17,81.59,38.95,3142.68,0.85,0.80,-21.70,-23.31,18.47,15.62
448,53.41,56.48,3.07,56.48,46.08,47.31,1.23,47.31,56.91,164.74,164.74,0.99,57.96,90.00,40.73,3203.95,0.88,0.91,-26.31,-23.88,16.87,19.62
449,52.53,54.16,1.63,54.16,42.40,44.22,1.82,44.22,142.45,104.17,142.45,0.61,46.19,79.14,39.88,3295.30,0.89,0.89,-18.45,-25.54,20.64,15.75
450,55.77,52.34,3.43,55.77,45.55,46.89,1.33,46.89,145.25,203.96,203.96,0.28,45.61,82.14,43.37,3652.73,0.69,0.89,-14.93,-25.39,17.43,18.55
451,53.48,55.53,2.05,55.53,47.03,47.82,0.79,47.82,223.16,365.22,365.22,0.59,56.29,94.78,46.93,3849.06,0.73,0.87,-16.22,-25.85,20.21,18.43
452,54.62,52.49,2.13,54.62,43.91,44.51,0.60,44.51,114.98,138.27,138.27,0.75,49.11,82.52,40.78,3341.01,0.74,0.90,-17.61,-22.45,16.91,19.08
453,52.89,48.86,4.03,52.89,45.04,44.06,0.98,45.04,164.01,120.13,164.01,0.60,57.75,85.58,36.49,2782.65,0.89,0.89,-25.34,-22.16,16.53,19.15
454,52.49,55.17,2.67,55.17,43.49,45.19,1.70,45.19,123.90,167.22,167.22,0.67,41.34,74.72,39.59,3338.58,0.89,0.90,-21.25,-23.98,19.27,18.44
455,51.92,51.81,0.11,51.92,43.36,46.46,3.10,46.46,120.01,117.52,120.01,0.71,50.75,85.54,42.40,3479.21,0.70,0.87,-14.06,-24.37,19.39,19.16
456,49.43,56.56,7.13,56.56,45.95,48.51,2.57,48.51,71.28,226.25,226.25,0.86,45.01,75.39,37.13,3037.42,0.89,0.87,-22.60,-30.09,20.61,14.67
457,48.28,52.53,4.25,52.53,44.63,43.97,0.66,44.63,80.84,114.62,114.62,0.70,57.13,90.00,41.44,3286.51,0.88,0.86,-20.56,-23.20,20.75,17.49
458,56.45,53.40,3.05,56.45,43.84,44.92,1.09,44.92,182.70,89.07,182.70,0.79,54.25,88.70,42.59,3445.18,0.89,0.81,-23.06,-19.90,18.42,18.59
459,55.06,52.00,3.06,55.06,45.82,45.33,0.49,45.82,98.32,144.52,144.52,0.33,43.90,74.80,37.48,3089.59,0.70,0.87,-17.96,-23.52,15.44,18.74
460,51.75,52.21,0.46,52.21,46.18,46.42,0.24,46.42,191.16,157.28,191.16,0.36,52.53,85.84,41.19,3331.01,0.88,0.87,-23.54,-25.73,19.01,17.72
461,52.65,52.78,0.12,52.78,44.83,44.49,0.34,44.83,134.81,88.60,134.81,0.79,47.50,77.10,36.73,2960.38,0.90,0.80,-21.39,-21.91,20.67,15.70
462,52.50,51.17,1.34,52.50,46.01,45.75,0.26,46.01,101.31,185.10,185.10,0.65,45.35,79.18,40.63,3383.09,0.82,0.88,-22.81,-22.53,17.07,20.05
463,54.36,52.69,1.66,54.36,42.71,44.50,1.79,44.50,130.78,311.51,311.51,0.86,53.79,86.88,41.15,3308.19,0.81,0.89,-23.44,-21.83,14.26,19.92
464,54.56,53.61,0.95,54.56,46.87,46.01,0.86,46.87,110.10,221.03,221.03,0.84,52.53,81.74,37.09,2921.07,0.85,0.90,-26.45,-23.98,16.49,20.00
465,51.17,50.71,0.47,51.17,45.17,45.33,0.16,45.33,230.68,314.24,314.24,0.32,54.34,89.67,43.48,3532.76,0.79,0.89,-22.86,-22.77,14.90,19.88
466,47.33,50.90,3.57,50.90,45.06,47.20,2.14,47.20,255.54,221.22,255.54,0.78,55.61,84.89,37.62,2928.21,0.87,0.72,-23.95,-23.81,18.17,12.69
467,50.63,50.86,0.24,50.86,44.56,47.04,2.48,47.04,323.91,207.54,323.91,0.71,58.10,94.20,44.82,3610.06,0.91,0.88,-22.59,-29.50,20.26,14.05
468,52.02,52.10,0.08,52.10,47.09,44.38,2.71,47.09,151.44,146.04,151.44,0.84,47.39,77.74,37.46,3035.23,0.89,0.76,-27.01,-19.36,18.26,16.11
469,53.76,50.84,2.92,53.76,43.80,43.71,0.09,43.80,87.67,109.90,109.90,0.76,51.69,81.12,37.18,2942.41,0.82,0.89,-22.54,-22.12,16.44,19.33
470,52.58,53.65,1.07,53.65,45.32,44.23,1.09,45.32,363.49,89.87,363.49,0.81,47.82,78.20,37.55,3037.86,0.88,0.67,-24.04,-13.31,18.43,18.42
471,51.92,55.15,3.23,55.15,46.08,47.36,1.29,47.36,165.19,193.50,193.50,0.77,50.03,80.76,38.24,3073.17,0.86,0.82,-21.04,-26.89,20.91,14.45
472,59.04,56.37,2.68,59.04,46.38,47.19,0.81,47.19,201.18,181.80,201.18,0.40,43.89,78.27,40.97,3438.40,0.90,0.91,-26.11,-23.06,17.29,20.34
473,51.48,50.37,1.11,51.48,46.70,44.49,2.21,46.70,68.75,137.01,137.01,0.74,55.71,85.33,37.97,2961.30,0.90,0.87,-26.95,-21.30,17.33,19.43
474,56.42,44.45,11.97,56.42,48.20,45.70,2.50,48.20,360.21,262.45,360.21,0.36,68.23,99.16,41.17,3093.41,0.71,0.90,-24.71,-24.58,10.93,19.23
475,52.36,54.67,2.31,54.67,46.75,47.77,1.02,47.77,87.81,29.99,87.81,0.98,31.97,57.82,30.65,2585.67,0.89,0.82,-23.13,-23.52,20.70,17.14
476,51.49,53.96,2.47,53.96,43.26,46.32,3.06,46.32,185.82,97.60,185.82,0.62,45.56,80.93,42.21,3537.43,0.88,0.84,-20.35,-23.47,19.75,16.84
477,54.20,56.27,2.07,56.27,44.22,44.07,0.15,44.22,191.40,139.96,191.40,0.49,55.46,87.22,40.08,3176.00,0.88,0.76,-22.12,-18.14,19.21,17.24
478,49.22,51.37,2.15,51.37,46.86,47.41,0.56,47.41,326.64,439.82,439.82,0.78,67.96,99.86,42.10,3190.16,0.76,0.88,-27.68,-24.27,11.69,20.31
479,59.53,55.74,3.79,59.53,46.92,47.05,0.13,47.05,269.60,62.31,269.60,0.36,46.64,79.83,40.19,3319.46,0.90,0.81,-24.57,-22.02,19.86,18.45
480,57.44,57.47,0.03,57.47,45.46,45.91,0.46,45.91,461.70,108.14,461.70,0.95,48.48,77.33,36.12,2884.98,0.87,0.83,-22.13,-23.10,19.51,17.26
481,57.91,55.36,2.55,57.91,44.17,46.55,2.37,46.55,290.16,215.50,290.16,0.31,49.01,84.18,42.52,3516.96,0.68,0.89,-14.55,-24.09,17.02,19.84
482,52.65,51.27,1.38,52.65,46.70,43.89,2.81,46.70,114.99,252.19,252.19,0.71,48.35,79.99,38.89,3164.03,0.85,0.85,-29.66,-19.35,13.32,20.54
483,53.27,50.71,2.57,53.27,44.92,45.78,0.86,45.78,99.68,115.66,115.66,0.91,46.01,76.34,37.23,3033.01,0.91,0.90,-24.29,-25.32,19.34,18.21
484,52.64,55.00,2.35,55.00,43.33,45.92,2.59,45.92,113.04,73.19,113.04,0.93,50.96,81.00,37.68,3003.84,0.88,0.90,-21.11,-24.78,19.25,17.96
485,54.16,54.45,0.29,54.45,47.28,45.42,1.86,47.28,109.52,98.65,109.52,0.75,55.99,86.72,39.14,3073.77,0.91,0.81,-26.02,-19.54,18.81,19.88
486,50.85,54.90,4.05,54.90,44.07,45.39,1.31,45.39,94.32,146.56,146.56,0.94,42.03,77.75,42.02,3571.60,0.90,0.84,-20.97,-22.07,20.96,17.18
487,56.22,57.09,0.87,57.09,45.75,45.84,0.08,45.84,214.50,252.19,252.19,0.43,44.94,82.42,44.22,3747.53,0.81,0.85,-21.50,-20.55,17.62,19.96
488,50.09,50.54,0.45,50.54,46.51,44.78,1.73,46.51,183.82,305.84,305.84,0.74,55.38,90.99,43.92,3560.94,0.84,0.84,-25.17,-21.09,16.03,18.98
489,54.74,53.18,1.57,54.74,43.96,45.55,1.59,45.55,100.24,64.82,100.24,0.78,42.65,75.03,38.78,3238.50,0.70,0.88,-11.86,-24.00,20.17,18.52
490,48.65,43.33,5.33,48.65,46.51,43.78,2.72,46.51,296.15,390.81,390.81,0.43,63.35,98.23,44.39,3488.59,0.83,0.89,-28.62,-23.83,12.39,17.50
491,51.12,51.36,0.25,51.36,44.02,44.99,0.97,44.99,200.41,116.48,200.41,0.26,50.31,86.67,43.90,3635.19,0.91,0.89,-20.14,-27.69,21.16,13.97
492,58.59,54.43,4.16,58.59,45.99,46.00,0.00,46.00,146.61,251.79,251.79,0.25,59.42,90.00,39.49,3058.06,0.76,0.90,-20.81,-24.52,15.09,18.86
493,52.50,53.67,1.17,53.67,45.87,45.53,0.33,45.87,61.64,118.15,118.15,0.28,52.81,85.24,40.35,3243.19,0.87,0.91,-24.23,-22.93,17.35,20.01
494,48.68,52.98,4.30,52.98,46.17,45.47,0.71,46.17,189.43,137.00,189.43,0.68,47.78,83.92,43.31,3613.87,0.88,0.78,-23.86,-18.07,18.99,19.12
495,57.77,53.13,4.64,57.77,45.38,45.99,0.61,45.99,202.90,54.42,202.90,0.52,44.75,74.77,36.74,3002.46,0.89,0.86,-23.06,-26.47,19.20,15.31
496,50.53,55.12,4.59,55.12,45.15,44.66,0.49,45.15,227.35,209.34,227.35,0.79,48.69,84.18,42.79,3548.98,0.85,0.65,-21.22,-15.20,20.04,16.49
497,57.76,53.14,4.62,57.76,42.34,48.28,5.94,48.28,301.61,145.37,301.61,0.79,44.13,80.58,43.07,3645.37,0.60,0.90,-5.68,-26.41,22.32,19.54
498,57.71,53.01,4.70,57.71,45.74,46.86,1.11,46.86,263.98,263.18,263.98,0.69,57.02,88.45,39.98,3142.33,0.77,0.88,-23.49,-24.73,14.70,19.00
499,47.71,54.84,7.12,54.84,44.36,44.90,0.54,44.90,47.14,109.38,109.38,0.84,46.14,75.69,36.47,2955.20,0.84,0.82,-21.95,-20.99,17.87,17.98
500,55.79,56.73,0.94,56.73,46.65,47.08,0.43,47.08,302.39,480.26,480.26,0.81,57.67,95.76,46.74,3808.66,0.89,0.91,-24.36,-27.17,19.83,18.14
501,53.63,52.49,1.14,53.63,43.14,44.49,1.35,44.49,127.24,143.98,143.98,0.64,45.31,77.14,38.63,3183.13,0.75,0.88,-17.33,-23.43,16.61,18.22
502,56.95,55.86,1.09,56.95,46.19,45.58,0.61,46.19,167.42,255.06,255.06,0.90,55.75,89.79,42.40,3403.84,0.81,0.90,-22.08,-22.40,17.95,20.63
503,49.54,52.15,2.61,52.15,43.12,44.85,1.73,44.85,73.90,158.17,158.17,0.71,51.30,82.73,39.13,3143.24,0.81,0.90,-18.60,-23.72,18.45,18.84
504,49.30,56.44,7.14,56.44,44.75,45.98,1.24,45.98,102.56,379.20,379.20,0.86,49.00,77.58,35.93,2858.06,0.86,0.90,-24.57,-25.24,17.05,18.59
505,52.75,54.32,1.58,54.32,44.95,44.36,0.58,44.95,100.20,101.09,101.09,0.30,46.24,80.98,41.68,3473.91,0.88,0.82,-21.52,-19.51,19.50,19.11
506,52.48,55.04,2.56,55.04,44.87,47.46,2.60,47.46,85.27,234.80,234.80,0.72,45.07,76.14,37.83,3106.47,0.75,0.92,-18.98,-26.21,16.76,19.15
507,55.37,49.82,5.55,55.37,43.06,45.44,2.39,45.44,216.94,157.27,216.94,0.70,48.96,83.09,41.47,3412.56,0.79,0.86,-18.32,-22.98,18.93,18.39
508,56.89,48.00,8.90,56.89,46.39,45.49,0.91,46.39,331.40,259.69,331.40,0.82,55.25,87.05,40.09,3180.30,0.80,0.89,-29.33,-23.83,11.11,19.06
509,50.33,53.02,2.69,53.02,44.45,44.86,0.41,44.86,75.97,107.53,107.53,0.40,44.25,76.43,38.81,3217.51,0.90,0.81,-21.51,-23.41,19.89,14.17
510,49.47,54.23,4.76,54.23,45.34,47.74,2.40,47.74,163.17,201.64,201.64,0.68,53.16,86.07,40.89,3291.28,0.90,0.85,-23.35,-28.27,20.03,13.79
511,52.98,53.78,0.79,53.78,44.83,45.48,0.65,45.48,116.86,167.75,167.75,0.86,43.67,73.42,36.30,2975.18,0.83,0.89,-22.07,-22.48,18.05,20.34
512,47.04,52.34,5.29,52.34,43.89,46.24,2.35,46.24,149.01,201.19,201.19,0.75,51.87,82.92,38.83,3105.30,0.87,0.90,-21.38,-28.89,18.68,14.12
513,55.89,54.64,1.25,55.89,45.64,46.51,0.88,46.51,79.30,210.84,210.84,0.65,51.75,84.58,40.59,3282.73,0.67,0.87,-13.39,-24.35,18.27,18.56
514,50.98,63.31,12.32,63.31,44.13,46.03,1.90,46.03,134.25,280.48,280.48,0.44,54.64,90.00,43.56,3535.93,0.84,0.58,-22.01,-8.68,17.62,18.17
515,51.74,53.54,1.80,53.54,45.23,46.77,1.53,46.77,155.19,109.95,155.19,0.65,52.88,86.39,41.44,3351.05,0.91,0.86,-22.21,-26.07,20.40,15.70
516,54.62,56.54,1.91,56.54,45.48,47.30,1.82,47.30,63.29,203.62,203.62,0.80,39.70,65.95,32.20,2624.25,0.70,0.87,-14.46,-24.64,18.70,18.67
517,54.57,50.92,3.65,54.57,46.56,47.08,0.52,47.08,236.49,303.52,303.52,0.76,62.47,95.14,42.04,3267.29,0.79,0.89,-25.46,-23.63,14.18,20.69
518,51.19,53.74,2.55,53.74,45.90,46.53,0.63,46.53,64.30,124.12,124.12,0.95,53.76,82.40,36.70,2864.03,0.94,0.91,-26.84,-26.37,18.48,17.83
519,51.63,54.55,2.92,54.55,46.29,47.70,1.41,47.70,143.90,92.95,143.90,0.27,51.17,86.06,42.56,3488.81,0.89,0.88,-23.38,-26.14,19.06,17.95
520,49.97,52.13,2.16,52.13,46.34,47.94,1.61,47.94,567.11,440.84,567.11,0.37,75.80,114.23,49.80,3843.11,0.87,0.81,-24.51,-28.38,17.67,12.57
521,58.63,54.22,4.41,58.63,46.18,45.78,0.41,46.18,182.84,126.52,182.84,0.58,52.26,86.61,42.19,3435.49,0.81,0.90,-22.42,-23.23,16.79,20.32
522,53.12,55.06,1.94,55.06,46.70,43.09,3.61,46.70,43.70,169.08,169.08,0.77,48.04,75.50,34.67,2746.45,0.88,0.86,-27.57,-19.48,15.62,19.71
523,52.62,46.08,6.54,52.62,48.75,46.02,2.73,48.75,628.14,563.98,628.14,0.76,71.81,102.68,41.64,3086.81,0.78,0.88,-33.26,-25.68,8.32,17.94
524,48.67,54.44,5.77,54.44,43.62,43.87,0.25,43.87,146.01,227.19,227.19,0.31,50.47,84.75,41.85,3427.82,0.89,0.77,-22.02,-19.52,18.81,16.16
525,52.84,45.92,6.92,52.84,50.60,47.33,3.27,50.60,626.37,752.96,752.96,0.67,88.42,123.49,48.33,3506.99,0.77,0.89,-33.71,-26.23,8.21,18.86
526,50.41,60.10,9.69,60.10,45.17,45.85,0.68,45.85,91.18,403.92,403.92,0.72,52.41,88.24,43.69,3583.20,0.86,0.71,-22.63,-11.34,19.49,23.08
527,57.73,52.63,5.10,57.73,47.77,45.86,1.91,47.77,74.41,152.42,152.42,0.40,53.16,87.20,42.01,3403.62,0.78,0.91,-20.29,-22.72,16.41,20.18
528,52.85,49.88,2.97,52.85,43.84,46.79,2.95,46.79,355.17,202.23,355.17,0.62,55.74,89.05,41.67,3330.61,0.87,0.88,-21.00,-29.57,19.11,13.80
529,54.35,54.55,0.20,54.55,45.80,42.92,2.88,45.80,198.61,91.55,198.61,0.35,48.28,81.37,40.33,3308.87,0.87,0.73,-22.92,-16.04,18.94,17.74
530,54.04,55.64,1.60,55.64,45.74,44.06,1.68,45.74,109.83,367.27,367.27,0.33,50.53,82.40,39.45,3186.86,0.88,0.76,-22.59,-17.11,19.20,18.20
531,56.09,55.43,0.65,56.09,45.72,46.50,0.77,46.50,86.06,162.65,162.65,0.26,54.94,90.00,43.30,3506.16,0.79,0.90,-21.29,-22.25,16.29,20.62
532,52.86,45.74,7.12,52.86,49.54,46.06,3.47,49.54,470.79,424.44,470.79,0.73,77.23,110.01,44.37,3278.70,0.86,0.89,-34.75,-24.06,11.05,20.00
533,48.96,49.00,0.04,49.00,48.73,45.97,2.76,48.73,317.51,487.16,487.16,0.92,68.19,101.41,43.45,3321.88,0.86,0.86,-31.95,-23.18,13.41,19.29
534,55.90,52.67,3.24,55.90,45.81,48.23,2.42,48.23,121.01,107.43,121.01,0.97,58.10,85.64,36.25,2753.58,0.80,0.90,-22.75,-26.22,17.72,19.19
535,48.23,47.59,0.64,48.23,45.34,43.81,1.52,45.34,106.19,57.64,106.19,0.55,48.07,80.40,39.54,3232.78,0.88,0.80,-23.58,-17.93,18.07,20.07
536,53.82,57.64,3.81,57.64,46.00,46.98,0.98,46.98,179.04,168.61,179.04,0.89,59.43,87.59,37.07,2815.65,0.85,0.84,-21.43,-24.97,19.72,17.30
537,57.87,52.12,5.76,57.87,47.27,45.90,1.37,47.27,62.79,54.38,62.79,0.41,43.72,75.83,38.67,3211.05,0.64,0.85,-11.39,-23.65,19.97,18.87
538,56.41,52.68,3.73,56.41,46.99,46.41,0.58,46.99,57.28,56.22,57.28,0.97,44.16,74.29,36.76,3013.92,0.80,0.89,-20.47,-24.37,18.19,18.65
539,53.91,56.15,2.25,56.15,45.68,41.34,4.34,45.68,154.10,269.22,269.22,0.39,48.37,83.56,42.45,3519.22,0.88,0.80,-22.60,-14.91,19.91,21.09
540,50.71,49.19,1.52,50.71,45.14,44.91,0.23,45.14,191.35,243.20,243.20,0.32,49.42,86.22,44.22,3680.73,0.76,0.88,-19.36,-22.92,16.55,18.90
541,52.22,53.53,1.32,53.53,44.35,43.76,0.59,44.35,107.66,320.47,320.47,0.31,50.55,85.17,42.20,3461.92,0.77,0.88,-19.45,-22.87,16.36,17.69
542,51.97,47.53,4.43,51.97,50.43,47.46,2.97,50.43,359.62,415.59,415.59,0.70,63.38,95.44,41.57,3205.84,0.82,0.87,-33.73,-26.12,11.22,18.08
543,52.46,51.26,1.20,52.46,44.06,45.24,1.18,45.24,160.48,75.13,160.48,0.71,42.71,73.63,37.33,3092.64,0.93,0.80,-22.44,-22.60,19.88,14.15
544,50.08,54.61,4.52,54.61,48.02,45.69,2.32,48.02,160.11,418.77,418.77,0.67,58.55,92.31,42.55,3376.50,0.90,0.87,-30.71,-22.22,15.32,20.42
545,53.06,56.48,3.42,56.48,47.12,44.15,2.97,47.12,51.84,84.02,84.02,0.93,54.03,84.48,38.56,3045.11,0.89,0.66,-25.13,-12.60,18.76,17.75
546,57.33,54.12,3.21,57.33,45.24,46.09,0.85,46.09,243.38,81.23,243.38,0.45,49.29,79.90,38.00,3060.08,0.89,0.84,-21.88,-27.87,20.35,13.86
547,55.28,53.19,2.09,55.28,44.76,46.23,1.46,46.23,206.69,98.69,206.69,0.52,51.22,82.89,39.35,3166.86,0.87,0.88,-22.79,-25.38,19.05,18.40
548,54.89,53.18,1.71,54.89,44.98,43.94,1.04,44.98,152.64,58.56,152.64,0.28,44.57,76.59,38.71,3202.15,0.86,0.70,-21.38,-15.47,19.07,17.94
549,54.07,53.08,0.99,54.07,46.01,44.65,1.36,46.01,203.17,124.25,203.17,0.29,51.94,88.90,44.75,3695.53,0.87,0.80,-23.47,-18.58,18.33,19.32
550,51.73,56.25,4.53,56.25,44.13,45.99,1.87,45.99,43.52,164.10,164.10,0.99,55.53,86.36,39.15,3082.37,0.74,0.89,-15.47,-23.74,20.05,19.63
551,53.34,56.37,3.03,56.37,47.57,44.18,3.39,47.57,119.69,107.03,119.69,0.56,52.58,86.12,41.42,3353.70,0.87,0.63,-23.82,-12.09,19.82,17.59
552,53.41,54.22,0.81,54.22,45.32,45.80,0.48,45.80,113.00,265.84,265.84,0.82,52.19,82.85,38.49,3066.60,0.77,0.86,-23.15,-23.60,15.35,18.50
553,52.82,56.27,3.46,56.27,43.24,43.59,0.35,43.59,206.71,232.26,232.26,0.27,53.01,90.00,44.94,3698.59,0.85,0.87,-20.69,-19.15,18.19,20.89
554,52.73,56.04,3.31,56.04,46.26,44.48,1.77,46.26,128.81,267.14,267.14,0.29,49.29,80.89,39.00,3160.62,0.90,0.85,-24.23,-22.00,19.50,19.10
555,48.08,57.57,9.49,57.57,42.76,42.86,0.10,42.86,124.99,106.76,124.99,0.49,45.94,79.10,40.06,3316.68,0.90,0.61,-20.59,-12.58,19.32,13.89
556,56.72,57.04,0.32,57.04,46.13,46.76,0.63,46.76,167.47,121.96,167.47,0.69,57.25,90.00,41.34,3275.12,0.89,0.82,-23.40,-20.43,19.78,20.29
557,53.32,55.33,2.00,55.33,46.78,46.91,0.12,46.91,279.58,177.00,279.58,0.81,47.94,78.59,37.84,3065.08,0.90,0.73,-26.22,-25.08,18.82,11.91
558,55.27,55.72,0.44,55.72,47.28,45.93,1.35,47.28,138.30,90.36,138.30,0.82,47.81,78.44,37.80,3062.72,0.84,0.66,-23.45,-14.01,18.83,18.16
559,49.67,49.91,0.24,49.91,46.81,45.64,1.18,46.81,77.62,78.25,78.25,0.81,41.47,71.76,36.51,3029.42,0.91,0.77,-24.37,-21.01,20.95,17.12
560,52.68,55.63,2.96,55.63,45.08,48.67,3.59,48.67,108.72,89.74,108.72,0.91,56.25,87.72,39.92,3147.89,0.88,0.89,-21.60,-27.32,20.39,16.98
561,55.03,55.26,0.23,55.26,45.60,43.25,2.36,45.60,165.46,101.48,165.46,0.95,44.59,73.64,35.74,2905.25,0.87,0.61,-24.58,-8.82,18.82,19.36
562,46.56,54.91,8.36,54.91,46.14,45.98,0.16,46.14,149.87,198.28,198.28,0.80,53.75,83.34,37.65,2958.69,0.88,0.63,-24.85,-19.53,18.76,11.90
563,53.92,53.84,0.08,53.92,43.41,44.48,1.07,44.48,136.58,176.68,176.68,0.97,59.82,90.00,39.15,3017.98,0.87,0.92,-24.84,-24.03,15.13,18.32
564,52.83,52.54,0.30,52.83,45.41,44.31,1.10,45.41,64.62,42.65,64.62,0.92,44.11,78.26,40.77,3415.34,0.88,0.71,-23.18,-10.48,19.21,21.42
565,45.54,52.35,6.81,52.35,45.62,45.28,0.34,45.62,271.31,335.63,335.63,0.76,63.04,95.13,41.54,3208.92,0.88,0.71,-23.73,-22.66,18.68,11.70
566,55.46,55.19,0.27,55.46,46.01,45.99,0.01,46.01,226.77,179.58,226.77,0.29,58.60,90.00,40.19,3139.94,0.84,0.79,-21.08,-26.15,19.60,13.50
567,49.91,53.95,4.04,53.95,43.20,46.36,3.16,46.36,110.44,189.47,189.47,0.93,45.06,77.82,39.51,3275.53,0.87,0.90,-21.05,-27.00,18.94,16.29
568,53.63,51.77,1.86,53.63,47.96,47.54,0.41,47.96,174.70,212.13,212.13,0.78,54.85,81.80,35.18,2695.02,0.70,0.86,-26.26,-26.23,11.60,18.26
569,58.72,60.38,1.66,60.38,47.66,47.46,0.21,47.66,139.53,209.75,209.75,0.96,57.21,88.68,40.05,3146.35,0.85,0.89,-26.43,-22.09,16.14,21.19
570,52.17,58.56,6.40,58.56,44.11,44.90,0.78,44.90,133.02,174.94,174.94,0.77,53.54,86.67,41.17,3313.62,0.88,0.83,-23.15,-20.40,17.95,18.76
571,56.69,63.75,7.06,63.75,45.24,47.85,2.62,47.85,263.93,230.09,263.93,0.75,53.46,89.64,44.20,3618.21,0.88,0.82,-20.16,-23.20,21.42,16.81
572,51.72,49.43,2.30,51.72,45.12,47.64,2.52,47.64,515.34,512.82,515.34,0.87,72.67,112.47,50.70,3979.66,0.77,0.89,-24.72,-24.15,13.20,19.30
573,54.29,51.94,2.35,54.29,44.45,44.37,0.08,44.45,147.80,87.83,147.80,0.52,39.55,71.86,38.25,3231.48,0.74,0.86,-15.22,-21.89,19.13,18.76
574,49.99,51.62,1.63,51.62,45.19,45.47,0.28,45.47,100.82,135.22,135.22,0.69,57.82,87.73,38.58,2990.96,0.90,0.82,-24.29,-22.42,19.22,18.06
575,52.84,52.94,0.11,52.94,45.80,46.71,0.91,46.71,93.58,65.23,93.58,0.90,43.32,72.30,35.48,2898.27,0.88,0.92,-24.08,-27.06,18.54,18.24
576,47.09,51.59,4.50,51.59,47.00,49.19,2.19,49.19,307.50,334.96,334.96,0.77,62.34,91.73,38.74,2938.49,0.86,0.84,-25.91,-35.10,17.40,9.52
577,58.34,62.49,4.15,62.49,47.90,45.57,2.34,47.90,63.80,425.17,425.17,0.35,41.75,75.88,40.39,3412.53,0.81,0.90,-20.52,-20.54,18.17,21.75
578,55.17,51.69,3.47,55.17,43.79,46.41,2.62,46.41,135.45,261.58,261.58,0.86,50.57,79.92,36.94,2935.28,0.75,0.87,-21.53,-23.09,14.37,19.76
579,54.82,45.45,9.38,54.82,46.08,43.11,2.97,46.08,177.10,149.46,177.10,0.77,58.60,90.23,40.42,3163.14,0.83,0.90,-27.53,-22.43,13.40,19.06
580,53.03,50.44,2.59,53.03,45.46,44.21,1.25,45.46,168.05,187.43,187.43,0.36,48.48,83.66,42.45,3517.62,0.84,0.91,-23.52,-22.13,16.00,20.57
581,59.45,42.83,16.62,59.45,46.81,45.85,0.96,46.81,756.38,531.67,756.38,0.46,81.17,115.58,46.58,3440.90,0.52,0.88,-15.91,-25.78,9.84,17.91
582,43.73,48.84,5.11,48.84,45.05,48.71,3.66,48.71,371.80,305.79,371.80,0.87,67.07,99.94,42.93,3286.74,0.89,0.82,-23.47,-31.78,19.18,10.34
583,56.48,52.39,4.09,56.48,46.77,46.03,0.75,46.77,426.12,87.39,426.12,0.80,55.36,90.00,42.94,3463.61,0.90,0.82,-24.16,-20.59,20.39,19.32
584,52.31,49.68,2.63,52.31,48.06,46.39,1.66,48.06,207.61,283.98,283.98,0.58,58.49,94.27,44.56,3578.17,0.87,0.91,-29.68,-25.10,14.02,19.06
585,52.84,54.89,2.04,54.89,46.32,47.01,0.69,47.01,264.45,239.04,264.45,0.75,55.15,93.88,47.01,3873.32,0.89,0.80,-24.76,-20.44,19.13,19.04
586,54.04,55.64,1.60,55.64,46.42,45.76,0.66,46.42,155.60,326.15,326.15,0.80,50.80,85.46,42.28,3465.78,0.86,0.90,-27.97,-22.95,14.70,20.30
587,47.15,50.44,3.30,50.44,46.35,48.40,2.05,48.40,178.73,154.04,178.73,0.71,59.06,86.99,36.79,2793.25,0.90,0.88,-24.46,-33.47,19.41,12.00
588,48.99,57.81,8.82,57.81,44.38,42.99,1.39,44.38,154.72,318.39,318.39,0.55,47.01,80.06,40.10,3304.77,0.88,0.74,-21.99,-18.00,19.03,16.33
589,50.15,52.91,2.76,52.91,44.62,48.50,3.88,48.50,279.70,137.43,279.70,0.49,48.36,79.89,38.79,3153.43,0.88,0.86,-21.23,-31.24,19.94,12.34
590,57.22,59.13,1.91,59.13,45.76,44.09,1.67,45.76,155.94,184.05,184.05,0.83,57.46,90.00,41.16,3253.97,0.78,0.86,-19.37,-22.96,18.61,18.01
