,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
517,5.88,5.49,0.39,5.88,5.56,5.56,0.00,5.56,4.57,4.62,0.05,0.00,3.34,9.56,6.39,0.89,0.93,-3.68,-3.93
518,6.46,6.45,0.01,6.46,6.52,6.35,0.17,6.52,5.50,5.13,0.37,0.01,3.16,7.38,4.37,0.81,0.85,-4.09,-4.15
519,5.66,5.91,0.26,5.91,5.64,5.88,0.23,5.88,4.73,4.86,0.13,0.00,2.57,8.08,5.63,0.85,0.88,-3.69,-3.82
520,6.25,6.65,0.40,6.65,6.21,6.28,0.07,6.28,5.18,5.46,0.29,0.01,3.19,7.68,4.65,0.83,0.89,-4.02,-4.60
521,5.35,5.19,0.16,5.35,5.35,5.45,0.10,5.45,4.44,4.40,0.04,0.00,2.99,9.07,6.23,0.88,0.93,-3.52,-3.88
522,5.96,6.02,0.06,6.02,5.98,5.68,0.30,5.98,5.05,4.79,0.26,0.00,2.69,7.88,5.32,0.87,0.81,-4.15,-3.56
523,7.27,7.63,0.36,7.63,6.86,7.30,0.44,7.30,5.94,6.01,0.07,0.00,3.01,6.43,3.57,0.76,0.77,-4.06,-4.57
524,6.04,5.90,0.14,6.04,5.91,6.01,0.10,6.01,5.08,5.06,0.03,0.00,3.14,8.01,5.03,0.87,0.91,-4.11,-4.51
525,6.81,6.82,0.01,6.82,6.61,6.54,0.08,6.61,5.75,5.45,0.30,0.03,2.05,5.57,3.62,0.77,0.85,-4.05,-4.76
526,5.18,5.27,0.09,5.27,5.16,5.18,0.02,5.18,4.34,4.30,0.05,0.00,2.59,9.00,6.54,0.95,0.95,-4.06,-3.95
527,5.65,5.90,0.25,5.90,5.71,5.75,0.04,5.75,4.76,4.86,0.10,0.01,3.52,9.18,5.83,0.87,0.86,-3.75,-3.77
528,6.36,6.49,0.13,6.49,5.99,6.17,0.18,6.17,5.07,5.17,0.10,0.00,1.93,6.70,4.87,0.84,0.89,-3.94,-4.46
529,5.30,5.24,0.06,5.30,5.24,5.41,0.17,5.41,4.29,4.60,0.31,0.00,3.65,9.64,6.17,0.92,0.89,-3.92,-3.74
530,5.63,4.99,0.64,5.63,5.85,5.24,0.61,5.85,4.70,4.51,0.19,0.00,4.29,10.40,6.32,0.89,0.94,-3.73,-3.99
531,4.95,5.48,0.53,5.48,5.00,5.35,0.36,5.35,4.28,4.45,0.17,0.00,2.94,9.09,6.30,0.94,0.94,-3.91,-3.88
532,5.16,5.42,0.27,5.42,5.00,5.27,0.27,5.27,4.11,4.32,0.21,0.00,2.51,8.73,6.34,0.93,0.94,-3.80,-3.94
533,6.36,6.15,0.21,6.36,6.14,6.50,0.36,6.50,5.36,5.39,0.03,0.00,2.98,7.56,4.73,0.90,0.90,-4.57,-4.66
534,5.94,5.71,0.23,5.94,5.98,5.76,0.22,5.98,5.01,4.88,0.13,0.00,4.11,9.03,5.13,0.89,0.85,-4.32,-3.97
535,5.99,5.81,0.18,5.99,5.92,5.62,0.30,5.92,5.01,4.89,0.12,0.00,2.87,7.62,4.89,0.84,0.83,-4.06,-3.90
536,6.68,6.70,0.02,6.70,6.58,6.55,0.03,6.58,5.47,5.77,0.30,0.01,3.01,6.75,3.89,0.85,0.85,-4.68,-4.77
537,7.04,6.54,0.50,7.04,6.87,6.58,0.29,6.87,5.92,5.39,0.53,0.02,2.31,6.22,4.02,0.86,0.88,-4.63,-4.70
538,6.38,6.52,0.14,6.52,6.46,6.11,0.36,6.46,5.36,5.31,0.06,0.00,2.43,6.99,4.68,0.84,0.82,-4.13,-3.94
539,5.11,5.37,0.26,5.37,5.30,5.26,0.04,5.30,4.38,4.43,0.05,0.00,2.97,8.74,5.92,0.94,0.92,-4.01,-3.93
540,5.44,6.01,0.57,6.01,5.56,5.81,0.25,5.81,4.64,4.67,0.03,0.00,2.44,8.05,5.73,0.91,0.83,-4.21,-3.42
541,5.38,5.29,0.08,5.38,5.28,5.41,0.13,5.41,4.37,4.41,0.04,0.00,3.69,9.70,6.20,0.92,0.90,-3.96,-3.81
542,6.88,6.65,0.23,6.88,6.58,6.50,0.09,6.58,5.65,5.46,0.18,0.03,3.20,6.86,3.83,0.87,0.75,-4.85,-3.81
543,6.92,6.55,0.38,6.92,6.54,6.55,0.01,6.55,5.40,5.78,0.37,0.08,2.94,6.54,3.74,0.76,0.81,-3.87,-4.45
544,5.84,6.21,0.37,6.21,5.81,6.27,0.46,6.27,4.91,5.34,0.43,0.01,2.60,7.09,4.62,0.81,0.85,-3.71,-4.20
545,6.33,6.62,0.28,6.62,6.05,6.11,0.06,6.11,5.22,5.22,0.00,0.01,3.16,7.55,4.55,0.85,0.83,-4.34,-4.17
546,6.39,6.58,0.20,6.58,6.34,6.31,0.02,6.34,5.36,5.17,0.18,0.02,3.20,7.66,4.62,0.87,0.88,-4.47,-4.47
547,6.16,6.49,0.33,6.49,6.17,6.20,0.03,6.20,5.24,5.27,0.03,0.00,3.53,8.00,4.64,0.88,0.88,-4.53,-4.47
548,5.42,5.49,0.07,5.49,5.39,5.52,0.13,5.52,4.62,4.62,0.00,0.00,2.59,8.00,5.54,0.84,0.91,-3.55,-4.20
549,5.68,5.60,0.07,5.68,5.34,5.57,0.23,5.57,4.54,4.86,0.32,0.00,3.58,9.49,6.09,0.89,0.89,-3.92,-3.85
550,5.18,5.35,0.17,5.35,5.06,5.30,0.24,5.30,4.23,4.32,0.09,0.00,2.50,8.73,6.36,0.89,0.85,-3.40,-3.34
551,5.63,5.43,0.20,5.63,5.47,5.13,0.34,5.47,4.39,4.14,0.25,0.00,3.35,9.75,6.57,0.90,0.86,-3.59,-3.23
552,5.82,5.71,0.11,5.82,6.01,6.03,0.02,6.03,5.17,5.14,0.03,0.00,3.06,7.74,4.84,0.90,0.88,-4.49,-4.33
553,6.19,6.12,0.07,6.19,6.13,6.43,0.30,6.43,5.34,5.11,0.22,0.00,2.45,7.22,4.89,0.80,0.89,-3.77,-4.61
554,5.31,5.37,0.07,5.37,5.43,5.31,0.12,5.43,4.48,4.55,0.07,0.00,2.43,8.14,5.84,0.91,0.85,-3.86,-3.53
555,6.12,5.27,0.84,6.12,5.90,5.16,0.74,5.90,4.89,4.42,0.47,0.00,2.39,8.27,6.00,0.93,0.86,-4.18,-3.42
556,5.21,5.08,0.13,5.21,5.40,5.05,0.35,5.40,4.56,4.12,0.44,0.00,2.97,9.17,6.35,0.89,0.89,-3.76,-3.56
557,5.69,5.83,0.15,5.83,5.84,5.80,0.04,5.84,5.00,4.89,0.10,0.00,3.20,7.84,4.80,0.90,0.88,-4.40,-4.16
558,6.45,6.05,0.40,6.45,6.27,6.14,0.13,6.27,5.40,5.16,0.24,0.02,3.06,7.71,4.81,0.84,0.91,-4.15,-4.52
559,5.31,5.45,0.14,5.45,5.32,5.44,0.12,5.44,4.35,4.44,0.09,0.00,2.24,8.37,6.24,0.92,0.86,-3.92,-3.39
560,5.92,5.73,0.19,5.92,6.11,5.87,0.23,6.11,5.26,4.99,0.27,0.01,2.07,6.48,4.51,0.90,0.90,-4.54,-4.44
561,6.81,7.15,0.34,7.15,6.60,6.89,0.29,6.89,5.60,5.96,0.36,0.02,2.84,6.65,3.95,0.84,0.81,-4.68,-4.44
562,6.65,6.59,0.07,6.65,6.70,6.62,0.08,6.70,5.72,5.60,0.13,0.01,2.72,6.48,3.90,0.84,0.87,-4.48,-4.68
563,6.97,7.24,0.27,7.24,6.68,6.93,0.26,6.93,5.65,5.93,0.28,0.05,3.06,6.22,3.32,0.79,0.76,-4.49,-4.25
564,5.63,5.43,0.20,5.63,5.54,5.59,0.05,5.59,4.58,4.49,0.09,0.00,2.69,8.46,5.91,0.87,0.89,-3.64,-3.80
565,5.45,5.73,0.27,5.73,5.44,5.65,0.22,5.65,4.69,4.74,0.05,0.00,3.41,9.28,6.04,0.93,0.90,-4.11,-3.93
566,6.16,6.07,0.09,6.16,6.14,5.89,0.25,6.14,4.98,5.04,0.05,0.00,2.97,8.00,5.18,0.90,0.85,-4.43,-3.93
567,6.64,7.35,0.71,7.35,6.57,7.03,0.46,7.03,5.62,5.95,0.33,0.02,2.49,6.32,3.95,0.82,0.86,-4.42,-4.85
568,5.86,5.71,0.15,5.86,5.79,5.85,0.06,5.85,4.91,4.85,0.06,0.00,2.62,8.13,5.65,0.93,0.95,-4.44,-4.52
569,5.60,5.01,0.59,5.60,5.52,5.22,0.30,5.52,4.58,4.22,0.36,0.00,2.88,9.27,6.53,0.90,0.90,-3.68,-3.64
570,6.37,6.23,0.13,6.37,6.31,6.23,0.08,6.31,5.21,5.21,0.00,0.01,2.41,6.76,4.48,0.89,0.84,-4.55,-4.12
571,6.33,6.01,0.32,6.33,6.08,5.99,0.09,6.08,5.19,5.01,0.18,0.01,2.61,7.27,4.79,0.88,0.83,-4.35,-3.91
572,5.48,5.38,0.10,5.48,5.61,5.16,0.45,5.61,4.76,4.31,0.45,0.00,3.21,9.46,6.41,0.91,0.88,-3.85,-3.56
573,5.66,5.31,0.35,5.66,5.52,5.29,0.23,5.52,4.69,4.54,0.15,0.00,4.07,9.93,6.06,0.89,0.97,-3.77,-4.37
574,4.95,5.31,0.37,5.31,4.96,5.36,0.40,5.36,4.21,4.55,0.33,0.00,2.57,8.99,6.55,0.89,0.93,-3.45,-3.85
575,5.00,5.28,0.28,5.28,5.14,5.43,0.29,5.43,4.18,4.51,0.33,0.00,2.44,8.44,6.12,0.89,0.90,-3.68,-3.85
576,6.30,6.20,0.10,6.30,6.11,6.27,0.16,6.27,5.25,5.22,0.04,0.00,2.62,7.24,4.75,0.88,0.86,-4.39,-4.29
577,5.05,5.30,0.24,5.30,5.18,5.26,0.08,5.26,4.50,4.50,0.01,0.00,2.53,8.40,5.99,0.90,0.95,-3.86,-4.32
578,5.50,6.05,0.55,6.05,5.46,5.65,0.19,5.65,4.67,4.66,0.01,0.00,3.47,9.11,5.81,0.95,0.87,-4.37,-3.77
579,5.88,5.59,0.29,5.88,5.40,5.34,0.05,5.40,4.65,4.52,0.13,0.00,2.98,8.86,6.02,0.93,0.90,-4.12,-3.81
580,5.71,5.74,0.03,5.74,5.59,5.70,0.10,5.70,4.70,4.68,0.02,0.00,3.76,9.43,5.86,0.88,0.92,-3.79,-4.11
581,5.89,5.72,0.17,5.89,5.72,5.75,0.03,5.75,4.71,4.79,0.09,0.00,3.82,9.50,5.87,0.85,0.90,-3.73,-4.03
582,6.06,5.84,0.22,6.06,5.90,5.90,0.00,5.90,4.91,5.01,0.10,0.00,3.00,7.94,5.10,0.88,0.90,-4.24,-4.41
583,5.66,5.93,0.28,5.93,5.93,5.70,0.24,5.93,4.97,4.78,0.19,0.00,2.40,7.55,5.26,0.92,0.88,-4.40,-4.00
584,5.31,5.25,0.06,5.31,5.21,5.50,0.30,5.50,4.28,4.54,0.26,0.00,3.29,9.62,6.49,0.91,0.88,-3.83,-3.65
585,6.00,5.93,0.07,6.00,6.08,6.00,0.08,6.08,5.06,5.10,0.04,0.00,2.47,6.88,4.54,0.84,0.90,-3.94,-4.47
586,5.53,4.94,0.59,5.53,5.27,5.03,0.24,5.27,4.41,4.19,0.22,0.00,3.93,10.10,6.37,0.93,0.87,-3.99,-3.39
587,5.57,6.13,0.56,6.13,5.76,5.89,0.13,5.89,4.84,5.03,0.18,0.01,2.14,7.19,5.16,0.81,0.89,-3.59,-4.43
588,5.88,5.65,0.23,5.88,5.96,5.60,0.36,5.96,4.88,4.56,0.32,0.00,2.71,8.00,5.43,0.96,0.91,-4.79,-4.28
589,5.20,5.49,0.29,5.49,5.13,5.43,0.30,5.43,4.23,4.38,0.15,0.00,3.18,9.60,6.58,0.88,0.94,-3.38,-3.90
590,5.14,5.54,0.40,5.54,5.25,5.49,0.24,5.49,4.28,4.47,0.19,0.00,3.29,9.52,6.39,0.87,0.89,-3.53,-3.62
591,5.35,5.64,0.29,5.64,5.20,5.49,0.30,5.49,4.39,4.75,0.36,0.00,4.03,10.04,6.21,0.88,0.86,-3.58,-3.62
592,6.58,6.82,0.24,6.82,6.40,6.82,0.42,6.82,5.47,5.69,0.22,0.02,2.98,7.17,4.35,0.83,0.81,-4.26,-4.05
593,6.20,6.76,0.56,6.76,6.14,6.27,0.13,6.27,5.00,5.39,0.39,0.03,3.12,7.84,4.87,0.86,0.82,-4.17,-3.97
594,5.29,5.53,0.24,5.53,5.38,5.47,0.09,5.47,4.62,4.38,0.25,0.00,2.62,8.42,5.93,0.90,0.83,-4.03,-3.20
595,6.38,6.53,0.16,6.53,6.43,6.43,0.00,6.43,5.45,5.49,0.04,0.04,2.41,6.41,4.12,0.82,0.85,-4.21,-4.51
596,5.62,5.66,0.04,5.66,5.62,5.83,0.21,5.83,4.76,4.73,0.03,0.00,2.69,8.00,5.45,0.90,0.90,-4.12,-4.09
597,5.94,6.34,0.40,6.34,5.94,6.11,0.18,6.11,5.21,5.09,0.12,0.01,2.80,7.31,4.65,0.91,0.87,-4.66,-4.33
598,6.76,6.84,0.08,6.84,6.73,6.92,0.19,6.92,5.65,5.71,0.06,0.06,2.97,6.52,3.70,0.87,0.80,-5.06,-4.27
599,5.54,6.20,0.66,6.20,5.60,5.90,0.30,5.90,4.77,4.94,0.18,0.01,2.60,7.93,5.46,0.93,0.87,-4.42,-3.91
600,6.18,6.22,0.04,6.22,5.89,6.28,0.39,6.28,5.02,5.41,0.39,0.04,2.24,6.79,4.66,0.88,0.85,-4.40,-4.26
601,6.34,6.39,0.05,6.39,6.38,6.36,0.02,6.38,5.27,5.22,0.05,0.01,3.20,7.57,4.53,0.91,0.85,-4.74,-4.25
602,6.17,5.72,0.45,6.17,5.85,5.49,0.36,5.85,4.98,4.78,0.20,0.01,2.32,7.61,5.41,0.86,0.82,-3.96,-3.47
603,5.19,5.51,0.31,5.51,5.31,5.48,0.17,5.48,4.44,4.45,0.01,0.00,2.68,8.98,6.44,0.92,0.89,-3.81,-3.75
604,6.01,6.08,0.07,6.08,5.91,6.10,0.19,6.10,5.05,4.95,0.10,0.00,2.53,7.20,4.79,0.85,0.87,-4.05,-4.28
605,5.39,5.29,0.10,5.39,5.61,5.66,0.05,5.66,4.77,4.65,0.12,0.00,3.05,8.84,5.94,0.93,0.94,-4.24,-4.30
606,6.24,6.51,0.26,6.51,6.24,6.33,0.10,6.33,5.10,5.30,0.20,0.00,3.82,8.53,4.90,0.86,0.91,-4.22,-4.75
607,6.30,5.94,0.35,6.30,6.31,6.22,0.09,6.31,5.42,5.07,0.35,0.00,3.22,7.64,4.58,0.86,0.85,-4.36,-4.21
608,7.40,6.85,0.55,7.40,7.10,6.85,0.25,7.10,6.15,5.78,0.37,0.04,3.71,6.85,3.33,0.83,0.83,-4.80,-4.74
609,6.72,6.12,0.61,6.72,6.38,6.08,0.30,6.38,5.32,5.31,0.01,0.02,3.25,7.50,4.41,0.86,0.84,-4.33,-4.27
610,5.06,5.27,0.20,5.27,5.00,5.18,0.18,5.18,4.26,4.43,0.17,0.01,2.60,8.97,6.49,0.93,0.92,-3.78,-3.83
611,5.92,6.26,0.34,6.26,6.09,6.06,0.03,6.09,5.13,5.26,0.14,0.01,2.69,7.34,4.79,0.88,0.91,-4.51,-4.70
612,5.96,6.42,0.46,6.42,6.13,6.11,0.02,6.13,5.17,5.13,0.04,0.03,3.44,8.00,4.73,0.90,0.84,-4.53,-4.04
613,6.41,7.29,0.88,7.29,6.31,6.87,0.56,6.87,5.56,5.72,0.16,0.02,3.52,7.32,3.98,0.89,0.81,-4.92,-4.39
614,5.20,5.46,0.26,5.46,5.31,5.41,0.09,5.41,4.49,4.66,0.17,0.00,2.89,8.86,6.12,0.85,0.96,-3.33,-4.32
615,5.44,5.58,0.13,5.58,5.61,5.51,0.10,5.61,4.69,4.52,0.17,0.00,3.01,8.71,5.84,0.87,0.91,-3.77,-4.07
616,7.12,7.35,0.23,7.35,6.87,7.13,0.26,7.13,5.98,6.06,0.08,0.09,4.70,8.00,3.54,0.85,0.81,-4.91,-4.73
617,6.28,5.75,0.53,6.28,5.86,5.68,0.18,5.86,4.85,4.79,0.06,0.01,2.83,8.19,5.50,0.84,0.90,-3.80,-4.17
618,6.13,6.26,0.14,6.26,6.21,6.08,0.13,6.21,5.20,5.12,0.08,0.00,3.62,8.00,4.56,0.87,0.83,-4.38,-4.09
619,5.51,5.05,0.46,5.51,5.53,5.28,0.24,5.53,4.65,4.34,0.31,0.00,2.94,9.07,6.28,0.94,0.93,-4.13,-4.01
620,6.40,6.65,0.25,6.65,6.42,6.46,0.04,6.46,5.59,5.47,0.13,0.04,3.15,7.24,4.24,0.89,0.81,-4.78,-4.07
621,6.41,6.34,0.07,6.41,5.93,6.19,0.26,6.19,5.11,5.18,0.08,0.01,2.82,7.60,4.92,0.84,0.82,-4.01,-3.88
622,6.30,6.66,0.36,6.66,6.09,6.46,0.37,6.46,5.26,5.32,0.06,0.01,3.35,7.85,4.67,0.89,0.79,-4.61,-3.86
623,5.94,6.54,0.60,6.54,6.18,6.26,0.09,6.26,5.16,5.32,0.15,0.01,2.48,6.99,4.64,0.92,0.85,-4.65,-4.14
624,5.44,5.37,0.07,5.44,5.30,5.23,0.07,5.30,4.40,4.50,0.11,0.00,2.28,8.49,6.32,0.91,0.92,-3.89,-3.96
625,5.66,6.81,1.16,6.81,5.75,6.61,0.87,6.61,5.03,5.55,0.52,0.04,2.34,6.78,4.56,0.85,0.88,-4.16,-4.66
626,6.42,6.28,0.14,6.42,6.21,6.04,0.17,6.21,5.21,5.10,0.11,0.01,3.24,7.62,4.55,0.89,0.83,-4.63,-4.03
627,5.84,5.71,0.12,5.84,5.47,5.63,0.17,5.63,4.70,4.58,0.12,0.00,3.17,9.13,6.12,0.85,0.92,-3.43,-3.94
628,6.20,6.38,0.18,6.38,5.99,6.17,0.17,6.17,5.04,5.40,0.37,0.00,2.82,7.55,4.87,0.87,0.87,-4.18,-4.37
629,5.45,5.03,0.42,5.45,5.23,5.36,0.13,5.36,4.61,4.45,0.15,0.01,2.87,9.02,6.30,0.91,0.87,-3.83,-3.54
630,6.17,6.34,0.17,6.34,5.99,6.08,0.09,6.08,5.17,5.20,0.04,0.01,2.71,7.08,4.50,0.90,0.89,-4.60,-4.39
631,6.05,6.48,0.43,6.48,6.03,6.34,0.31,6.34,5.07,5.35,0.28,0.01,2.61,7.28,4.80,0.89,0.88,-4.45,-4.43
632,5.17,6.01,0.84,6.01,5.50,5.74,0.23,5.74,4.69,4.75,0.06,0.00,2.33,7.80,5.58,0.92,0.83,-4.24,-3.59
633,5.07,4.82,0.25,5.07,5.08,4.88,0.19,5.08,4.20,4.24,0.03,0.00,2.49,9.10,6.74,0.91,0.96,-3.59,-4.05
634,6.55,6.54,0.01,6.55,6.43,6.22,0.21,6.43,5.23,5.22,0.01,0.00,3.51,8.23,4.90,0.88,0.82,-4.40,-3.89
635,5.98,6.23,0.25,6.23,6.08,5.93,0.14,6.08,5.20,5.09,0.12,0.00,3.01,7.79,4.94,0.88,0.89,-4.30,-4.47
636,5.83,5.70,0.12,5.83,5.42,5.49,0.08,5.49,4.69,4.57,0.12,0.03,2.70,8.41,5.84,0.85,0.93,-3.59,-4.18
637,5.78,6.10,0.32,6.10,5.76,6.17,0.41,6.17,4.76,4.92,0.16,0.00,2.92,8.22,5.45,0.91,0.87,-4.29,-4.04
638,7.50,6.98,0.52,7.50,6.88,6.74,0.13,6.88,5.89,5.74,0.15,0.05,4.24,7.41,3.38,0.85,0.81,-4.93,-4.60
639,5.57,5.17,0.40,5.57,5.66,5.22,0.44,5.66,4.63,4.51,0.12,0.00,2.36,8.11,5.86,0.88,0.94,-3.71,-4.22
640,6.11,5.88,0.23,6.11,5.94,5.92,0.02,5.94,5.09,5.04,0.04,0.00,3.46,8.23,4.95,0.92,0.86,-4.53,-4.04
641,6.82,7.10,0.28,7.10,6.57,6.94,0.38,6.94,5.57,5.77,0.20,0.03,3.77,7.21,3.63,0.83,0.84,-4.51,-4.81
642,6.22,6.51,0.29,6.51,6.14,6.20,0.06,6.20,5.23,5.27,0.04,0.00,3.07,7.88,4.97,0.91,0.84,-4.57,-4.01
643,6.01,6.08,0.06,6.08,5.94,5.79,0.14,5.94,5.23,4.98,0.25,0.00,2.97,7.78,4.95,0.88,0.88,-4.36,-4.33
644,5.81,5.84,0.03,5.84,5.82,5.74,0.08,5.82,4.93,4.73,0.21,0.00,3.66,9.03,5.55,0.94,0.88,-4.54,-3.98
645,5.69,4.71,0.97,5.69,5.49,5.06,0.43,5.49,4.40,4.13,0.27,0.00,2.53,8.77,6.37,0.88,0.88,-3.57,-3.45
646,6.11,6.01,0.10,6.11,6.15,5.93,0.22,6.15,5.23,5.02,0.21,0.03,3.56,8.30,4.92,0.89,0.89,-4.51,-4.29
647,6.74,6.96,0.22,6.96,6.60,6.42,0.18,6.60,5.46,5.49,0.03,0.03,3.49,7.82,4.50,0.90,0.85,-4.72,-4.37
648,5.90,6.71,0.81,6.71,5.99,6.27,0.28,6.27,5.14,5.27,0.13,0.01,2.62,7.43,4.94,0.83,0.88,-3.77,-4.39
649,6.33,6.39,0.06,6.39,5.98,6.21,0.23,6.21,5.14,5.26,0.12,0.01,3.07,7.60,4.69,0.86,0.86,-4.29,-4.35
650,5.12,5.41,0.29,5.41,5.19,5.58,0.39,5.58,4.49,4.55,0.06,0.00,2.56,8.71,6.28,0.87,0.95,-3.55,-4.12
651,5.33,5.08,0.25,5.33,5.41,5.14,0.27,5.41,4.33,4.32,0.01,0.00,2.74,8.97,6.37,0.89,0.94,-3.67,-4.06
652,6.13,6.05,0.08,6.13,6.23,6.08,0.16,6.23,5.24,4.94,0.30,0.02,3.13,7.63,4.66,0.88,0.87,-4.38,-4.29
653,5.63,6.01,0.39,6.01,5.96,5.94,0.02,5.96,4.99,5.02,0.04,0.00,2.37,7.21,4.95,0.88,0.88,-4.32,-4.13
654,5.04,5.36,0.31,5.36,5.15,5.45,0.29,5.45,4.30,4.59,0.28,0.00,2.89,9.20,6.46,0.92,0.95,-3.85,-4.10
655,5.51,5.23,0.28,5.51,5.67,5.13,0.53,5.67,4.78,4.35,0.42,0.00,3.54,9.50,6.14,0.93,0.92,-4.06,-3.82
656,5.74,5.70,0.04,5.74,5.37,5.48,0.11,5.48,4.43,4.54,0.10,0.00,3.02,8.98,6.12,0.89,0.92,-3.76,-3.95
657,5.68,5.77,0.09,5.77,5.44,5.69,0.25,5.69,4.75,4.75,0.00,0.00,2.59,8.16,5.70,0.89,0.92,-4.04,-4.15
658,5.37,5.49,0.12,5.49,5.37,5.33,0.04,5.37,4.30,4.66,0.35,0.00,2.14,8.02,5.99,0.89,0.95,-3.69,-4.24
659,5.79,5.72,0.07,5.79,5.75,5.59,0.16,5.75,4.91,4.66,0.25,0.00,3.12,8.70,5.74,0.85,0.91,-3.79,-4.06
660,7.75,7.17,0.58,7.75,6.93,6.73,0.20,6.93,5.71,5.80,0.09,0.18,3.53,6.56,3.21,0.74,0.79,-4.23,-4.38
661,6.21,5.69,0.52,6.21,6.04,5.66,0.38,6.04,5.05,4.79,0.26,0.00,3.49,8.60,5.29,0.83,0.92,-3.76,-4.47
662,5.66,5.91,0.26,5.91,5.85,5.92,0.07,5.92,4.87,4.97,0.10,0.00,3.24,8.37,5.29,0.90,0.82,-4.24,-3.71
663,5.60,5.86,0.26,5.86,5.67,5.73,0.06,5.73,4.78,4.62,0.16,0.00,3.30,8.95,5.82,0.96,0.86,-4.59,-3.75
664,6.41,6.08,0.33,6.41,6.02,6.07,0.06,6.07,5.14,5.29,0.15,0.01,2.33,6.84,4.63,0.83,0.84,-4.04,-4.16
665,5.05,5.08,0.03,5.08,5.11,5.23,0.12,5.23,4.26,4.32,0.06,0.00,3.16,9.20,6.20,0.93,0.94,-3.95,-3.94
666,7.16,7.31,0.15,7.31,6.92,7.03,0.11,7.03,5.70,5.72,0.02,0.08,2.80,6.20,3.54,0.81,0.79,-4.63,-4.38
667,6.32,6.77,0.45,6.77,6.43,6.52,0.10,6.52,5.32,5.35,0.03,0.01,3.17,7.73,4.72,0.86,0.83,-4.31,-4.06
668,5.34,5.22,0.12,5.34,5.47,5.16,0.31,5.47,4.34,4.31,0.04,0.00,2.38,8.57,6.30,0.89,0.90,-3.68,-3.60
669,5.83,6.19,0.36,6.19,5.90,5.97,0.07,5.97,5.04,4.92,0.12,0.02,2.98,7.81,4.98,0.86,0.85,-4.15,-3.95
670,6.69,7.11,0.42,7.11,6.81,6.78,0.03,6.81,5.72,5.85,0.13,0.09,2.83,5.91,3.22,0.80,0.81,-4.73,-4.65
671,6.77,6.72,0.06,6.77,6.36,6.23,0.13,6.36,5.33,5.39,0.05,0.01,2.72,7.10,4.51,0.82,0.87,-4.02,-4.52
672,5.72,5.82,0.10,5.82,5.42,5.98,0.56,5.98,4.63,5.08,0.45,0.01,3.50,8.82,5.50,0.86,0.85,-3.90,-3.80
673,6.48,5.97,0.51,6.48,6.25,5.88,0.37,6.25,5.22,5.17,0.04,0.00,2.39,7.13,4.86,0.88,0.88,-4.23,-4.38
674,5.78,5.98,0.19,5.98,6.03,5.91,0.12,6.03,4.97,4.84,0.13,0.00,3.74,9.08,5.52,0.90,0.86,-4.15,-3.88
675,5.08,5.11,0.04,5.11,5.54,5.36,0.17,5.54,4.49,4.36,0.13,0.00,3.47,9.54,6.25,0.94,0.99,-4.07,-4.38
676,6.25,6.09,0.16,6.25,6.29,5.88,0.42,6.29,5.15,4.99,0.16,0.01,3.21,8.00,4.95,0.89,0.88,-4.45,-4.27
677,6.41,6.12,0.29,6.41,6.05,6.04,0.02,6.05,4.89,5.24,0.35,0.00,3.46,8.43,5.15,0.86,0.91,-4.02,-4.38
678,6.50,6.77,0.26,6.77,6.12,6.45,0.33,6.45,5.14,5.57,0.43,0.01,3.51,8.01,4.68,0.78,0.86,-3.75,-4.57
679,5.23,5.34,0.12,5.34,5.13,5.31,0.17,5.31,4.35,4.44,0.09,0.00,3.48,9.74,6.43,0.92,0.93,-3.80,-3.94
680,5.49,5.59,0.10,5.59,5.75,5.49,0.26,5.75,4.67,4.71,0.04,0.00,3.45,8.93,5.66,0.84,0.99,-3.52,-4.71
681,6.18,6.26,0.07,6.26,6.22,6.26,0.04,6.26,5.33,5.37,0.04,0.00,2.54,6.96,4.54,0.82,0.91,-3.99,-4.74
682,6.12,6.53,0.41,6.53,5.76,6.32,0.56,6.32,4.81,5.34,0.53,0.05,2.83,7.60,4.91,0.87,0.85,-4.15,-4.10
683,6.22,6.02,0.20,6.22,5.90,5.88,0.02,5.90,4.93,5.03,0.10,0.01,3.00,8.12,5.27,0.87,0.84,-4.14,-3.70
684,6.46,6.60,0.14,6.60,6.48,6.39,0.10,6.48,5.56,5.49,0.07,0.03,2.94,7.02,4.23,0.88,0.79,-4.70,-3.90
685,6.24,6.34,0.09,6.34,5.99,6.37,0.38,6.37,5.15,5.20,0.05,0.01,4.08,8.61,4.74,0.87,0.88,-4.31,-4.43
686,6.45,5.86,0.59,6.45,6.04,5.85,0.19,6.04,5.23,5.14,0.09,0.01,2.78,7.49,4.85,0.90,0.86,-4.57,-4.19
687,6.35,6.16,0.19,6.35,6.47,6.22,0.25,6.47,5.46,5.14,0.32,0.00,2.30,6.59,4.40,0.83,0.85,-4.12,-4.04
688,5.52,5.25,0.27,5.52,5.59,5.17,0.42,5.59,4.49,4.27,0.21,0.00,2.27,8.05,5.89,0.89,0.95,-3.75,-4.20
689,6.41,6.28,0.13,6.41,6.34,6.44,0.10,6.44,5.37,5.48,0.10,0.03,2.75,7.08,4.47,0.93,0.79,-5.03,-3.83
