,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
497,54.63,55.38,0.75,55.38,45.58,46.54,0.96,46.54,212.98,182.56,212.98,1.00,53.55,90.00,44.49,3645.37,27.01,20.38,19.62,26.98
498,57.76,56.06,1.69,57.76,49.02,48.00,1.02,49.02,222.44,195.88,222.44,0.95,58.58,90.00,40.21,3142.33,27.85,27.44,19.81,21.45
499,46.58,54.72,8.14,54.72,45.05,47.16,2.11,47.16,30.67,99.54,99.54,0.95,58.77,88.33,38.37,2955.20,26.42,27.74,20.05,19.52
500,58.94,59.96,1.02,59.96,47.37,47.02,0.35,47.37,199.66,438.70,438.70,0.92,48.93,87.02,45.43,3808.66,26.59,24.18,21.67,22.63
501,52.79,53.54,0.75,53.54,44.43,46.47,2.04,46.47,108.62,133.67,133.67,0.91,47.01,78.84,38.88,3183.13,26.33,26.14,18.70,20.59
502,56.50,56.59,0.09,56.59,48.40,48.22,0.19,48.40,177.46,232.31,232.31,0.97,55.96,90.00,42.43,3403.84,27.76,26.24,20.72,21.44
503,47.83,52.88,5.04,52.88,44.51,45.96,1.46,45.96,83.19,155.83,155.83,0.96,57.38,88.81,40.04,3143.24,25.74,25.97,19.75,20.71
504,48.67,57.63,8.96,57.63,44.84,46.78,1.94,46.78,80.81,351.23,351.23,0.99,48.91,77.49,35.92,2858.06,26.22,27.92,19.99,19.68
505,52.74,53.45,0.71,53.45,46.33,47.10,0.77,47.10,107.82,104.66,107.82,0.42,44.21,78.95,41.37,3473.91,24.71,26.85,21.12,19.99
506,50.10,56.18,6.08,56.18,46.24,48.47,2.23,48.47,96.78,205.11,205.11,0.93,49.58,80.65,38.50,3106.47,27.52,29.36,19.20,19.91
507,56.07,50.18,5.88,56.07,44.58,45.76,1.18,45.76,189.21,131.28,189.21,0.96,47.34,81.47,41.23,3412.56,25.45,25.60,20.80,21.01
508,59.59,52.29,7.31,59.59,46.11,47.63,1.52,47.63,271.11,66.86,271.11,0.95,47.76,79.57,38.97,3180.30,26.57,27.38,19.60,20.58
509,51.24,50.53,0.71,51.24,46.07,46.13,0.06,46.13,36.36,139.12,139.12,0.59,52.86,85.04,40.10,3217.51,27.84,26.95,18.83,17.96
510,52.67,55.22,2.54,55.22,46.60,48.64,2.04,48.64,65.69,141.89,141.89,0.89,57.05,89.96,41.47,3291.28,26.38,27.25,21.42,19.50
511,51.56,53.95,2.39,53.95,46.59,46.90,0.32,46.90,129.79,155.27,155.27,0.95,49.39,79.14,37.16,2975.18,26.90,26.68,20.16,20.93
512,48.14,53.06,4.93,53.06,45.44,46.58,1.14,46.58,94.45,196.22,196.22,0.96,47.96,79.01,38.25,3105.30,27.69,27.11,18.82,18.92
513,52.19,54.74,2.55,54.74,47.80,47.90,0.10,47.90,112.68,215.54,215.54,0.94,57.17,90.00,41.40,3282.73,27.55,28.25,19.82,20.80
514,51.58,59.40,7.82,59.40,45.22,46.57,1.35,46.57,119.61,305.69,305.69,0.72,54.64,90.00,43.56,3535.93,25.63,26.83,20.71,19.10
515,52.86,53.52,0.66,53.52,47.17,47.02,0.16,47.17,115.16,120.89,120.89,0.90,56.49,90.00,41.98,3351.05,27.32,27.62,20.08,19.45
516,51.90,55.62,3.72,55.62,46.81,48.52,1.71,48.52,52.62,230.84,230.84,0.89,45.63,71.87,33.09,2624.25,28.72,28.53,19.15,20.91
517,55.65,55.09,0.56,55.65,48.11,47.54,0.57,48.11,125.89,174.13,174.13,0.97,57.33,90.00,41.27,3267.29,28.56,23.42,19.26,24.65
518,51.94,53.67,1.72,53.67,47.41,48.14,0.73,48.14,49.53,131.28,131.28,0.97,60.53,89.17,37.72,2864.03,29.51,27.91,18.83,19.96
519,52.20,55.80,3.60,55.80,46.86,48.55,1.70,48.55,112.28,62.38,112.28,0.23,55.11,90.00,43.15,3488.81,26.18,29.00,20.73,20.12
520,58.32,56.10,2.23,58.32,45.51,46.58,1.08,46.58,234.65,143.58,234.65,0.30,51.57,90.00,46.17,3843.11,22.10,26.21,23.20,19.93
521,59.75,55.41,4.34,59.75,46.41,47.40,0.99,47.40,217.74,80.03,217.74,0.85,55.33,89.69,42.66,3435.49,25.27,28.29,20.88,20.12
522,52.47,54.76,2.29,54.76,47.92,45.14,2.77,47.92,53.17,162.37,162.37,0.89,53.18,80.64,35.44,2746.45,30.35,26.35,18.07,19.67
523,54.57,54.26,0.32,54.57,45.96,45.88,0.08,45.96,344.72,222.08,344.72,0.98,59.13,90.00,39.74,3086.81,27.21,23.66,19.17,23.87
524,49.89,53.53,3.64,53.53,44.20,44.85,0.65,44.85,93.69,246.61,246.61,0.32,48.99,83.27,41.63,3427.82,25.26,26.04,20.06,19.10
525,54.42,55.79,1.37,55.79,46.02,48.60,2.58,48.60,174.59,223.06,223.06,0.79,54.93,90.00,43.31,3506.99,22.35,28.29,22.39,21.48
526,50.07,57.93,7.86,57.93,44.41,48.08,3.67,48.08,131.23,355.85,355.85,0.94,54.17,90.00,43.96,3583.20,20.34,28.01,25.02,20.78
527,55.57,52.79,2.78,55.57,47.72,49.26,1.54,49.26,122.26,133.96,133.96,0.59,53.16,87.20,42.01,3403.62,26.56,29.14,19.49,18.89
528,55.91,50.19,5.71,55.91,44.51,45.72,1.20,45.72,213.00,138.13,213.00,0.68,56.69,90.00,41.81,3330.61,26.61,25.56,19.26,20.10
529,54.94,53.24,1.69,54.94,47.72,45.33,2.40,47.72,172.83,112.36,172.83,0.68,54.62,87.71,41.28,3308.87,29.15,23.79,19.30,21.43
530,53.88,53.92,0.03,53.92,47.01,45.10,1.91,47.01,117.76,388.14,388.14,0.47,53.00,84.87,39.82,3186.86,27.43,26.91,20.30,19.74
531,55.08,55.69,0.61,55.69,46.05,49.88,3.83,49.88,122.84,137.81,137.81,0.40,54.94,90.00,43.30,3506.16,26.66,28.47,19.65,19.86
532,55.47,52.66,2.81,55.47,45.82,46.29,0.47,46.29,275.60,95.18,275.60,0.95,56.61,89.39,41.28,3278.70,22.93,26.14,22.55,21.98
533,49.67,54.62,4.95,54.62,44.21,45.72,1.51,45.72,128.75,204.80,204.80,1.00,46.02,79.24,40.12,3321.88,23.33,26.19,22.25,21.07
534,54.89,53.50,1.39,54.89,47.64,48.83,1.18,48.83,123.49,92.62,123.49,0.98,62.46,90.00,36.91,2753.58,28.50,29.89,20.54,20.10
535,47.39,47.64,0.24,47.64,44.58,45.51,0.93,45.51,100.83,19.99,100.83,0.76,45.26,77.59,39.12,3232.78,24.53,26.46,20.77,20.43
536,53.95,57.34,3.40,57.34,47.20,49.41,2.21,49.41,170.61,187.91,187.91,0.95,61.84,90.00,37.43,2815.65,27.62,29.27,20.54,20.09
537,53.33,51.30,2.03,53.33,48.64,46.69,1.95,48.64,83.01,71.50,83.01,0.60,52.03,84.14,39.92,3211.05,30.07,26.20,18.96,22.29
538,54.59,52.38,2.21,54.59,48.37,47.78,0.59,48.37,70.13,60.64,70.13,0.99,49.88,80.02,37.62,3013.92,29.55,28.11,18.95,20.06
539,55.26,55.61,0.35,55.61,45.28,44.66,0.62,45.28,184.63,229.16,229.16,0.38,54.81,90.00,43.41,3519.22,21.62,25.63,24.66,19.78
540,50.73,51.20,0.46,51.20,44.79,46.09,1.30,46.09,137.59,156.38,156.38,0.29,48.22,85.03,44.04,3680.73,26.90,24.51,19.15,21.79
541,50.89,55.22,4.33,55.22,46.39,44.61,1.77,46.39,85.50,281.71,281.71,0.34,49.70,84.32,42.07,3461.92,26.67,25.40,19.03,19.79
542,53.24,53.97,0.73,53.97,45.87,47.77,1.90,47.77,89.38,109.67,109.67,0.83,52.86,84.92,39.99,3205.84,25.46,28.74,21.56,20.70
543,53.23,47.80,5.43,53.23,46.10,45.51,0.59,46.10,123.55,127.83,127.83,0.90,44.84,75.77,37.65,3092.64,28.39,27.17,18.30,17.88
544,50.57,58.25,7.68,58.25,46.28,47.41,1.14,47.41,65.38,265.53,265.53,0.88,56.24,90.00,42.20,3376.50,25.63,27.58,21.62,20.81
545,53.06,53.09,0.03,53.09,49.17,44.17,5.00,49.17,44.02,92.46,92.46,0.96,59.55,90.00,39.38,3045.11,30.74,24.92,19.04,20.22
546,58.36,53.47,4.89,58.36,48.34,46.74,1.59,48.34,181.07,86.45,181.07,0.79,45.73,76.34,37.46,3060.08,29.14,27.64,19.34,19.67
547,55.84,53.68,2.16,55.84,47.61,47.67,0.06,47.67,185.38,67.78,185.38,0.80,57.58,89.25,40.31,3166.86,25.49,28.54,21.18,20.20
548,54.72,49.92,4.79,54.72,46.75,46.78,0.02,46.78,166.98,32.07,166.98,0.25,55.52,87.54,40.35,3202.15,26.18,28.11,20.76,19.62
549,54.84,52.95,1.90,54.84,47.49,46.00,1.49,47.49,171.95,109.55,171.95,0.27,48.80,85.76,44.28,3695.53,26.99,25.29,20.12,21.17
550,49.20,56.28,7.07,56.28,45.77,48.69,2.92,48.69,35.66,156.70,156.70,0.99,59.18,90.00,39.70,3082.37,24.40,28.75,22.47,19.96
551,53.94,51.11,2.83,53.94,48.27,46.21,2.06,48.27,94.24,181.85,181.85,0.85,56.46,90.00,42.01,3353.70,28.27,26.38,21.29,19.41
552,52.58,56.38,3.80,56.38,47.36,46.66,0.70,47.36,46.92,199.31,199.31,0.95,49.11,79.77,38.03,3066.60,28.46,26.96,19.63,20.58
553,52.79,56.80,4.01,56.80,43.77,46.15,2.38,46.15,230.83,201.72,230.83,0.31,53.01,90.00,44.94,3698.59,23.33,25.84,21.08,20.56
554,52.88,55.55,2.67,55.55,47.01,46.75,0.26,47.01,127.09,269.19,269.19,0.42,56.18,87.79,40.03,3160.62,26.90,27.47,21.07,20.40
555,49.69,52.33,2.64,52.33,45.53,44.70,0.83,45.53,71.10,108.79,108.79,0.82,56.83,89.99,41.69,3316.68,26.30,24.57,19.20,18.19
556,56.51,56.16,0.35,56.51,47.78,48.43,0.65,48.43,172.91,142.83,172.91,0.89,57.25,90.00,41.34,3275.12,27.63,27.57,20.60,21.66
557,56.72,53.66,3.06,56.72,49.69,47.33,2.36,49.69,145.01,141.82,145.01,0.97,43.50,74.15,37.18,3065.08,31.51,28.37,19.06,19.13
558,54.52,50.23,4.29,54.52,49.45,47.41,2.04,49.45,142.45,181.35,181.35,0.97,55.68,86.31,38.98,3062.72,29.71,28.54,20.42,19.63
559,51.11,48.03,3.08,51.11,47.82,46.29,1.53,47.82,26.37,58.44,58.44,0.96,47.29,77.58,37.39,3029.42,27.57,26.35,21.68,20.93
560,52.53,55.55,3.02,55.55,47.82,49.17,1.34,49.17,91.93,109.41,109.41,0.96,58.52,90.00,40.26,3147.89,28.15,28.78,19.84,19.83
561,55.22,50.52,4.70,55.22,46.95,44.80,2.16,46.95,172.15,139.69,172.15,1.00,53.48,82.53,37.07,2905.25,27.98,23.97,20.85,21.03
562,49.73,51.55,1.81,51.55,47.65,45.83,1.82,47.65,18.90,56.46,56.46,0.97,56.29,85.88,38.03,2958.69,28.51,28.02,20.38,18.37
563,53.53,54.60,1.07,54.60,44.86,45.90,1.04,45.90,156.80,158.58,158.58,0.99,59.82,90.00,39.15,3017.98,27.82,27.23,17.37,18.91
564,51.96,48.94,3.02,51.96,46.20,45.04,1.15,46.20,91.70,67.74,91.70,0.95,51.44,85.59,41.87,3415.34,24.86,25.57,22.14,20.06
565,49.96,53.10,3.13,53.10,47.08,44.74,2.34,47.08,57.46,271.16,271.16,0.97,54.97,87.06,40.34,3208.92,26.81,25.30,21.22,19.84
566,57.71,54.76,2.95,57.71,47.13,47.34,0.21,47.34,156.50,182.29,182.29,0.39,58.60,90.00,40.19,3139.94,27.90,28.62,20.62,19.14
567,50.12,54.21,4.10,54.21,45.51,47.42,1.91,47.42,83.49,184.97,184.97,1.00,51.64,84.39,40.50,3275.53,26.41,27.87,19.57,19.19
568,51.59,55.19,3.60,55.19,49.02,48.18,0.84,49.02,31.66,64.38,64.38,0.98,63.05,90.00,36.41,2695.02,30.47,28.37,18.80,21.29
569,58.08,60.13,2.05,60.13,48.07,50.63,2.57,50.63,181.81,194.18,194.18,0.97,58.54,90.00,40.24,3146.35,29.14,28.98,19.48,20.26
570,52.48,58.93,6.46,58.93,45.48,46.51,1.02,46.51,128.39,188.11,188.11,0.94,56.86,90.00,41.67,3313.62,27.11,26.41,19.36,20.56
571,56.60,64.52,7.92,64.52,47.58,48.00,0.43,48.00,231.33,289.63,289.63,0.92,53.82,90.00,44.25,3618.21,28.25,26.56,19.90,20.43
572,56.14,59.48,3.35,59.48,45.10,47.02,1.92,47.02,322.37,103.47,322.37,0.99,50.20,90.00,47.33,3979.66,27.44,19.11,18.78,26.49
573,52.29,51.43,0.86,52.29,46.15,45.90,0.25,46.15,166.89,99.97,166.89,0.90,37.73,70.05,37.97,3231.48,26.46,26.15,20.10,20.80
574,50.70,51.90,1.20,51.90,46.32,46.70,0.37,46.70,63.40,104.75,104.75,0.94,60.09,90.00,38.92,2990.96,25.95,27.82,21.40,20.64
575,52.87,53.29,0.42,53.29,47.35,47.55,0.20,47.55,84.16,45.52,84.16,0.93,39.11,68.10,34.85,2898.27,28.21,27.86,19.62,20.30
576,52.90,52.72,0.18,52.90,48.60,46.44,2.15,48.60,61.90,107.86,107.86,0.94,60.62,90.00,38.48,2938.49,29.25,27.55,20.26,19.25
577,57.28,62.64,5.36,62.64,47.92,47.34,0.58,47.92,82.86,424.37,424.37,0.41,47.02,81.14,41.18,3412.53,27.31,25.38,20.10,21.96
578,53.45,53.74,0.29,53.74,45.37,47.81,2.44,47.81,89.18,202.05,202.05,0.98,54.11,83.46,37.47,2935.28,26.21,28.22,19.59,20.89
579,56.36,48.76,7.60,56.36,47.79,44.77,3.02,47.79,115.59,31.24,115.59,0.93,50.79,82.43,39.25,3163.14,25.85,26.78,20.58,19.56
580,53.54,52.54,1.00,53.54,46.19,45.37,0.81,46.19,139.79,126.29,139.79,0.49,54.82,90.00,43.40,3517.62,26.57,24.14,19.35,22.29
581,60.15,50.39,9.76,60.15,46.11,44.93,1.18,46.11,250.59,73.19,250.59,0.34,55.59,90.00,42.75,3440.90,27.24,21.08,18.55,25.45
582,49.76,49.09,0.68,49.76,45.99,45.49,0.50,45.99,59.32,76.58,76.58,1.00,54.28,87.15,41.01,3286.74,26.37,25.57,21.03,19.96
583,57.55,51.28,6.27,57.55,47.89,46.13,1.76,47.89,407.72,85.96,407.72,0.98,55.36,90.00,42.94,3463.61,27.30,26.12,21.50,21.18
584,55.15,54.28,0.87,55.15,45.81,48.32,2.51,48.32,107.37,88.35,107.37,0.73,54.11,89.89,43.90,3578.17,24.51,28.05,21.75,20.44
585,54.94,54.90,0.04,54.94,46.67,49.37,2.70,49.37,200.11,163.49,200.11,0.93,50.99,89.73,46.38,3873.32,22.23,29.98,24.08,18.94
586,54.14,58.37,4.23,58.37,47.30,46.97,0.33,47.30,121.64,223.36,223.36,0.98,47.48,82.14,41.78,3465.78,27.05,26.53,19.81,20.98
587,50.79,51.14,0.35,51.14,47.58,46.48,1.10,47.58,39.11,76.04,76.04,0.93,56.93,84.86,36.47,2793.25,27.90,27.47,20.85,20.05
588,49.94,56.88,6.94,56.88,45.38,45.60,0.22,45.60,118.98,335.36,335.36,0.89,44.72,77.76,39.76,3304.77,25.85,26.47,20.64,19.33
589,52.52,52.45,0.08,52.52,46.33,46.91,0.58,46.91,155.11,91.32,155.11,0.69,51.82,83.35,39.31,3153.43,27.29,27.93,19.86,19.36
590,56.44,61.18,4.73,61.18,47.77,45.63,2.14,47.77,137.40,175.50,175.50,0.95,57.46,90.00,41.16,3253.97,27.53,25.75,20.59,20.60
591,58.09,54.66,3.42,58.09,47.00,45.71,1.29,47.00,204.84,171.89,204.84,0.98,56.23,85.87,38.07,2964.06,28.07,26.87,20.41,19.01
592,50.37,51.42,1.05,51.42,46.96,43.85,3.11,46.96,34.15,249.64,249.64,0.97,57.30,90.00,41.30,3270.36,28.99,24.30,19.26,19.44
593,58.49,51.00,7.49,58.49,49.28,44.89,4.39,49.28,181.30,193.56,193.56,0.50,58.35,90.00,40.40,3164.78,29.24,24.25,20.64,22.28
594,56.76,54.51,2.25,56.76,45.93,48.70,2.77,48.70,112.02,109.82,112.02,0.91,57.16,90.00,41.41,3283.80,27.12,28.68,19.90,21.14
595,51.68,59.27,7.58,59.27,47.23,46.47,0.76,47.23,87.21,306.17,306.17,1.00,49.30,83.40,41.49,3409.56,26.87,25.18,21.66,22.32
596,50.21,53.72,3.51,53.72,44.38,47.31,2.93,47.31,138.26,147.98,147.98,0.87,51.71,85.10,41.14,3338.54,24.82,28.32,19.65,19.46
597,64.42,56.70,7.71,64.42,46.37,47.29,0.93,47.29,384.07,184.49,384.07,0.97,53.26,90.00,44.73,3674.49,21.48,28.24,24.27,20.07
598,53.17,53.12,0.05,53.17,46.45,45.17,1.27,46.45,67.21,201.48,201.48,0.90,61.25,90.00,37.94,2875.10,28.21,26.12,19.22,19.34
599,49.39,50.15,0.76,50.15,45.79,46.12,0.33,46.12,72.96,98.42,98.42,0.97,50.11,78.21,35.61,2809.41,26.98,28.56,19.05,17.29
600,53.22,59.61,6.39,59.61,47.89,49.00,1.11,49.00,109.17,219.88,219.88,0.98,60.06,90.00,38.95,2993.82,27.90,28.96,21.06,21.11
601,52.22,56.74,4.52,56.74,47.79,48.48,0.70,48.48,106.97,128.40,128.40,0.98,62.78,90.00,36.64,2722.40,29.93,28.90,18.87,20.50
602,57.07,54.80,2.27,57.07,47.75,47.61,0.15,47.75,191.02,110.14,191.02,0.91,54.49,90.00,43.68,3550.67,27.52,26.90,19.79,20.41
603,53.30,53.61,0.32,53.61,46.88,47.52,0.64,47.52,139.77,69.65,139.77,0.97,54.72,86.34,39.83,3161.73,27.27,28.14,19.67,20.02
604,56.07,54.05,2.02,56.07,46.53,48.99,2.46,48.99,153.17,48.81,153.17,0.96,57.42,90.00,41.19,3258.08,25.88,29.65,21.04,20.41
605,59.94,51.49,8.44,59.94,47.56,44.52,3.03,47.56,253.22,139.96,253.22,0.95,55.69,88.23,40.89,3253.61,26.43,24.69,21.95,20.75
606,57.30,53.92,3.38,57.30,47.32,48.27,0.95,48.27,210.04,209.78,210.04,0.96,33.15,65.88,37.70,3272.20,27.74,28.34,20.12,20.83
607,54.04,57.54,3.50,57.54,46.19,47.21,1.02,47.21,147.10,138.27,147.10,0.89,53.91,88.13,42.31,3422.58,25.73,26.53,20.65,19.52
608,59.87,50.72,9.14,59.87,48.04,47.19,0.85,48.04,245.78,43.08,245.78,0.69,51.97,85.14,40.97,3316.93,26.90,27.88,20.78,20.55
609,47.27,52.85,5.58,52.85,45.76,44.77,0.99,45.76,30.61,86.25,86.25,0.99,52.37,88.42,43.90,3604.27,26.63,19.28,20.46,25.74
610,53.52,55.15,1.64,55.15,46.30,47.33,1.03,47.33,172.14,198.87,198.87,0.97,59.45,89.27,38.74,2982.30,27.31,27.40,19.37,20.74
611,49.18,50.47,1.29,50.47,44.71,46.44,1.73,46.44,66.60,146.49,146.49,0.98,57.40,90.00,41.21,3259.55,23.78,26.29,21.76,20.25
612,52.45,49.65,2.80,52.45,46.50,47.05,0.55,47.05,189.15,57.97,189.15,0.43,54.11,90.00,44.01,3589.29,26.38,25.79,18.46,21.29
613,48.98,59.08,10.10,59.08,44.69,46.66,1.98,46.66,77.58,284.99,284.99,0.97,52.32,87.41,42.94,3508.80,25.60,26.10,19.94,20.65
614,52.72,53.70,0.98,53.70,46.90,46.10,0.79,46.90,95.48,162.12,162.12,0.98,58.79,90.00,40.03,3121.31,27.33,24.03,20.97,21.83
615,50.87,55.17,4.30,55.17,43.64,46.29,2.66,46.29,111.12,147.80,147.80,0.84,55.77,90.00,42.60,3423.48,20.66,27.15,23.37,19.29
616,49.88,55.77,5.89,55.77,45.04,46.75,1.72,46.75,25.40,158.77,158.77,0.99,55.74,86.74,39.37,3100.93,26.39,26.99,19.32,20.21
617,51.34,54.10,2.76,54.10,46.54,47.72,1.18,47.72,118.54,195.45,195.45,0.91,54.49,84.97,38.65,3047.74,25.69,28.88,20.60,20.20
618,61.59,52.61,8.98,61.59,46.72,47.96,1.24,47.96,428.66,146.65,428.66,0.95,49.74,84.91,42.63,3517.22,27.00,27.91,19.65,20.80
619,56.17,49.75,6.42,56.17,47.87,44.32,3.54,47.87,233.42,150.94,233.42,0.19,50.21,90.00,47.32,3979.40,28.91,22.59,19.36,21.89
620,52.09,52.66,0.57,52.66,48.55,46.22,2.34,48.55,34.96,64.33,64.33,0.83,52.75,83.78,38.94,3102.79,30.58,25.16,18.80,22.35
621,51.96,52.97,1.01,52.97,47.41,47.19,0.22,47.41,116.19,122.22,122.22,0.82,44.85,78.44,40.32,3359.25,28.61,27.59,18.79,20.22
622,49.72,54.07,4.36,54.07,45.97,46.01,0.04,46.01,23.35,191.30,191.30,0.97,51.79,85.41,41.39,3361.71,27.26,23.44,20.30,21.94
623,58.44,51.43,7.01,58.44,47.90,45.83,2.07,47.90,189.21,67.51,189.21,0.93,42.55,73.06,36.89,3050.85,28.51,27.10,20.31,20.13
624,58.96,52.18,6.78,58.96,47.45,47.04,0.40,47.45,239.62,117.59,239.62,0.94,54.16,83.51,37.47,2934.48,27.83,27.67,20.03,19.64
625,52.95,55.23,2.28,55.23,46.30,46.31,0.00,46.31,112.32,140.41,140.41,0.93,49.58,83.13,40.99,3354.76,27.01,26.56,19.41,19.69
626,56.00,54.96,1.04,56.00,47.44,47.21,0.23,47.44,139.83,196.46,196.46,0.92,56.10,90.00,42.32,3390.43,26.05,27.28,21.88,19.56
627,50.61,58.43,7.83,58.43,47.80,46.72,1.09,47.80,37.96,229.66,229.66,0.96,53.44,85.90,40.48,3246.04,28.70,26.27,21.51,20.38
628,50.93,61.17,10.23,61.17,45.34,44.12,1.22,45.34,108.65,523.06,523.06,0.70,47.66,86.87,46.36,3920.68,24.89,17.85,20.73,25.94
629,56.51,52.35,4.16,56.51,45.05,45.92,0.86,45.92,311.77,220.38,311.77,0.60,55.45,90.00,42.87,3455.16,22.95,26.99,22.46,18.50
630,59.19,54.56,4.62,59.19,47.30,46.98,0.33,47.30,338.45,249.34,338.45,0.97,49.98,82.19,39.71,3221.40,27.22,27.33,20.67,20.89
631,54.16,54.25,0.10,54.25,47.61,47.25,0.36,47.61,63.82,127.77,127.77,0.97,58.87,90.00,39.96,3112.84,27.22,28.69,20.85,18.19
632,55.93,51.32,4.61,55.93,46.80,43.17,3.63,46.80,127.41,171.98,171.98,0.24,50.30,86.56,43.81,3626.06,28.55,20.16,19.17,24.06
633,54.87,52.64,2.23,54.87,48.07,47.30,0.78,48.07,106.91,85.53,106.91,0.95,60.19,90.00,38.84,2981.05,28.02,28.32,21.17,20.02
634,63.48,59.16,4.31,63.48,47.51,47.90,0.39,47.90,262.63,300.50,300.50,0.32,53.09,90.00,44.87,3690.77,27.12,25.67,19.56,22.76
635,54.00,54.52,0.52,54.52,44.80,45.74,0.94,45.74,140.65,157.58,157.58,0.78,51.86,90.00,45.92,3813.59,23.47,24.19,22.37,21.67
636,61.07,54.98,6.10,61.07,46.15,45.62,0.53,46.15,279.75,220.92,279.75,0.76,56.50,90.00,41.97,3349.94,25.17,26.39,19.96,20.12
637,54.04,54.21,0.16,54.21,47.80,46.46,1.34,47.80,177.77,212.19,212.19,0.81,59.73,90.00,39.23,3027.32,28.23,28.24,19.76,19.71
638,54.87,55.67,0.80,55.67,45.11,46.78,1.67,46.78,157.85,143.52,157.85,0.99,53.66,87.54,41.93,3387.97,26.94,24.48,18.95,23.00
639,50.63,58.74,8.11,58.74,46.89,47.64,0.76,47.64,53.63,227.24,227.24,0.96,44.81,76.38,38.30,3157.54,28.20,28.44,19.62,20.56
640,58.40,50.18,8.22,58.40,47.19,47.65,0.47,47.65,219.50,80.60,219.50,0.99,56.64,89.33,41.19,3269.28,27.13,28.65,20.44,19.28
641,55.19,55.43,0.24,55.43,47.41,46.79,0.62,47.41,104.13,183.84,183.84,0.96,45.63,77.76,38.98,3213.16,26.81,28.62,21.33,18.81
642,59.54,54.95,4.59,59.54,46.78,46.28,0.50,46.78,404.60,193.97,404.60,0.92,53.29,85.92,40.63,3263.28,27.02,26.53,20.43,20.70
643,58.95,54.98,3.97,58.95,51.14,47.39,3.75,51.14,138.14,219.39,219.39,0.92,56.33,90.00,42.12,3367.13,30.35,27.18,20.66,19.28
644,55.34,54.37,0.97,55.34,47.30,48.67,1.38,48.67,73.40,86.03,86.03,0.94,53.01,84.79,39.73,3178.20,25.78,29.27,21.45,20.37
645,58.94,55.19,3.75,58.94,49.31,45.50,3.82,49.31,180.34,135.48,180.34,0.96,54.31,83.81,37.65,2950.16,29.86,25.83,19.10,20.32
646,59.05,55.90,3.15,59.05,46.42,46.53,0.10,46.53,326.21,139.51,326.21,0.98,51.16,84.60,41.11,3343.78,26.57,27.28,20.65,19.65
647,50.92,54.94,4.02,54.94,47.18,46.01,1.17,47.18,48.64,238.69,238.69,0.34,52.81,86.39,41.50,3357.51,26.55,26.96,20.61,19.71
648,50.76,55.32,4.55,55.32,45.88,47.00,1.12,47.00,118.98,105.89,118.98,0.98,57.50,88.76,39.89,3126.29,26.12,27.86,20.79,19.12
649,53.24,53.43,0.19,53.43,47.56,45.97,1.59,47.56,85.68,135.07,135.07,0.86,53.29,88.03,42.73,3474.10,27.34,25.81,20.58,20.32
650,55.14,52.61,2.53,55.14,48.90,47.60,1.31,48.90,151.12,106.59,151.12,0.16,51.32,84.67,41.05,3334.98,29.51,26.11,18.72,21.94
651,54.84,51.28,3.56,54.84,46.30,47.83,1.53,47.83,196.40,74.86,196.40,0.96,58.40,90.00,40.36,3160.06,27.00,28.33,20.05,20.11
652,56.68,55.07,1.61,56.68,46.73,46.13,0.60,46.73,177.16,294.89,294.89,0.26,55.35,90.00,42.95,3464.99,24.96,26.30,21.44,21.30
653,55.46,55.73,0.26,55.73,46.55,45.99,0.57,46.55,112.52,125.99,125.99,0.97,54.96,90.00,43.29,3504.38,25.39,27.14,21.67,19.36
654,56.78,57.07,0.29,57.07,48.47,46.35,2.12,48.47,123.97,181.01,181.01,0.86,55.51,90.00,42.81,3448.67,28.48,26.49,19.68,19.40
655,53.49,58.83,5.34,58.83,46.21,45.26,0.95,46.21,129.29,140.88,140.88,0.30,47.52,90.00,49.61,4248.35,23.36,20.97,22.97,24.10
656,61.24,52.33,8.91,61.24,50.64,47.69,2.96,50.64,274.98,157.17,274.98,0.43,54.33,90.00,43.82,3566.71,28.35,28.04,20.38,20.36
657,50.20,50.92,0.72,50.92,45.62,46.44,0.81,46.44,129.49,62.74,129.49,0.89,58.54,86.65,36.90,2811.40,26.06,28.18,20.00,20.08
658,51.35,53.78,2.44,53.78,46.36,46.48,0.12,46.48,135.15,108.36,135.15,0.23,53.24,90.00,44.75,3676.20,26.60,24.57,20.33,22.42
659,50.98,51.59,0.61,51.59,45.01,49.49,4.48,49.49,74.48,58.04,74.48,0.84,56.50,88.79,40.76,3228.44,23.53,29.67,22.93,19.88
660,57.29,56.32,0.97,57.29,50.51,46.15,4.36,50.51,104.38,183.81,183.81,0.84,52.84,85.63,40.71,3278.54,29.58,27.13,19.93,18.32
661,52.92,54.81,1.89,54.81,48.12,47.22,0.91,48.12,120.96,203.96,203.96,0.49,49.01,84.97,43.31,3596.34,28.08,26.53,19.65,21.43
662,55.85,54.62,1.23,55.85,47.25,47.19,0.06,47.25,152.89,85.80,152.89,0.96,58.54,90.00,40.24,3145.72,27.60,26.90,19.52,20.24
