,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
448,8.70,9.29,0.58,9.29,9.05,9.02,0.03,9.05,1.26,0.95,1.26,0.81,7.05,11.83,5.83,477.18,0.99,0.80,-3.91,-4.60,4.05,1.94
449,8.51,9.12,0.62,9.12,8.60,8.98,0.38,8.98,0.81,0.44,0.81,0.86,6.27,10.89,5.56,462.04,0.94,0.80,-3.71,-4.44,3.96,2.28
450,8.25,9.04,0.79,9.04,8.82,8.87,0.05,8.87,1.80,0.74,1.80,0.69,7.00,13.17,7.22,616.79,1.01,0.89,-3.94,-4.48,4.22,2.74
451,8.65,8.75,0.10,8.75,8.78,8.83,0.05,8.83,1.09,1.49,1.49,0.84,5.99,11.75,6.66,576.15,0.92,0.95,-3.80,-4.35,3.56,3.27
452,8.78,9.43,0.65,9.43,8.84,9.17,0.34,9.17,0.73,1.04,1.04,0.87,8.29,13.07,6.02,478.09,0.92,0.90,-3.72,-4.98,3.89,2.58
453,9.26,8.71,0.55,9.26,8.97,8.76,0.21,8.97,0.49,0.89,0.89,0.78,6.16,9.26,4.03,310.70,0.87,0.83,-4.87,-4.88,2.31,1.84
454,9.05,8.79,0.26,9.05,9.07,9.02,0.05,9.07,0.89,1.12,1.12,0.69,8.34,14.83,7.74,649.42,0.93,0.98,-4.24,-3.45,3.27,4.35
455,8.96,9.08,0.12,9.08,8.87,8.77,0.10,8.87,0.78,0.78,0.78,0.72,7.95,13.91,7.15,595.74,0.94,0.94,-3.89,-4.31,3.71,3.30
456,8.68,9.20,0.52,9.20,8.65,8.85,0.19,8.85,0.74,1.32,1.32,0.78,6.41,11.62,6.17,520.99,0.89,0.90,-4.56,-4.03,2.70,3.34
457,8.97,9.07,0.11,9.07,8.90,8.73,0.17,8.90,1.47,0.68,1.47,0.62,5.03,8.28,4.01,325.65,0.86,0.84,-4.84,-4.97,2.32,1.87
458,8.80,9.06,0.26,9.06,8.96,8.96,0.00,8.96,1.73,0.48,1.73,0.71,5.85,10.72,5.75,486.99,0.95,0.91,-4.63,-4.67,3.16,2.87
459,9.44,8.57,0.87,9.44,9.24,8.88,0.37,9.24,1.03,1.35,1.35,0.84,4.64,9.15,5.21,451.87,0.82,0.97,-5.22,-4.06,1.81,3.99
460,9.19,8.61,0.59,9.19,9.02,8.62,0.40,9.02,1.68,0.85,1.68,0.56,6.33,10.65,5.27,432.04,0.88,0.93,-4.62,-4.64,2.52,2.84
461,9.08,9.21,0.13,9.21,8.93,9.39,0.46,9.39,0.21,1.42,1.42,0.75,6.05,10.90,5.76,485.01,0.86,0.90,-4.74,-3.90,2.35,3.47
462,9.19,9.46,0.27,9.46,9.38,8.99,0.39,9.38,1.06,0.69,1.06,0.61,6.81,11.52,5.73,470.86,0.94,0.79,-4.13,-4.80,3.78,1.86
463,8.82,9.09,0.27,9.09,8.82,8.96,0.14,8.96,0.43,0.72,0.72,0.83,6.22,10.57,5.28,435.11,0.92,0.89,-4.39,-4.76,3.16,2.46
464,8.95,8.69,0.26,8.95,8.90,8.69,0.21,8.90,0.71,0.67,0.71,0.75,7.91,13.14,6.41,522.63,0.96,0.86,-3.73,-4.81,3.86,2.08
465,9.02,9.31,0.29,9.31,9.18,9.01,0.17,9.18,1.23,0.97,1.23,0.62,8.25,13.04,6.03,478.98,0.84,0.87,-4.66,-3.89,2.32,3.33
466,9.02,9.04,0.02,9.04,8.95,8.85,0.11,8.95,1.63,0.70,1.63,0.72,6.81,12.89,7.10,607.74,0.86,0.95,-3.95,-3.42,2.98,4.16
467,9.00,9.05,0.05,9.05,8.76,8.82,0.06,8.82,1.24,0.88,1.24,0.69,4.99,8.19,3.94,319.61,0.82,0.81,-4.66,-4.66,2.04,1.89
468,9.21,9.22,0.02,9.22,8.94,9.18,0.24,9.18,0.69,0.82,0.82,0.87,6.10,10.42,5.23,431.92,0.85,0.91,-4.43,-4.52,2.77,3.12
469,9.48,9.25,0.23,9.48,9.07,8.88,0.19,9.07,0.59,0.60,0.60,0.58,6.07,9.67,4.51,359.93,0.88,0.79,-4.66,-4.68,2.45,1.68
470,8.85,9.20,0.35,9.20,8.77,8.73,0.04,8.77,1.79,1.73,1.79,0.78,6.54,11.73,6.17,518.53,0.93,0.89,-4.29,-4.88,3.35,2.39
471,9.30,9.04,0.26,9.30,9.31,9.00,0.31,9.31,0.74,0.82,0.82,0.82,4.72,9.38,5.37,465.84,0.89,0.91,-4.97,-4.09,2.39,3.36
472,9.05,9.43,0.38,9.43,9.01,9.19,0.18,9.19,0.63,0.57,0.63,0.74,5.60,11.75,6.99,615.38,0.95,0.78,-3.22,-4.18,4.34,2.09
473,9.14,8.80,0.34,9.14,9.00,8.85,0.15,9.00,1.12,1.20,1.20,0.66,7.95,13.88,7.12,593.01,0.90,0.93,-4.50,-3.66,2.93,3.92
474,9.16,8.59,0.58,9.16,8.92,8.78,0.14,8.92,0.94,1.23,1.23,0.79,4.88,8.56,4.42,368.72,0.77,0.89,-4.53,-4.90,1.88,2.50
475,8.83,9.11,0.28,9.11,8.94,9.17,0.23,9.17,1.13,1.00,1.13,0.70,6.02,10.63,5.51,460.56,0.95,0.85,-4.48,-4.97,3.48,2.23
476,9.75,8.84,0.91,9.75,9.32,8.63,0.69,9.32,0.91,1.20,1.20,0.50,5.58,8.80,4.06,321.99,0.80,0.88,-4.93,-5.24,1.79,2.06
477,8.93,8.80,0.13,8.93,8.94,8.84,0.10,8.94,1.13,1.55,1.55,0.62,4.57,10.74,6.86,617.80,0.96,0.81,-3.24,-4.50,4.48,2.09
478,9.12,9.43,0.31,9.43,9.20,9.21,0.01,9.21,0.76,0.89,0.89,0.66,5.32,8.66,4.14,333.79,0.87,0.79,-5.11,-4.83,2.23,1.82
479,9.08,9.91,0.83,9.91,9.30,9.31,0.02,9.31,0.91,1.05,1.05,0.78,4.22,8.84,5.26,462.51,0.97,0.68,-3.93,-4.20,4.09,1.49
480,9.58,8.72,0.86,9.58,9.27,8.60,0.67,9.27,0.54,0.94,0.94,0.57,4.01,7.09,3.69,308.65,0.81,0.88,-5.14,-4.74,1.69,2.53
481,9.33,8.94,0.39,9.33,9.22,8.91,0.31,9.22,0.60,1.17,1.17,0.66,6.01,10.93,5.82,491.77,0.86,0.92,-5.08,-3.89,2.20,3.86
482,9.09,8.73,0.35,9.09,9.03,8.73,0.30,9.03,1.66,2.39,2.39,0.38,7.07,11.70,5.69,462.46,0.88,0.92,-4.76,-4.72,2.51,2.82
483,8.95,8.86,0.08,8.95,9.09,8.84,0.25,9.09,3.13,0.67,3.13,0.66,7.39,12.64,6.36,525.20,0.91,0.95,-4.74,-4.54,2.73,3.16
484,8.95,9.30,0.35,9.30,8.92,8.88,0.04,8.92,1.46,0.91,1.46,0.82,5.74,10.92,6.04,518.00,0.96,0.89,-4.17,-4.59,3.64,2.65
485,8.85,8.77,0.07,8.85,8.64,8.75,0.11,8.75,1.01,1.95,1.95,0.79,6.77,13.48,7.72,670.78,0.95,0.91,-3.39,-4.42,4.25,2.84
486,9.11,9.06,0.05,9.11,9.27,8.93,0.34,9.27,1.86,0.96,1.86,0.63,8.22,13.84,6.85,561.56,0.99,0.93,-3.99,-5.27,4.12,2.38
487,8.99,8.69,0.30,8.99,8.75,8.79,0.04,8.79,0.84,1.12,1.12,0.80,5.61,11.02,6.25,540.85,0.81,0.93,-4.72,-3.26,1.86,4.10
488,9.48,8.80,0.68,9.48,9.42,8.78,0.64,9.42,1.00,1.04,1.04,0.62,5.66,10.82,6.01,515.77,0.85,0.97,-4.74,-3.82,2.36,4.03
489,9.39,8.71,0.69,9.39,9.14,8.80,0.35,9.14,0.86,1.71,1.71,0.68,5.74,9.85,4.97,410.63,0.86,0.91,-4.59,-4.80,2.68,2.82
490,9.71,9.09,0.62,9.71,9.29,9.38,0.09,9.38,0.35,1.49,1.49,0.78,6.09,10.62,5.44,452.90,0.69,0.95,-4.23,-4.14,1.59,3.93
491,9.08,9.27,0.19,9.27,8.92,9.32,0.40,9.32,1.45,1.14,1.45,0.69,8.54,13.59,6.34,505.62,0.88,0.85,-3.49,-4.90,3.67,2.10
492,8.93,8.46,0.47,8.93,8.96,8.74,0.22,8.96,1.15,1.86,1.86,0.64,5.90,12.39,7.38,649.60,0.87,0.95,-4.07,-3.35,3.04,4.41
493,8.87,9.56,0.69,9.56,9.01,9.38,0.37,9.38,1.57,0.62,1.57,0.76,6.23,10.64,5.35,441.36,0.95,0.77,-4.07,-4.87,3.80,1.69
494,9.29,8.79,0.50,9.29,9.14,8.79,0.35,9.14,0.83,0.82,0.83,0.72,6.10,9.69,4.51,359.40,0.79,0.88,-4.65,-4.73,1.89,2.60
495,9.26,8.98,0.28,9.26,9.04,8.95,0.09,9.04,0.57,2.64,2.64,0.76,10.02,15.32,6.80,529.58,0.86,1.03,-5.16,-4.13,2.06,4.18
496,8.67,9.35,0.68,9.35,8.81,9.18,0.37,9.18,1.10,0.56,1.10,0.72,6.93,10.19,4.30,325.93,0.90,0.74,-4.33,-4.96,2.95,1.29
497,8.58,9.20,0.63,9.20,8.82,8.78,0.03,8.82,1.64,0.88,1.64,0.70,7.50,11.75,5.38,425.04,1.00,0.78,-4.39,-5.13,3.79,1.39
498,9.12,8.95,0.17,9.12,8.70,8.93,0.23,8.93,1.00,2.08,2.08,0.71,5.67,10.61,5.79,493.72,0.86,0.92,-5.01,-3.99,2.04,3.65
499,8.35,8.89,0.53,8.89,8.67,9.12,0.44,9.12,1.35,1.63,1.63,0.68,6.46,11.97,6.48,551.25,0.94,0.88,-3.55,-4.82,4.08,2.51
500,9.03,9.24,0.21,9.24,8.93,8.97,0.04,8.97,0.69,1.21,1.21,0.78,6.64,11.86,6.22,521.97,0.90,0.92,-4.59,-4.12,2.73,3.37
501,9.11,9.15,0.04,9.15,8.83,8.91,0.08,8.91,0.83,1.25,1.25,0.64,6.68,12.24,6.56,555.94,0.89,0.99,-4.99,-4.07,2.28,3.99
502,8.93,9.37,0.44,9.37,9.07,9.54,0.47,9.54,1.20,0.60,1.20,0.81,7.04,12.56,6.57,551.20,0.97,0.85,-3.70,-4.54,4.31,2.60
503,8.84,8.89,0.05,8.89,8.74,8.96,0.22,8.96,1.52,1.13,1.52,0.69,7.07,12.12,6.11,505.18,0.83,0.96,-4.67,-4.09,2.09,3.73
504,9.53,9.03,0.50,9.53,9.21,8.76,0.45,9.21,0.79,0.57,0.79,0.73,4.22,8.28,4.69,405.95,0.93,0.91,-5.08,-4.82,2.74,2.78
505,8.85,9.00,0.15,9.00,8.95,8.93,0.03,8.95,1.44,1.98,1.98,0.56,6.45,12.57,7.09,612.03,0.96,0.94,-4.61,-4.08,3.27,3.56
506,8.95,9.72,0.76,9.72,9.00,9.14,0.14,9.14,1.07,0.69,1.07,0.77,5.90,10.25,5.23,434.70,0.95,0.70,-3.91,-4.54,3.89,1.34
507,9.03,8.98,0.05,9.03,8.80,8.97,0.17,8.97,0.80,0.65,0.80,0.74,7.30,12.34,6.14,504.49,0.84,0.99,-4.60,-3.83,2.33,4.25
508,8.82,9.14,0.32,9.14,8.83,8.69,0.14,8.83,1.21,1.00,1.21,0.78,6.85,11.15,5.32,429.69,0.95,0.83,-4.32,-4.59,3.42,2.23
509,9.29,8.50,0.79,9.29,8.91,8.59,0.32,8.91,0.85,1.65,1.65,0.42,6.27,11.02,5.69,475.08,0.79,0.93,-4.69,-4.15,1.74,3.31
510,8.80,8.84,0.05,8.84,8.82,8.91,0.09,8.91,0.65,1.34,1.34,0.79,6.03,10.69,5.56,465.73,0.95,0.91,-4.72,-4.84,2.96,2.58
511,9.44,9.19,0.24,9.44,9.25,9.11,0.14,9.25,1.03,0.83,1.03,0.76,4.58,7.80,3.91,322.00,0.81,0.86,-4.98,-4.86,1.92,2.43
512,8.58,8.97,0.39,8.97,8.77,8.77,0.01,8.77,0.91,0.86,0.91,0.90,7.46,12.05,5.70,458.57,0.90,0.93,-4.67,-4.30,2.73,3.34
513,9.16,9.23,0.07,9.23,8.86,8.98,0.12,8.98,0.93,0.41,0.93,0.79,5.73,10.37,5.50,463.89,0.92,0.93,-4.87,-4.36,2.72,3.25
514,9.34,9.38,0.04,9.38,9.00,9.00,0.01,9.00,0.72,0.67,0.72,0.77,6.11,9.13,3.93,301.85,0.83,0.88,-5.26,-4.67,1.80,2.70
515,9.02,9.02,0.00,9.02,8.84,9.07,0.23,9.07,1.31,0.89,1.31,0.72,4.92,8.73,4.55,381.00,0.83,0.85,-4.35,-4.63,2.31,2.29
516,8.72,9.14,0.42,9.14,8.78,9.06,0.28,9.06,2.94,1.24,2.94,0.74,6.78,11.97,6.21,519.69,0.92,0.87,-4.14,-4.42,3.41,2.65
517,9.34,9.21,0.13,9.34,9.14,9.02,0.11,9.14,1.05,1.00,1.05,0.72,7.34,13.25,7.01,590.99,0.93,0.93,-4.15,-4.31,3.50,3.26
518,8.46,9.06,0.60,9.06,8.99,9.07,0.08,9.07,1.75,0.49,1.75,0.81,6.21,11.26,5.98,504.69,0.94,0.87,-3.59,-5.09,4.18,2.27
519,9.07,9.04,0.03,9.07,8.88,8.79,0.09,8.88,1.03,0.96,1.03,0.53,6.06,11.38,6.22,531.32,0.95,0.92,-4.19,-4.99,3.58,2.55
520,8.96,9.15,0.19,9.15,8.76,8.98,0.22,8.98,1.06,0.63,1.06,0.73,6.33,11.15,5.77,482.00,0.96,0.78,-3.69,-4.62,4.14,1.82
521,9.00,8.74,0.26,9.00,9.09,8.72,0.37,9.09,0.80,0.73,0.80,0.65,5.31,9.43,4.92,412.20,0.89,0.90,-4.68,-4.65,2.74,2.75
522,9.27,8.94,0.33,9.27,8.95,9.17,0.21,9.17,1.06,1.12,1.12,0.70,6.71,11.65,5.95,494.73,0.86,0.92,-4.64,-4.06,2.41,3.42
523,9.08,9.12,0.03,9.12,9.09,8.84,0.24,9.09,0.94,1.00,1.00,0.53,5.41,10.18,5.58,476.74,0.92,0.93,-4.92,-4.42,2.54,3.13
524,9.18,8.97,0.21,9.18,9.22,8.86,0.36,9.22,0.89,0.62,0.89,0.70,6.01,10.83,5.72,481.92,0.88,0.91,-3.98,-4.85,3.22,2.60
525,9.40,9.31,0.09,9.40,9.16,9.24,0.08,9.24,0.95,0.90,0.95,0.71,6.42,10.14,4.69,372.31,0.85,0.85,-5.21,-4.59,1.92,2.50
526,9.44,8.61,0.83,9.44,9.13,8.76,0.37,9.13,1.50,1.66,1.66,0.86,6.26,11.35,6.03,509.13,0.92,0.91,-3.97,-4.80,3.57,2.65
527,9.57,8.55,1.02,9.57,9.34,8.73,0.61,9.34,0.79,1.39,1.39,0.48,5.88,10.62,5.63,474.73,0.78,0.92,-4.82,-3.91,1.67,3.59
528,8.56,8.90,0.34,8.90,8.84,8.91,0.07,8.91,1.87,0.35,1.87,0.80,5.76,10.28,5.38,451.37,0.97,0.86,-4.37,-4.82,3.45,2.31
529,9.06,8.88,0.19,9.06,8.94,8.83,0.11,8.94,1.52,1.27,1.52,0.44,7.83,14.50,7.85,667.18,0.91,0.92,-3.16,-4.18,4.04,3.09
530,8.81,9.02,0.22,9.02,9.11,9.00,0.11,9.11,0.90,0.75,0.90,0.78,5.14,10.02,5.65,488.05,0.97,0.88,-4.41,-4.77,3.52,2.50
531,9.59,8.81,0.78,9.59,9.18,9.10,0.08,9.18,0.64,1.07,1.07,0.79,6.15,9.95,4.72,379.98,0.68,0.95,-4.65,-4.00,1.13,3.86
532,9.28,8.80,0.48,9.28,9.12,9.01,0.11,9.12,0.45,2.13,2.13,0.74,7.21,12.14,6.01,493.29,0.81,0.98,-4.70,-3.94,2.03,4.03
533,9.37,9.29,0.08,9.37,9.27,9.17,0.11,9.27,0.90,0.57,0.90,0.86,6.19,10.77,5.51,457.88,0.95,0.82,-3.93,-4.76,4.08,2.27
534,8.97,8.99,0.02,8.99,8.98,8.82,0.17,8.98,1.71,0.68,1.71,0.56,5.96,11.17,6.10,520.51,0.96,0.80,-4.35,-4.25,3.37,2.19
535,9.01,8.73,0.28,9.01,8.99,8.76,0.23,8.99,1.15,0.65,1.15,0.68,5.04,9.05,4.77,401.40,0.93,0.85,-4.44,-4.85,3.24,2.19
536,8.87,9.03,0.17,9.03,8.62,8.91,0.29,8.91,0.82,1.26,1.26,0.89,6.25,10.49,5.17,423.33,0.90,0.93,-5.27,-4.33,2.06,3.10
537,8.92,8.90,0.02,8.92,9.10,8.91,0.19,9.10,1.48,1.33,1.48,0.62,5.64,11.64,6.85,600.38,0.88,0.91,-4.69,-2.99,2.59,4.27
538,9.52,8.61,0.91,9.52,9.31,8.91,0.40,9.31,0.64,1.89,1.89,0.75,5.90,10.68,5.66,477.84,0.82,0.99,-5.11,-4.02,1.81,4.13
539,8.88,9.02,0.14,9.02,8.95,8.91,0.04,8.95,1.18,0.79,1.18,0.90,6.55,11.07,5.51,452.53,0.92,0.90,-4.69,-4.95,2.83,2.53
540,8.54,8.89,0.35,8.89,8.63,9.29,0.66,9.29,1.92,2.98,2.98,0.83,7.14,12.96,6.89,582.00,0.89,0.93,-4.13,-4.12,3.08,3.46
541,8.71,9.32,0.62,9.32,8.99,9.17,0.18,9.17,1.94,0.72,1.94,0.58,6.71,11.97,6.27,526.15,0.98,0.86,-4.68,-4.49,3.51,2.64
542,8.56,9.09,0.53,9.09,8.97,8.96,0.01,8.97,1.65,1.27,1.65,0.79,6.22,11.12,5.84,490.66,1.00,0.84,-4.26,-5.07,3.91,1.90
543,8.69,9.24,0.55,9.24,8.78,9.06,0.28,9.06,1.31,0.72,1.31,0.92,7.01,13.00,7.04,598.77,0.90,0.90,-4.08,-3.71,3.38,3.76
544,8.97,8.97,0.00,8.97,8.90,8.98,0.08,8.98,1.18,1.71,1.71,0.91,5.68,10.69,5.86,500.98,0.96,0.87,-4.18,-4.82,3.63,2.35
545,8.72,9.12,0.39,9.12,8.93,9.12,0.19,9.12,0.94,0.99,0.99,0.75,7.96,12.88,6.12,492.45,0.99,0.86,-4.20,-4.89,3.83,2.21
546,9.06,8.38,0.67,9.06,8.86,8.81,0.05,8.86,0.90,1.44,1.44,0.57,7.45,13.37,7.04,592.48,0.87,0.96,-4.04,-3.51,2.99,4.20
547,8.94,8.80,0.15,8.94,8.71,8.82,0.11,8.82,1.05,1.76,1.76,0.79,6.64,12.53,6.88,588.17,0.96,0.91,-4.13,-3.71,3.49,3.56
548,9.29,9.55,0.26,9.55,8.89,9.07,0.18,9.07,1.04,0.58,1.04,0.75,6.82,11.68,5.89,486.73,0.96,0.76,-3.93,-4.60,3.96,1.71
549,8.62,9.07,0.46,9.07,8.73,8.91,0.18,8.91,1.82,1.11,1.82,0.60,6.01,12.54,7.44,653.39,0.94,0.95,-3.93,-4.00,3.62,3.74
550,8.86,9.00,0.13,9.00,8.91,8.87,0.04,8.91,1.07,0.88,1.07,0.89,6.34,11.30,5.91,495.85,0.91,0.89,-3.45,-4.92,3.95,2.39
551,9.11,8.65,0.46,9.11,9.01,8.61,0.40,9.01,0.87,0.85,0.87,0.81,6.67,12.29,6.62,562.05,0.91,0.93,-3.36,-4.61,3.96,2.96
552,9.05,8.80,0.25,9.05,8.96,8.77,0.19,8.96,1.22,0.78,1.22,0.71,5.28,11.01,6.53,573.49,0.98,0.94,-3.75,-4.89,4.17,2.78
553,8.62,8.86,0.24,8.86,8.91,8.89,0.01,8.91,1.53,1.06,1.53,0.82,8.92,12.78,5.21,386.88,0.91,0.82,-4.55,-4.90,2.88,1.93
554,8.62,9.24,0.61,9.24,8.93,9.07,0.14,9.07,1.17,1.19,1.19,0.73,8.23,12.63,5.64,440.54,0.93,0.89,-4.72,-4.45,2.89,2.93
555,8.85,8.76,0.09,8.85,9.00,9.12,0.12,9.12,1.37,2.53,2.53,0.66,9.95,15.14,6.69,519.36,0.89,0.92,-4.60,-4.56,2.63,2.97
556,9.16,8.92,0.23,9.16,8.97,9.01,0.03,9.01,0.78,1.19,1.19,0.75,6.87,11.12,5.29,425.73,0.94,0.88,-4.50,-5.02,3.25,2.19
557,9.17,8.81,0.36,9.17,9.01,8.68,0.33,9.01,0.78,1.99,1.99,0.72,6.48,10.42,4.91,393.89,0.80,0.89,-4.67,-4.55,1.97,2.80
558,8.94,9.70,0.76,9.70,8.95,9.37,0.42,9.37,0.79,0.49,0.79,0.81,6.31,9.46,4.10,315.12,0.88,0.86,-5.28,-5.12,2.04,1.99
559,8.92,8.69,0.23,8.92,8.97,8.92,0.06,8.97,1.65,1.31,1.65,0.59,7.05,13.09,7.10,603.85,0.93,0.93,-3.57,-5.10,4.02,2.57
560,8.77,9.36,0.59,9.36,8.80,8.93,0.13,8.93,1.63,0.62,1.63,0.78,5.99,10.94,5.84,494.38,0.94,0.78,-4.06,-4.18,3.55,2.19
561,8.78,8.93,0.15,8.93,8.60,8.93,0.33,8.93,1.52,1.36,1.52,0.55,5.95,12.00,6.93,604.14,0.98,0.96,-4.13,-4.35,3.65,3.33
562,9.35,9.00,0.35,9.35,9.16,8.94,0.23,9.16,0.62,1.18,1.18,0.71,5.11,8.43,4.09,331.83,0.85,0.86,-5.16,-5.07,2.03,2.04
563,8.73,8.70,0.03,8.73,8.82,8.71,0.12,8.82,1.05,1.02,1.05,0.66,6.11,11.96,6.76,584.17,0.92,0.96,-3.65,-4.41,3.84,3.43
564,8.33,8.92,0.59,8.92,8.87,8.70,0.17,8.87,1.94,0.68,1.94,0.72,6.73,12.30,6.58,557.27,0.97,0.83,-3.36,-4.80,4.40,2.03
565,8.81,9.11,0.30,9.11,8.68,8.91,0.24,8.91,0.56,1.05,1.05,0.91,8.23,13.38,6.39,515.45,0.82,0.96,-4.51,-3.47,2.46,4.45
566,8.54,9.31,0.77,9.31,8.52,8.98,0.45,8.98,1.20,0.86,1.20,0.73,4.87,8.19,4.04,331.28,0.91,0.79,-5.10,-4.73,2.32,1.75
567,8.85,8.84,0.01,8.85,8.84,8.82,0.03,8.84,1.38,1.24,1.38,0.68,5.28,11.43,6.94,614.66,0.97,0.96,-4.19,-4.64,3.80,3.16
568,8.76,9.37,0.61,9.37,8.82,9.02,0.21,9.02,1.13,0.45,1.13,0.80,5.23,10.12,5.67,488.39,0.92,0.79,-3.69,-4.67,3.85,1.89
569,8.75,9.02,0.26,9.02,8.70,8.72,0.02,8.72,0.90,0.85,0.90,0.81,8.12,13.45,6.54,532.43,0.94,0.95,-4.57,-4.30,3.15,3.52
570,9.36,8.72,0.64,9.36,9.09,8.84,0.24,9.09,0.95,1.18,1.18,0.63,7.57,13.28,6.85,571.01,0.90,0.95,-4.25,-4.15,2.98,3.47
571,8.69,8.84,0.15,8.84,9.01,8.95,0.06,9.01,1.48,1.49,1.49,0.86,7.56,13.61,7.18,604.44,0.99,0.90,-4.18,-4.21,3.98,3.13
572,8.55,8.85,0.30,8.85,8.80,8.74,0.05,8.80,0.89,0.89,0.89,0.74,6.09,11.20,6.03,511.28,0.92,0.84,-3.36,-4.32,4.06,2.40
573,8.37,9.15,0.78,9.15,8.79,9.13,0.34,9.13,0.78,1.26,1.26,0.88,6.28,11.57,6.23,528.25,1.01,0.90,-3.76,-5.07,4.47,2.46
574,9.19,8.98,0.22,9.19,9.10,9.18,0.09,9.18,0.89,1.22,1.22,0.80,6.67,12.20,6.53,552.71,0.88,0.97,-4.70,-4.18,2.47,3.81
575,8.93,9.02,0.09,9.02,9.01,8.85,0.16,9.01,0.71,0.56,0.71,0.74,5.34,10.12,5.57,477.32,0.83,0.95,-4.58,-4.14,2.22,3.54
576,8.77,9.57,0.81,9.57,8.81,9.08,0.27,9.08,0.71,0.55,0.71,0.84,5.39,9.50,4.92,411.00,0.97,0.76,-4.32,-4.46,3.67,1.81
577,8.76,8.90,0.14,8.90,8.79,9.12,0.33,9.12,1.77,0.85,1.77,0.56,5.58,11.21,6.47,563.04,0.96,0.87,-3.71,-4.87,4.11,2.40
578,8.68,9.18,0.51,9.18,8.63,9.07,0.44,9.07,0.96,0.87,0.96,0.60,6.99,12.55,6.61,556.00,0.95,0.82,-3.44,-4.44,4.15,2.20
579,8.68,8.91,0.22,8.91,9.08,9.06,0.02,9.08,1.23,1.49,1.49,0.76,5.56,10.91,6.18,534.60,0.96,0.91,-4.23,-4.48,3.60,2.85
580,9.03,9.32,0.29,9.32,9.18,9.12,0.07,9.18,0.45,0.67,0.67,0.84,7.14,11.61,5.54,446.51,0.93,0.88,-4.70,-4.48,2.98,2.88
581,9.21,8.89,0.32,9.21,8.85,8.73,0.12,8.85,0.71,0.97,0.97,0.79,4.38,8.73,5.01,435.42,0.86,0.90,-4.60,-4.10,2.51,3.26
582,9.39,9.24,0.15,9.39,9.10,8.94,0.16,9.10,1.00,0.88,1.00,0.79,6.16,10.91,5.67,474.95,0.80,0.93,-4.95,-3.68,1.58,3.92
583,8.84,8.99,0.16,8.99,9.00,8.89,0.12,9.00,2.06,0.74,2.06,0.68,7.75,12.49,5.90,473.93,0.97,0.86,-4.65,-4.46,3.41,2.69
584,8.59,9.37,0.78,9.37,8.72,9.22,0.50,9.22,0.93,0.51,0.93,0.96,5.27,9.89,5.41,461.47,0.98,0.85,-4.06,-5.17,4.07,2.03
585,8.68,9.09,0.42,9.09,9.04,8.96,0.07,9.04,1.10,0.55,1.10,0.70,4.82,9.42,5.32,459.49,0.94,0.85,-3.85,-5.11,3.69,1.85
586,9.33,8.72,0.60,9.33,9.06,8.89,0.17,9.06,0.43,0.85,0.85,0.69,5.79,10.66,5.74,486.78,0.84,0.92,-4.24,-4.01,2.64,3.49
587,8.70,9.16,0.46,9.16,8.89,8.97,0.08,8.97,1.41,0.67,1.41,0.81,5.86,9.65,4.66,378.19,0.95,0.83,-5.05,-4.87,2.66,1.96
588,9.06,8.71,0.35,9.06,8.54,8.77,0.23,8.77,1.13,1.01,1.13,0.82,6.86,12.05,6.22,519.37,0.86,0.96,-4.91,-3.47,2.17,4.27
589,9.35,9.06,0.29,9.35,8.94,9.04,0.10,9.04,1.29,0.87,1.29,0.62,5.97,10.22,5.14,424.70,0.82,0.91,-5.08,-4.18,1.66,3.21
590,9.25,8.75,0.51,9.25,9.11,9.13,0.02,9.13,0.57,1.46,1.46,0.84,5.44,9.60,4.98,416.10,0.80,0.96,-5.05,-4.38,1.66,3.61
591,8.78,8.79,0.00,8.79,9.12,8.95,0.17,9.12,2.32,0.88,2.32,0.76,6.89,13.03,7.18,614.18,0.95,0.94,-4.47,-4.19,3.36,3.55
592,9.24,8.79,0.45,9.24,9.15,9.13,0.02,9.15,0.81,2.05,2.05,0.63,5.94,10.53,5.48,458.84,0.84,1.00,-5.04,-4.35,1.91,3.88
593,9.22,9.49,0.26,9.49,9.04,9.02,0.02,9.04,0.90,0.38,0.90,0.81,4.27,8.28,4.65,401.11,0.94,0.74,-4.54,-4.66,3.35,1.54
594,9.09,9.17,0.07,9.17,8.98,9.12,0.15,9.12,1.08,1.32,1.32,0.74,7.52,11.51,5.12,398.96,0.89,0.94,-4.58,-5.00,2.73,2.74
595,9.29,8.99,0.30,9.29,9.19,9.06,0.13,9.19,1.08,0.70,1.08,0.86,7.81,12.05,5.41,423.79,0.82,0.92,-5.01,-4.07,1.96,3.59
596,8.51,9.28,0.77,9.28,8.67,9.08,0.41,9.08,1.66,0.59,1.66,0.66,5.78,11.46,6.55,568.05,0.94,0.91,-3.28,-4.83,4.31,2.62
597,8.30,9.16,0.87,9.16,8.62,9.11,0.49,9.11,1.39,1.06,1.39,0.78,7.60,13.25,6.78,564.45,0.95,0.91,-3.69,-4.73,4.03,2.85
