,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
503,8.17,9.15,0.97,9.15,8.54,9.22,0.69,9.22,3.52,1.05,3.52,0.62,7.55,12.76,6.35,521.41,4.14,6.33,3.72,2.15
504,9.69,8.82,0.87,9.69,9.36,8.72,0.64,9.36,0.88,0.55,0.88,0.73,4.28,8.32,4.68,403.98,6.65,4.77,2.01,3.51
505,8.79,8.86,0.07,8.86,9.02,9.01,0.01,9.02,1.54,2.28,2.28,0.61,6.24,12.37,7.07,612.98,5.19,4.29,3.06,3.81
506,9.39,8.64,0.75,9.39,9.20,8.56,0.64,9.20,1.30,2.42,2.42,0.72,6.38,11.11,5.68,472.80,6.75,4.14,1.96,3.75
507,8.57,9.05,0.49,9.05,8.76,8.99,0.24,8.99,1.41,0.62,1.41,0.77,8.07,13.40,6.54,533.46,4.66,4.76,3.42,3.48
508,8.74,9.01,0.27,9.01,8.92,8.81,0.11,8.92,1.32,1.08,1.32,0.81,7.65,11.90,5.40,424.98,4.48,6.27,3.67,2.08
509,8.60,8.49,0.11,8.60,8.61,8.79,0.18,8.79,2.52,1.68,2.52,0.39,7.29,12.15,5.96,486.16,5.53,5.53,2.46,2.68
510,8.95,8.54,0.41,8.95,8.96,8.77,0.19,8.96,0.61,1.98,1.98,0.81,6.31,10.92,5.56,460.97,6.17,4.66,2.17,3.41
511,9.12,9.10,0.02,9.12,9.33,9.32,0.01,9.33,1.72,1.12,1.72,0.78,5.21,8.37,3.94,315.31,6.40,6.34,2.15,2.30
512,8.35,8.97,0.62,8.97,8.88,8.78,0.10,8.88,1.19,0.94,1.19,0.88,8.04,12.54,5.70,449.83,4.55,5.86,3.57,2.51
513,9.14,9.09,0.05,9.14,8.97,8.92,0.05,8.97,1.01,0.59,1.01,0.82,6.10,10.71,5.52,460.49,5.94,4.53,2.40,3.61
514,8.97,9.45,0.47,9.45,8.95,9.04,0.09,9.04,0.85,0.77,0.85,0.73,6.65,9.74,4.09,308.85,5.81,6.59,2.55,2.02
515,8.67,8.91,0.24,8.91,8.84,9.10,0.26,9.10,1.96,1.02,1.96,0.73,5.64,9.46,4.67,382.08,5.48,6.16,2.55,2.13
516,8.50,8.99,0.49,8.99,8.74,8.99,0.25,8.99,3.69,1.63,3.69,0.77,7.21,12.45,6.33,524.63,4.28,6.00,3.86,2.25
517,9.25,9.10,0.14,9.25,9.08,9.16,0.08,9.16,1.21,1.19,1.21,0.70,6.79,12.79,7.02,599.92,5.32,4.13,2.93,3.93
518,8.53,8.66,0.13,8.66,9.06,9.00,0.06,9.06,1.79,0.76,1.79,0.80,6.52,12.03,6.49,550.74,5.62,4.30,2.84,3.90
519,9.01,8.93,0.08,9.01,8.93,8.89,0.04,8.93,1.15,1.23,1.23,0.55,6.25,11.54,6.23,529.14,4.69,5.54,3.52,2.66
520,8.96,8.40,0.57,8.96,8.83,8.76,0.07,8.83,1.09,2.00,2.00,0.71,7.69,13.40,6.87,571.41,4.82,4.29,3.39,3.59
521,9.06,8.58,0.48,9.06,9.30,8.75,0.54,9.30,0.93,0.77,0.93,0.70,5.74,9.76,4.88,401.65,6.49,4.74,2.10,3.43
522,8.84,8.98,0.13,8.98,8.94,9.21,0.27,9.21,1.85,1.12,1.85,0.74,7.46,12.42,6.08,495.69,4.75,5.72,3.31,2.58
523,9.07,8.96,0.11,9.07,9.18,8.89,0.29,9.18,0.97,1.14,1.14,0.56,5.73,10.47,5.60,474.50,6.11,4.51,2.14,3.57
524,8.85,8.98,0.12,8.98,9.11,8.89,0.22,9.11,1.24,0.60,1.24,0.73,6.47,11.34,5.84,486.81,4.15,6.45,3.95,1.93
525,9.08,9.13,0.05,9.13,9.28,9.31,0.03,9.31,1.63,1.27,1.63,0.70,7.38,11.06,4.79,367.80,6.27,6.13,2.14,2.34
526,9.32,8.49,0.83,9.32,9.27,8.72,0.55,9.27,1.88,1.94,1.94,0.86,6.68,11.83,6.15,514.60,4.26,5.90,3.91,2.41
527,9.06,8.49,0.58,9.06,9.16,8.85,0.31,9.16,1.05,1.57,1.57,0.50,6.88,11.61,5.77,473.60,6.15,5.03,2.12,3.24
528,8.55,8.70,0.15,8.70,8.89,8.95,0.06,8.95,1.95,0.62,1.95,0.81,6.12,10.50,5.31,438.78,4.79,5.88,3.31,2.43
529,8.91,8.74,0.17,8.91,8.96,8.83,0.12,8.96,2.01,1.64,2.01,0.44,8.57,15.17,7.89,660.13,4.49,4.23,3.48,3.65
530,8.75,8.94,0.19,8.94,9.13,9.07,0.06,9.13,0.99,0.90,0.99,0.78,5.37,10.22,5.66,485.22,4.29,6.22,3.88,2.18
531,8.65,8.88,0.23,8.88,8.87,9.25,0.37,9.25,1.49,1.12,1.49,0.75,7.77,11.54,4.93,376.57,6.17,5.38,2.02,3.07
532,8.79,8.79,0.00,8.79,8.97,9.14,0.17,9.14,1.21,1.95,1.95,0.73,8.29,13.29,6.24,499.88,5.22,5.00,2.92,3.29
533,9.37,8.90,0.46,9.37,9.34,9.19,0.15,9.34,0.97,0.69,0.97,0.94,7.19,12.35,6.24,516.40,4.96,4.75,3.58,3.64
534,8.92,8.67,0.25,8.92,8.96,8.70,0.26,8.96,1.84,1.24,1.84,0.62,6.16,11.33,6.10,517.69,4.58,6.01,3.49,2.14
535,9.14,8.21,0.93,9.14,9.15,8.51,0.64,9.15,1.03,1.31,1.31,0.69,5.64,9.81,5.02,417.39,6.46,4.53,2.06,3.47
536,8.50,9.17,0.67,9.17,8.78,9.02,0.24,9.02,1.16,1.19,1.19,0.91,6.84,10.94,5.13,410.49,4.72,6.34,3.21,1.99
537,8.51,8.68,0.16,8.68,8.96,8.87,0.09,8.96,2.55,1.85,2.55,0.57,6.37,13.04,7.62,666.61,4.02,4.54,4.01,3.42
538,9.21,8.63,0.58,9.21,9.24,9.00,0.24,9.24,0.57,1.95,1.95,0.77,6.40,11.07,5.63,467.18,6.24,4.50,2.15,3.82
539,8.92,8.66,0.25,8.92,8.99,8.81,0.18,8.99,1.16,1.20,1.20,0.91,7.04,11.56,5.57,451.57,6.24,4.94,2.15,3.26
540,8.22,8.82,0.60,8.82,8.61,9.30,0.69,9.30,2.89,3.36,3.36,0.85,7.86,13.66,6.98,579.71,4.12,5.56,3.89,2.69
541,8.78,8.90,0.12,8.90,9.15,9.03,0.13,9.15,1.85,1.31,1.85,0.62,7.21,12.41,6.29,520.40,5.83,4.67,2.69,3.52
542,8.64,8.71,0.07,8.71,9.05,9.01,0.04,9.05,1.52,1.82,1.82,0.73,6.73,11.95,6.24,522.63,4.60,5.58,3.65,2.58
543,8.50,9.16,0.66,9.16,8.87,9.15,0.28,9.15,1.64,0.80,1.64,0.91,7.69,13.55,7.02,586.37,3.97,5.58,4.25,2.87
544,8.97,8.54,0.43,8.97,8.96,8.75,0.21,8.96,1.22,2.91,2.91,0.89,6.04,11.20,6.06,515.66,5.10,5.15,3.11,2.98
545,8.73,8.69,0.04,8.73,8.98,8.84,0.14,8.98,0.89,1.59,1.59,0.75,8.58,14.82,7.53,624.24,4.58,4.21,3.58,3.77
546,8.75,8.36,0.39,8.75,8.69,8.85,0.16,8.85,1.29,1.46,1.46,0.56,8.03,14.12,7.30,609.15,4.19,4.50,3.81,3.62
547,8.92,8.58,0.34,8.92,8.76,8.82,0.06,8.82,1.14,2.38,2.38,0.82,7.10,12.93,6.90,583.12,4.57,4.33,3.40,3.65
548,9.59,8.73,0.86,9.59,9.25,8.82,0.44,9.25,1.11,1.90,1.90,0.72,7.76,12.67,6.07,491.01,6.23,4.57,2.36,3.40
549,8.48,8.99,0.51,8.99,8.63,8.91,0.28,8.91,2.17,1.27,2.17,0.59,6.33,12.85,7.47,652.51,4.33,4.48,3.70,3.68
550,8.72,8.65,0.07,8.72,8.85,8.86,0.01,8.86,1.37,1.23,1.37,0.86,7.09,13.02,6.99,592.78,4.27,4.56,3.87,3.49
551,8.95,8.58,0.37,8.95,9.01,8.72,0.29,9.01,1.18,0.97,1.18,0.86,6.46,12.67,7.18,620.77,3.95,4.54,4.09,3.57
552,9.05,8.63,0.43,9.05,9.00,8.77,0.23,9.00,1.13,0.94,1.13,0.68,5.45,11.63,6.99,617.65,4.36,4.37,3.77,3.68
553,8.54,8.41,0.13,8.54,8.97,9.06,0.09,9.06,1.82,2.01,2.01,0.83,10.15,13.97,5.34,382.08,5.67,6.07,2.62,2.24
554,8.67,9.04,0.37,9.04,9.01,9.13,0.12,9.13,1.02,1.04,1.04,0.82,9.29,13.68,5.78,438.44,6.21,4.53,2.21,3.69
555,8.53,8.85,0.32,8.85,8.94,9.28,0.33,9.28,2.12,2.45,2.45,0.69,9.02,14.23,6.56,520.89,4.35,6.49,3.65,1.98
556,9.37,8.55,0.81,9.37,9.15,8.78,0.37,9.15,0.97,2.27,2.27,0.78,7.71,11.90,5.34,418.53,6.44,4.68,2.14,3.33
557,8.81,8.66,0.14,8.81,8.89,8.79,0.10,8.89,1.44,2.45,2.45,0.76,7.70,11.60,5.06,390.46,6.03,5.81,2.30,2.57
558,8.84,9.46,0.62,9.46,8.95,9.36,0.41,9.36,0.92,0.83,0.92,0.81,7.12,10.25,4.20,312.88,6.39,6.23,2.00,2.08
559,8.78,8.52,0.26,8.78,9.05,8.87,0.19,9.05,1.79,1.71,1.79,0.55,7.67,13.71,7.19,604.43,4.67,5.13,3.55,3.08
560,8.81,8.71,0.11,8.81,8.96,8.64,0.33,8.96,1.55,1.26,1.55,0.78,6.86,12.38,6.55,551.60,5.56,4.30,2.76,3.67
561,8.75,8.86,0.10,8.86,8.63,8.94,0.32,8.94,1.58,1.52,1.58,0.59,6.21,12.28,7.01,607.59,4.49,4.41,3.47,3.57
562,9.16,8.81,0.35,9.16,9.24,8.92,0.31,9.24,1.02,1.77,1.77,0.72,5.23,8.47,4.02,323.57,6.54,6.28,2.03,2.07
563,8.59,8.63,0.04,8.63,8.90,8.74,0.16,8.90,1.34,1.10,1.34,0.67,6.48,12.37,6.86,589.18,4.21,4.72,3.93,3.47
564,8.36,8.41,0.05,8.41,9.03,8.66,0.37,9.03,1.95,1.35,1.95,0.71,7.57,13.32,6.89,575.40,4.41,5.12,3.74,2.97
565,8.19,9.15,0.97,9.15,8.57,9.05,0.48,9.05,1.16,1.25,1.25,0.87,8.64,13.84,6.50,520.93,4.01,5.64,4.14,2.82
566,8.46,8.98,0.53,8.98,8.57,8.86,0.29,8.86,1.35,1.33,1.35,0.70,5.22,8.52,4.08,329.51,6.16,6.19,2.14,2.00
567,8.81,8.76,0.05,8.81,8.88,8.82,0.07,8.88,1.47,1.40,1.47,0.70,5.46,11.66,7.02,619.87,4.41,4.91,3.83,3.21
568,8.96,8.73,0.23,8.96,9.03,8.71,0.32,9.03,1.05,1.02,1.05,0.79,5.76,10.70,5.80,493.74,6.41,4.34,2.18,3.62
569,8.65,8.96,0.31,8.96,8.72,8.77,0.04,8.77,1.01,0.92,1.01,0.84,8.50,13.85,6.62,534.62,4.81,4.89,3.39,3.36
570,9.20,8.67,0.53,9.20,8.99,8.89,0.10,8.99,1.21,1.32,1.32,0.61,8.10,13.81,6.92,570.57,4.66,4.95,3.35,3.15
571,8.69,8.67,0.02,8.69,9.04,8.98,0.06,9.04,1.48,2.01,2.01,0.86,7.52,13.52,7.12,599.39,4.37,4.95,3.91,3.21
572,8.47,8.47,0.00,8.47,8.91,8.62,0.29,8.91,1.06,1.56,1.56,0.77,6.59,12.40,6.80,581.37,4.31,4.37,3.82,3.52
573,8.45,8.79,0.34,8.79,8.89,8.99,0.10,8.99,0.74,1.93,1.93,0.87,6.64,12.04,6.40,540.61,4.77,4.52,3.50,3.65
574,8.79,8.98,0.19,8.98,9.06,9.24,0.18,9.24,1.27,1.25,1.27,0.82,7.30,13.55,7.34,624.74,4.33,4.88,3.67,3.43
575,8.70,8.93,0.24,8.93,9.11,8.85,0.27,9.11,1.13,0.68,1.13,0.74,5.23,10.02,5.57,479.03,6.22,4.31,2.06,3.75
576,8.79,8.93,0.13,8.93,8.93,8.76,0.17,8.93,0.69,1.29,1.29,0.86,6.10,11.26,6.07,515.80,4.98,4.62,3.34,3.34
577,8.72,8.49,0.23,8.72,8.88,8.93,0.05,8.93,1.97,1.58,1.97,0.55,6.31,12.57,7.20,625.61,4.64,4.55,3.57,3.64
578,8.67,8.77,0.10,8.77,8.78,9.17,0.39,9.17,0.98,1.68,1.68,0.62,8.16,13.59,6.65,542.65,4.50,5.21,3.59,2.80
579,8.67,8.64,0.03,8.67,9.08,8.95,0.14,9.08,1.31,2.05,2.05,0.76,5.97,11.39,6.32,542.21,5.09,4.55,3.13,3.42
580,9.00,9.01,0.02,9.01,9.24,9.09,0.15,9.24,0.50,1.12,1.12,0.85,7.91,12.50,5.77,458.49,5.94,4.69,2.43,3.55
581,8.92,8.98,0.05,8.98,8.80,8.86,0.06,8.86,0.82,0.97,0.97,0.82,4.78,9.03,4.97,425.01,4.49,6.28,3.64,2.17
582,8.66,9.53,0.87,9.53,8.61,9.23,0.62,9.23,2.48,0.80,2.48,0.81,7.34,11.99,5.76,465.73,4.33,6.51,3.48,2.11
583,8.98,8.63,0.35,8.98,9.11,8.81,0.31,9.11,1.93,1.20,1.93,0.68,8.14,12.96,6.04,482.09,6.08,4.43,2.44,3.74
584,8.65,8.91,0.26,8.91,8.81,9.05,0.24,9.05,0.93,1.05,1.05,0.94,6.02,11.34,6.22,531.38,4.83,4.90,3.58,3.37
585,8.94,8.54,0.40,8.94,9.18,8.78,0.40,9.18,1.01,1.44,1.44,0.80,5.26,9.90,5.43,463.97,6.29,4.31,2.10,3.61
586,8.89,8.91,0.02,8.91,9.03,8.97,0.06,9.03,1.01,0.88,1.01,0.74,6.41,11.12,5.67,470.73,4.01,6.40,4.02,2.09
587,8.63,8.98,0.36,8.98,8.97,9.01,0.04,9.01,1.57,0.97,1.57,0.83,6.31,10.06,4.70,375.08,5.38,6.41,2.78,1.91
588,8.59,8.74,0.15,8.74,8.62,8.80,0.19,8.80,1.41,1.03,1.41,0.83,7.16,12.89,6.80,573.01,4.63,4.49,3.40,3.66
589,8.74,9.22,0.49,9.22,8.73,9.21,0.48,9.21,2.25,0.75,2.25,0.65,6.98,11.22,5.29,424.28,5.07,6.38,2.88,2.09
590,8.60,9.04,0.45,9.04,8.94,9.28,0.34,9.28,1.11,1.09,1.11,0.87,6.23,10.39,5.09,415.40,4.90,6.55,3.19,2.16
591,8.77,8.66,0.11,8.77,9.19,8.88,0.31,9.19,2.44,1.10,2.44,0.75,7.20,13.37,7.24,616.41,5.54,4.04,2.83,4.16
592,8.64,9.13,0.50,9.13,8.81,9.24,0.43,9.24,1.68,1.69,1.69,0.62,5.72,10.57,5.71,484.74,4.04,6.53,3.84,2.05
593,9.26,8.94,0.32,9.26,9.10,9.05,0.06,9.10,0.95,1.03,1.03,0.82,5.20,9.36,4.94,416.04,5.59,6.08,2.93,2.15
594,9.09,9.05,0.04,9.09,9.02,9.15,0.13,9.15,1.26,1.35,1.35,0.76,8.14,12.00,5.08,385.93,6.17,4.92,2.23,3.26
595,8.94,8.90,0.04,8.94,9.28,9.04,0.24,9.28,1.67,0.80,1.67,0.87,8.81,13.02,5.53,420.81,6.51,4.75,2.06,3.62
596,8.42,9.05,0.63,9.05,8.84,8.98,0.14,8.98,1.91,0.78,1.91,0.66,6.27,12.30,6.97,603.48,4.30,4.52,3.84,3.57
597,8.21,8.99,0.78,8.99,8.76,9.04,0.28,9.04,1.58,1.44,1.58,0.81,8.18,13.90,6.94,571.66,4.31,5.11,3.85,3.19
598,8.69,9.01,0.32,9.01,8.84,8.95,0.11,8.95,0.52,1.25,1.25,0.74,5.97,10.78,5.70,480.48,4.69,6.05,3.51,2.23
599,8.68,8.94,0.27,8.94,8.99,9.23,0.24,9.23,4.13,0.64,4.13,0.54,7.19,12.34,6.23,515.20,5.65,4.76,2.47,3.36
600,9.18,8.76,0.42,9.18,9.17,8.91,0.26,9.17,0.98,1.32,1.32,0.88,7.46,12.52,6.18,505.89,4.93,5.26,3.44,2.84
601,9.15,8.90,0.25,9.15,9.11,8.94,0.17,9.11,0.84,1.24,1.24,0.57,6.00,9.38,4.28,337.97,6.24,6.24,2.13,2.09
602,9.31,8.74,0.57,9.31,9.23,8.80,0.43,9.23,1.31,0.91,1.31,0.72,6.73,12.14,6.43,541.62,4.43,5.57,3.83,2.70
603,8.75,8.74,0.01,8.75,9.10,9.01,0.09,9.10,1.97,0.45,1.97,0.80,7.41,11.88,5.58,446.89,6.35,4.34,2.19,3.83
604,9.03,9.02,0.02,9.03,9.21,8.94,0.26,9.21,1.30,1.48,1.48,0.66,5.54,10.00,5.28,445.27,4.43,6.42,3.60,2.02
605,8.61,8.95,0.34,8.95,8.99,9.21,0.22,9.21,2.00,1.86,2.00,0.67,8.54,13.27,6.01,472.85,4.81,6.35,3.32,2.11
606,8.63,9.15,0.52,9.15,8.67,9.29,0.62,9.29,1.19,1.17,1.19,0.97,9.87,14.83,6.44,495.50,4.51,5.45,3.51,3.01
607,8.57,8.54,0.03,8.57,9.11,8.72,0.39,9.11,1.87,2.78,2.78,0.64,8.59,15.30,7.99,670.59,4.43,4.41,3.85,3.59
608,8.73,8.72,0.01,8.73,8.80,8.67,0.13,8.80,1.20,1.93,1.93,0.69,8.05,14.28,7.43,622.36,4.31,4.29,3.54,3.53
609,8.35,9.31,0.96,9.31,8.73,9.32,0.59,9.32,1.41,0.86,1.41,0.81,7.80,11.81,5.17,400.44,4.92,6.16,3.26,2.20
610,9.00,8.79,0.20,9.00,9.05,8.96,0.09,9.05,0.80,1.02,1.02,0.83,8.55,12.77,5.50,421.64,4.57,5.96,3.71,2.42
611,8.95,8.65,0.29,8.95,9.09,8.69,0.40,9.09,0.73,1.47,1.47,0.71,6.39,12.13,6.70,574.33,4.73,4.63,3.59,3.61
612,9.10,9.12,0.02,9.12,8.93,9.07,0.14,9.07,0.68,1.29,1.29,0.86,5.80,10.55,5.62,475.41,4.77,6.11,3.46,2.21
613,8.94,8.48,0.46,8.94,8.99,8.87,0.11,8.99,0.63,1.52,1.52,0.63,6.98,13.44,7.50,645.45,4.32,4.52,3.72,3.54
614,8.97,9.26,0.29,9.26,9.19,9.12,0.07,9.19,0.96,0.98,0.98,0.76,9.88,13.66,5.25,377.22,6.10,5.36,2.28,2.87
615,8.84,8.87,0.03,8.87,9.01,8.92,0.10,9.01,1.31,1.61,1.61,0.68,8.67,14.25,6.88,558.27,5.49,4.25,2.75,3.80
616,9.07,8.70,0.37,9.07,9.14,9.01,0.13,9.14,1.93,1.36,1.93,0.67,5.74,11.98,7.09,623.29,4.70,4.17,3.34,3.90
617,8.81,8.83,0.02,8.83,8.79,8.94,0.15,8.94,1.90,1.36,1.90,0.54,7.99,12.31,5.52,431.75,6.09,5.56,2.25,2.89
618,8.90,8.90,0.01,8.90,9.04,9.20,0.16,9.20,0.94,1.83,1.83,0.82,5.45,8.45,3.82,299.92,6.50,6.30,1.92,2.05
619,9.34,8.94,0.40,9.34,9.28,9.13,0.15,9.28,0.85,1.94,1.94,0.82,6.22,11.21,5.92,498.80,6.27,4.53,2.12,3.55
620,9.03,8.68,0.35,9.03,9.06,9.17,0.11,9.17,1.06,1.10,1.10,0.84,5.40,9.54,4.95,413.95,6.32,5.05,1.99,3.20
621,8.86,9.01,0.14,9.01,8.90,8.95,0.06,8.95,0.80,1.21,1.21,0.66,5.92,9.93,4.90,401.20,5.41,5.99,2.77,2.31
622,9.10,9.26,0.16,9.26,9.42,9.14,0.28,9.42,1.61,0.97,1.61,0.64,5.87,9.26,4.28,339.58,6.28,6.44,2.23,2.07
623,8.58,8.35,0.22,8.58,8.79,8.73,0.06,8.79,1.55,2.41,2.41,0.66,6.96,13.42,7.51,646.38,4.49,4.15,3.61,3.62
624,8.90,8.91,0.02,8.91,8.83,8.94,0.11,8.94,1.15,0.85,1.15,0.92,7.85,14.34,7.67,649.13,4.15,4.43,3.83,3.80
625,8.66,8.96,0.30,8.96,8.63,8.81,0.18,8.81,0.75,1.05,1.05,0.93,7.58,12.72,6.27,513.84,4.77,5.28,3.22,2.91
626,8.49,8.74,0.25,8.74,8.64,8.74,0.10,8.74,2.76,1.33,2.76,0.72,5.28,10.02,5.53,473.92,4.33,6.34,3.73,1.96
627,9.06,8.61,0.45,9.06,8.96,8.91,0.05,8.96,1.83,1.94,1.94,0.88,7.49,12.95,6.59,546.59,5.14,4.96,3.11,3.39
628,8.96,8.93,0.03,8.96,9.17,9.06,0.11,9.17,0.91,1.41,1.41,0.80,8.74,14.40,6.97,565.65,5.08,4.09,3.05,3.91
629,8.79,8.63,0.16,8.79,8.95,8.83,0.12,8.95,2.28,1.37,2.28,0.60,5.62,11.43,6.66,581.56,4.99,4.59,3.20,3.49
630,8.40,8.78,0.38,8.78,8.93,8.99,0.07,8.99,2.54,1.87,2.54,0.72,8.03,12.84,6.01,480.71,4.29,6.36,3.73,2.04
631,9.14,9.09,0.05,9.14,9.41,8.94,0.46,9.41,0.67,0.95,0.95,0.78,6.67,9.84,4.17,317.06,6.35,6.11,2.23,2.24
632,8.70,8.56,0.14,8.70,8.91,8.69,0.22,8.91,1.52,1.34,1.52,0.67,7.14,13.22,7.15,607.71,4.43,4.51,3.70,3.36
633,9.24,8.93,0.32,9.24,9.18,9.17,0.01,9.18,0.89,1.49,1.49,0.76,7.05,11.17,5.17,411.58,6.30,4.56,2.18,3.73
634,8.86,9.21,0.35,9.21,8.90,9.11,0.21,9.11,0.86,0.88,0.88,0.70,7.08,11.58,5.56,450.34,4.74,6.46,3.48,2.09
635,8.38,8.35,0.02,8.38,8.48,9.06,0.57,9.06,1.53,2.67,2.67,0.80,7.96,13.73,6.96,576.77,4.31,5.25,3.52,3.11
636,8.83,8.84,0.02,8.84,8.90,8.63,0.27,8.90,1.70,1.35,1.70,0.67,5.64,10.32,5.53,468.36,4.53,6.03,3.56,2.14
637,8.68,8.83,0.15,8.83,8.80,8.75,0.05,8.80,0.75,2.49,2.49,0.81,6.63,12.45,6.82,582.17,4.73,4.65,3.40,3.43
638,8.78,8.49,0.30,8.78,8.62,8.71,0.09,8.71,1.01,1.00,1.01,0.58,5.60,11.41,6.64,580.34,4.76,4.52,3.40,3.48
639,8.92,8.71,0.20,8.92,8.92,8.77,0.15,8.92,0.76,1.56,1.56,0.45,8.63,12.47,5.13,383.81,6.01,6.24,2.13,2.09
640,8.97,8.99,0.01,8.99,9.10,9.16,0.06,9.16,0.76,1.03,1.03,0.63,6.83,12.98,7.17,614.55,4.46,4.55,3.71,3.77
641,8.55,8.18,0.37,8.55,8.97,8.48,0.50,8.97,2.45,1.70,2.45,0.64,7.55,12.23,5.81,467.67,5.73,4.86,2.42,3.26
642,8.73,8.73,0.00,8.73,9.03,8.79,0.24,9.03,0.80,0.81,0.81,0.82,5.41,9.70,5.11,429.46,4.70,6.42,3.53,1.91
643,9.22,8.75,0.48,9.22,9.05,9.11,0.06,9.11,1.43,0.92,1.43,0.68,6.58,11.06,5.47,448.29,6.10,4.57,2.10,3.59
644,9.21,9.04,0.18,9.21,9.17,9.07,0.11,9.17,1.05,1.43,1.43,0.91,7.99,11.82,5.02,382.24,6.20,5.30,2.30,3.10
645,9.05,8.74,0.32,9.05,8.73,8.90,0.17,8.90,1.12,1.24,1.24,0.64,6.34,9.82,4.43,347.93,5.93,6.30,2.26,2.05
646,8.72,9.09,0.37,9.09,8.94,9.18,0.24,9.18,1.42,0.77,1.42,0.89,6.12,12.06,6.86,594.36,4.30,5.16,4.00,3.25
647,8.36,8.80,0.44,8.80,8.64,8.86,0.21,8.86,0.99,1.38,1.38,0.86,6.40,11.18,5.74,477.91,4.54,6.11,3.48,2.33
648,8.83,8.94,0.11,8.94,9.07,9.20,0.13,9.20,1.48,2.11,2.11,0.80,8.10,14.28,7.39,617.86,4.75,4.52,3.58,3.75
649,9.06,8.99,0.07,9.06,8.87,8.90,0.03,8.90,0.88,1.15,1.15,0.86,6.58,11.26,5.67,468.59,6.35,4.57,1.93,3.70
650,9.12,8.84,0.29,9.12,8.97,8.99,0.02,8.99,1.48,1.38,1.48,0.79,6.07,10.73,5.57,465.54,6.31,4.36,1.98,3.81
651,8.87,8.86,0.01,8.87,8.88,8.94,0.06,8.94,1.18,0.96,1.18,0.86,7.59,13.22,6.77,563.01,4.72,4.53,3.47,3.67
652,8.84,8.80,0.04,8.84,9.07,8.90,0.17,9.07,0.91,0.92,0.92,0.68,6.53,12.17,6.63,564.74,4.42,4.74,3.63,3.49
653,8.94,9.04,0.10,9.04,9.32,9.13,0.19,9.32,1.29,0.57,1.29,0.74,6.86,11.18,5.35,431.97,4.83,6.18,3.45,2.39
654,8.20,8.98,0.77,8.98,8.61,9.14,0.53,9.14,1.49,0.78,1.49,0.68,6.14,10.77,5.55,463.35,4.21,6.44,3.73,2.03
655,8.51,8.77,0.26,8.77,8.70,8.74,0.04,8.74,1.76,1.71,1.76,0.67,6.56,11.31,5.73,474.76,4.70,6.29,3.43,2.04
656,8.92,8.35,0.57,8.92,9.09,8.63,0.46,9.09,0.64,1.31,1.31,0.76,6.52,11.18,5.64,465.99,6.25,3.94,2.12,4.00
657,8.67,9.10,0.43,9.10,8.82,9.46,0.65,9.46,2.02,0.96,2.02,0.58,6.69,12.04,6.35,534.89,4.15,6.33,3.86,2.08
658,8.35,9.00,0.65,9.00,8.78,8.96,0.18,8.96,2.05,1.28,2.05,0.78,7.09,13.57,7.54,648.01,4.32,4.36,3.43,3.79
659,8.75,8.95,0.20,8.95,8.84,8.96,0.12,8.96,1.77,1.05,1.77,0.67,8.33,14.06,6.99,573.77,5.49,4.21,2.85,3.96
660,8.75,9.02,0.28,9.02,9.12,9.10,0.02,9.12,1.37,1.18,1.37,0.65,7.15,12.59,6.52,544.40,4.72,5.08,3.58,3.09
661,9.15,8.61,0.53,9.15,9.07,8.90,0.17,9.07,0.67,1.31,1.31,0.82,5.98,12.32,7.25,634.87,4.46,4.68,3.89,3.48
662,8.85,9.10,0.25,9.10,8.83,8.74,0.09,8.83,1.12,1.03,1.12,0.81,4.84,7.66,3.54,281.88,6.12,6.15,2.21,2.13
663,8.78,8.30,0.48,8.78,8.85,8.57,0.29,8.85,0.76,2.45,2.45,0.90,6.23,12.37,7.08,614.52,4.47,4.57,3.68,3.53
664,8.89,8.74,0.15,8.89,9.11,8.93,0.18,9.11,0.73,0.98,0.98,0.76,6.49,12.24,6.73,575.27,5.02,4.35,3.30,3.71
665,8.31,8.61,0.30,8.61,8.69,8.75,0.07,8.75,1.94,1.41,1.94,0.81,5.53,11.93,7.22,639.40,4.44,4.33,3.56,3.71
666,9.74,8.87,0.87,9.74,9.38,8.76,0.62,9.38,0.86,0.70,0.86,0.85,6.77,9.63,3.88,286.33,6.72,6.05,2.04,2.08
667,8.69,8.75,0.06,8.75,8.90,8.65,0.25,8.90,0.67,1.65,1.65,0.96,6.01,11.86,6.76,585.51,4.42,4.52,3.82,3.60
668,8.93,9.71,0.79,9.71,9.24,9.39,0.15,9.39,1.30,0.77,1.30,0.79,5.66,9.56,4.74,389.46,5.53,6.28,2.82,2.21
669,8.98,8.74,0.24,8.98,8.81,8.89,0.08,8.89,0.48,1.56,1.56,0.93,6.12,10.87,5.67,475.74,5.59,4.44,2.53,3.57
670,8.42,8.42,0.00,8.42,8.85,8.58,0.28,8.85,1.29,3.90,3.90,0.69,6.90,13.86,8.00,696.80,3.97,4.38,3.98,3.55
