Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
29139,-91.4702,38.9415,822,1925-08,3.68,63.3,89.3,61.5,2.08,28.07
29139,-91.4702,38.9415,822,1925-09,3.3,63.3,86.5,61.5,2.14,24.14
29139,-91.4702,38.9415,822,1925-10,5.12,39.6,56.9,41.1,0.56,6.77
29139,-91.4702,38.9415,822,1925-11,3.27,30.9,52.7,30.2,0.92,7.33
29139,-91.4702,38.9415,822,1925-12,1.47,21.6,40.1,21,0.79,4.22
29139,-91.4702,38.9415,822,1926-01,1.31,23.2,41.4,22.1,0.82,4.41
29139,-91.4702,38.9415,822,1926-02,2.51,29,48.2,28,0.93,5.79
29139,-91.4702,38.9415,822,1926-03,3.02,28.3,48.6,26.7,1,6.33
29139,-91.4702,38.9415,822,1926-04,3.13,36.4,61,33.7,1.34,10.88
29139,-91.4702,38.9415,822,1926-05,2.53,53.6,80.6,50.7,2.04,22.27
29139,-91.4702,38.9415,822,1926-06,3.61,58.1,82.2,56.7,1.69,21.23
29139,-91.4702,38.9415,822,1926-07,2.73,65.8,90.3,63.7,2.35,28.21
29139,-91.4702,38.9415,822,1926-08,4.71,65.9,89,65.2,1.65,25.09
29139,-91.4702,38.9415,822,1926-09,10.49,59.5,79,60.7,0.54,15.35
29139,-91.4702,38.9415,822,1926-10,5.08,46.7,66.6,47.3,0.8,10.79
29139,-91.4702,38.9415,822,1926-11,3.17,29.2,49.1,28.9,0.87,6.02
29139,-91.4702,38.9415,822,1926-12,1.72,23,40.4,22.7,0.77,4.09
29139,-91.4702,38.9415,822,1927-01,2,20,38.3,20.6,0.7,3.69
29139,-91.4702,38.9415,822,1927-02,0.67,29.7,51.6,28.3,1.01,7.28
29139,-91.4702,38.9415,822,1927-03,6.39,35.4,56.9,34.2,1.08,8.51
29139,-91.4702,38.9415,822,1927-04,7.4,46.5,66.7,44.3,1.55,11.76
29139,-91.4702,38.9415,822,1927-05,7.66,53.2,74.2,51.9,1.43,14.94
29139,-91.4702,38.9415,822,1927-06,4.04,59.7,79.1,59.5,1.13,15.88
29139,-91.4702,38.9415,822,1927-07,3.28,64.2,87,63.3,1.66,23.56
29139,-91.4702,38.9415,822,1927-08,3.93,60,81.9,60.8,0.77,18.46
29139,-91.4702,38.9415,822,1927-09,3.27,60.2,84.8,58.6,1.92,23.61
29139,-91.4702,38.9415,822,1927-10,4.31,48.5,74,46,1.7,17.31
29139,-91.4702,38.9415,822,1927-11,4.56,37.1,58.5,35.9,1.11,9.07
29139,-91.4702,38.9415,822,1927-12,2.51,19.5,40.9,19.7,0.7,4.71
29139,-91.4702,38.9415,822,1928-01,1.2,22.4,41.9,21.7,0.8,4.58
29139,-91.4702,38.9415,822,1928-02,1.81,26.3,46.1,25.4,0.85,5.5
29139,-91.4702,38.9415,822,1928-03,1,33.3,57.8,29.7,1.44,10.01
29139,-91.4702,38.9415,822,1928-04,4.45,39.4,63.6,36.1,1.54,12.18
29139,-91.4702,38.9415,822,1928-05,2.6,52.7,78.6,49.8,2,20.31
29139,-91.4702,38.9415,822,1928-06,9.29,57.5,76.9,58.9,0.52,14.13
29139,-91.4702,38.9415,822,1928-07,2.07,67.3,88.4,66,1.89,23.57
29139,-91.4702,38.9415,822,1928-08,4.36,65.9,87.5,65.3,1.61,22.8
29139,-91.4702,38.9415,822,1928-09,2.45,51.6,78,51.6,1.04,19.02
29139,-91.4702,38.9415,822,1928-10,3.06,49.2,72.9,48.2,1.3,15.49
29139,-91.4702,38.9415,822,1928-11,3.11,35.5,54,34.9,0.95,6.9
29139,-91.4702,38.9415,822,1928-12,1.97,27,45.9,26.5,0.82,5.22
,,,,,,,,,,
29223,-90.4614,37.1126,448,1925-01,1.62,21.1,46.3,22.4,0.69,6.01
29223,-90.4614,37.1126,448,1925-02,2.86,29.6,54.1,30.2,0.77,7.99
29223,-90.4614,37.1126,448,1925-03,2.39,34.6,65.6,33.3,1.01,14.15
29223,-90.4614,37.1126,448,1925-04,3.94,49,76.6,46.8,1.59,19.5
29223,-90.4614,37.1126,448,1925-05,0.96,47.1,78.4,48,0.56,20.82
29223,-90.4614,37.1126,448,1925-06,6.76,63.3,92,64.2,0.6,30.54
29223,-90.4614,37.1126,448,1925-07,2.56,64.3,90.8,65.7,0.39,27.47
29223,-90.4614,37.1126,448,1925-08,1.76,59.6,91.5,62.6,0,30.86
29223,-90.4614,37.1126,448,1925-09,8.21,62.1,88,63.5,0.46,24.88
29223,-90.4614,37.1126,448,1925-10,8.43,42.7,61.4,44.2,0.63,8.3
29223,-90.4614,37.1126,448,1925-11,5.58,32.5,56.2,31.7,0.97,8.73
29223,-90.4614,37.1126,448,1925-12,1.59,23.5,44.3,22.5,0.87,5.35
29223,-90.4614,37.1126,448,1926-01,2.78,22.9,45.4,24.4,0.73,5.39
29223,-90.4614,37.1126,448,1926-02,2.73,29.9,51.1,30.3,0.82,6.55
29223,-90.4614,37.1126,448,1926-03,3.94,29.4,53.1,28.8,0.88,7.86
29223,-90.4614,37.1126,448,1926-04,2.17,38.3,67.7,36.7,1.18,14.92
29223,-90.4614,37.1126,448,1926-05,2.19,49.4,80,52.7,0,20.78
29223,-90.4614,37.1126,448,1926-06,1.46,56.2,85.8,59.2,0,24.52
29223,-90.4614,37.1126,448,1926-07,4.85,62.5,91.5,64.8,0,29.33
29223,-90.4614,37.1126,448,1926-08,6.64,64.8,87.8,66.8,0.09,22.15
29223,-90.4614,37.1126,448,1926-09,4.23,61,83.4,62.6,0.33,19.21
29223,-90.4614,37.1126,448,1926-10,4.5,46,68.2,49.6,0.15,10.96
29223,-90.4614,37.1126,448,1926-11,4.59,28.6,54.1,29.7,0.77,8.12
29223,-90.4614,37.1126,448,1926-12,4.44,24.4,43.9,25.5,0.74,4.68
29223,-90.4614,37.1126,448,1927-01,5.96,23.9,43.3,24.3,0.78,4.66
29223,-90.4614,37.1126,448,1927-02,1.52,32.3,56.2,32.9,0.83,8.52
29223,-90.4614,37.1126,448,1927-03,8.17,36.3,59.9,36.5,0.94,9.62
29223,-90.4614,37.1126,448,1927-04,11.49,50,70.8,47.1,1.87,14.08
29223,-90.4614,37.1126,448,1927-05,11.08,54.4,76.3,55.3,0.62,15.31
29223,-90.4614,37.1126,448,1927-06,6.3,59.3,82.4,61.8,0.03,18.39
29223,-90.4614,37.1126,448,1927-07,4.79,62.1,87.3,64.6,0,23.18
29223,-90.4614,37.1126,448,1927-08,4.35,58.6,83.8,62.1,0,19.98
29223,-90.4614,37.1126,448,1927-09,4.86,58.7,86.4,60.1,0.54,24.83
29223,-90.4614,37.1126,448,1927-10,2.29,44.2,77,47.9,0.08,19.62
29223,-90.4614,37.1126,448,1927-11,4.46,37.8,62.4,37.9,0.94,10.86
29223,-90.4614,37.1126,448,1927-12,5,21.7,47.3,22.8,0.72,6.42
29223,-90.4614,37.1126,448,1928-01,2.01,22.7,48,24,0.72,6.39
29223,-90.4614,37.1126,448,1928-02,2.75,26.9,50.4,27.7,0.71,6.79
29223,-90.4614,37.1126,448,1928-03,2.18,31.3,60.2,32.4,0.62,10.75
29223,-90.4614,37.1126,448,1928-04,7.46,39.1,65,38.8,0.95,12.31
29223,-90.4614,37.1126,448,1928-05,3.53,49.9,78.1,52.4,0.04,18.63
29223,-90.4614,37.1126,448,1928-06,17.18,57.8,79,61.6,0,14.57
29223,-90.4614,37.1126,448,1928-07,2.47,64.2,88.5,66.9,0,23.03
29223,-90.4614,37.1126,448,1928-08,4.92,65.2,88.8,66.4,0.62,23.86
29223,-90.4614,37.1126,448,1928-09,0.17,47.9,76.7,53.8,0,16.65
29223,-90.4614,37.1126,448,1928-10,6.25,46.9,74.6,50.5,0.08,16.09
29223,-90.4614,37.1126,448,1928-11,5.51,34.3,57.2,35,0.8,8.51
29223,-90.4614,37.1126,448,1928-12,3.51,25.6,50.1,27.4,0.67,6.7
,,,,,,,,,,
29181,-90.8638,36.6528,429,1925-01,1.74,23.7,47.1,24.7,0.76,5.97
29181,-90.8638,36.6528,429,1925-02,3.05,31.2,56.2,32.2,0.76,8.68
29181,-90.8638,36.6528,429,1925-03,2.66,36.8,66.8,35.1,1.14,14.65
29181,-90.8638,36.6528,429,1925-04,3.66,51.6,77.1,48.4,2.04,19.39
29181,-90.8638,36.6528,429,1925-05,1.03,49.4,79.2,49.8,0.71,21.07
29181,-90.8638,36.6528,429,1925-06,5.52,67.2,93.1,65.1,2.33,31.81
29181,-90.8638,36.6528,429,1925-07,2.46,67.3,93.2,66.9,1.38,30.56
29181,-90.8638,36.6528,429,1925-08,2.72,63.4,93.5,64.1,0.74,33.33
29181,-90.8638,36.6528,429,1925-09,7.83,65,89.3,63.8,1.78,26.69
29181,-90.8638,36.6528,429,1925-10,7.38,43.9,63.3,46.4,0.45,8.77
29181,-90.8638,36.6528,429,1925-11,5.23,33.8,56.8,34.1,0.87,8.47
29181,-90.8638,36.6528,429,1925-12,1.35,25.4,46,24.4,0.89,5.67
29181,-90.8638,36.6528,429,1926-01,4.62,25,46.4,25.9,0.79,5.51
29181,-90.8638,36.6528,429,1926-02,2.34,32.5,55.3,31.6,1,8.35
29181,-90.8638,36.6528,429,1926-03,4.8,31.2,54.7,30.7,0.9,8.28
29181,-90.8638,36.6528,429,1926-04,2.28,39.9,69.2,38.6,1.15,15.61
29181,-90.8638,36.6528,429,1926-05,2.7,52.1,82.4,53.7,0.26,22.99
29181,-90.8638,36.6528,429,1926-06,1.4,59.6,87.2,60.6,0.56,25.58
29181,-90.8638,36.6528,429,1926-07,3.36,65.1,93.6,65.7,0.75,32.04
29181,-90.8638,36.6528,429,1926-08,8.38,67.2,89.5,68.4,0.57,23.26
29181,-90.8638,36.6528,429,1926-09,5.53,62.5,84.3,63,0.82,20.09
29181,-90.8638,36.6528,429,1926-10,4.3,47.6,71.8,51.2,0.11,13.27
29181,-90.8638,36.6528,429,1926-11,4.88,31.3,54.1,31.5,0.87,7.71
29181,-90.8638,36.6528,429,1926-12,4.84,26,46.5,28.3,0.69,5.15
29181,-90.8638,36.6528,429,1927-01,8.44,25.1,45.1,26.7,0.76,4.88
29181,-90.8638,36.6528,429,1927-02,1.95,34.4,59.1,35.4,0.79,9.54
29181,-90.8638,36.6528,429,1927-03,6.9,37.4,60.8,38,0.88,9.74
29181,-90.8638,36.6528,429,1927-04,13.54,51,72.6,49,1.6,14.88
29181,-90.8638,36.6528,429,1927-05,8.91,56.2,78.9,57.2,0.51,17.1
29181,-90.8638,36.6528,429,1927-06,6.67,61.7,84.5,63.6,0.12,19.83
29181,-90.8638,36.6528,429,1927-07,4.69,64.8,90.4,65.7,0.62,26.8
29181,-90.8638,36.6528,429,1927-08,5.17,61.3,84.5,64.2,0,19.51
29181,-90.8638,36.6528,429,1927-09,5.47,60,86.7,60.2,1.07,25.24
29181,-90.8638,36.6528,429,1927-10,2.34,45.7,77.7,48.6,0.27,20.02
29181,-90.8638,36.6528,429,1927-11,4.32,40.5,63.8,40.4,0.99,11.05
29181,-90.8638,36.6528,429,1927-12,4.72,23.3,48.4,24.8,0.72,6.58
29181,-90.8638,36.6528,429,1928-01,2.41,25.1,48.3,25.6,0.79,6.26
29181,-90.8638,36.6528,429,1928-02,2.76,28.8,52,28.9,0.82,7.26
29181,-90.8638,36.6528,429,1928-03,2.28,34.2,61.6,34.4,0.82,11.22
29181,-90.8638,36.6528,429,1928-04,7.56,42,66.3,40.6,1.21,12.76
29181,-90.8638,36.6528,429,1928-05,3.55,53.1,80.4,53.8,0.69,20.45
29181,-90.8638,36.6528,429,1928-06,13.57,59.2,81,63.4,0,15.59
29181,-90.8638,36.6528,429,1928-07,2.97,67.2,90.3,67.9,0.65,24.98
29181,-90.8638,36.6528,429,1928-08,5.76,67.6,90.2,68,0.97,24.63
29181,-90.8638,36.6528,429,1928-09,0.69,51.9,80.4,54.7,0.15,20.11
29181,-90.8638,36.6528,429,1928-10,6.48,49.3,75.3,51.8,0.36,16.23
29181,-90.8638,36.6528,429,1928-11,6.22,35.6,57.5,36.5,0.79,8.32
29181,-90.8638,36.6528,429,1928-12,3.35,26.8,51.3,28.7,0.69,7.05
,,,,,,,,,,
19115,-91.2596,41.2185,594,1925-01,0.46,13,32.5,13.6,0.61,2.94
19115,-91.2596,41.2185,594,1925-02,1.66,22.8,41.5,23.1,0.69,4.26
19115,-91.2596,41.2185,594,1925-03,1.17,29.3,55.1,27.4,1.02,8.89
19115,-91.2596,41.2185,594,1925-04,3.65,45.2,70.7,41.1,2,16.14
19115,-91.2596,41.2185,594,1925-05,1.13,45.3,71.3,40.9,2.06,16.33
19115,-91.2596,41.2185,594,1925-06,6.18,60.7,82.1,60.2,1.22,19.15
19115,-91.2596,41.2185,594,1925-07,3.21,63.3,85.9,62.9,1.37,22.31
19115,-91.2596,41.2185,594,1925-08,3.1,61.1,85,60.9,1.09,21.92
19115,-91.2596,41.2185,594,1925-09,6.66,60.7,80.2,60.2,1.42,17.22
19115,-91.2596,41.2185,594,1925-10,4.06,34.9,50.5,36.6,0.61,4.94
19115,-91.2596,41.2185,594,1925-11,1.12,26.8,47.9,27,0.75,5.87
19115,-91.2596,41.2185,594,1925-12,1.8,13.8,30.4,16.5,0.45,2.17
19115,-91.2596,41.2185,594,1926-01,1.04,17.4,35.1,17.4,0.67,3.17
19115,-91.2596,41.2185,594,1926-02,1.35,25.8,41,25,0.84,3.67
19115,-91.2596,41.2185,594,1926-03,1.75,23.7,42.6,23.3,0.76,4.68
19115,-91.2596,41.2185,594,1926-04,1.54,34.2,57.3,31.1,1.32,9.15
19115,-91.2596,41.2185,594,1926-05,2.22,52,78.4,47.5,2.6,21.19
19115,-91.2596,41.2185,594,1926-06,6.77,57.2,78.2,54.5,2.19,17.65
19115,-91.2596,41.2185,594,1926-07,4.1,64.7,87.1,63.4,1.84,23.46
19115,-91.2596,41.2185,594,1926-08,5.35,64.5,83.5,64.5,1.16,17.88
19115,-91.2596,41.2185,594,1926-09,10.76,56.9,73.4,58.5,0.44,11.19
19115,-91.2596,41.2185,594,1926-10,1.99,43.6,61.9,43.9,0.89,8.77
19115,-91.2596,41.2185,594,1926-11,2.97,27.4,44,26.9,0.82,4.39
19115,-91.2596,41.2185,594,1926-12,0.85,18,33.6,18.4,0.66,2.73
19115,-91.2596,41.2185,594,1927-01,0.56,14.8,32,15.4,0.66,2.67
19115,-91.2596,41.2185,594,1927-02,2.16,25.7,42.7,25.8,0.71,4.19
19115,-91.2596,41.2185,594,1927-03,3.27,33.3,52.5,31.3,1.13,6.87
19115,-91.2596,41.2185,594,1927-04,5.46,41.8,60.5,40.8,1.16,8.79
19115,-91.2596,41.2185,594,1927-05,5.76,50,69.5,48.5,1.4,12.23
19115,-91.2596,41.2185,594,1927-06,3.56,57.6,76.5,56.3,1.46,14.75
19115,-91.2596,41.2185,594,1927-07,2.03,62.1,85.3,61.7,1.33,22.31
19115,-91.2596,41.2185,594,1927-08,2.36,57.2,80.1,58,0.73,18.05
19115,-91.2596,41.2185,594,1927-09,3.62,58.4,81.1,57.6,1.42,19.74
19115,-91.2596,41.2185,594,1927-10,6.2,46.2,68.9,44.9,1.32,13.32
19115,-91.2596,41.2185,594,1927-11,1.54,33,50.8,32.7,0.92,6.03
19115,-91.2596,41.2185,594,1927-12,1.6,14.8,33.6,16.2,0.59,3.05
19115,-91.2596,41.2185,594,1928-01,0.24,18.6,35.5,17.9,0.74,3.18
19115,-91.2596,41.2185,594,1928-02,1.8,23.2,40.4,22.8,0.75,3.9
19115,-91.2596,41.2185,594,1928-03,1.94,30,51.5,27.6,1.15,7.17
19115,-91.2596,41.2185,594,1928-04,3.1,35.9,57.9,33.1,1.29,9.25
19115,-91.2596,41.2185,594,1928-05,1.81,50.5,76.2,46.9,2.15,18.9
19115,-91.2596,41.2185,594,1928-06,5.64,56.2,75.9,55.8,1.15,14.74
19115,-91.2596,41.2185,594,1928-07,6,64.6,84.6,64.6,1.16,19.42
19115,-91.2596,41.2185,594,1928-08,4.71,63.3,85.5,63.6,1.02,21.13
19115,-91.2596,41.2185,594,1928-09,2.77,49.2,73.3,49.8,0.82,15.27
19115,-91.2596,41.2185,594,1928-10,4.52,46.4,66.8,45.9,1.1,11.5
19115,-91.2596,41.2185,594,1928-11,4.71,34,49.1,33.6,0.89,4.99
19115,-91.2596,41.2185,594,1928-12,1.47,22.2,38.9,23.9,0.58,3.3
,,,,,,,,,,
19081,-93.7343,43.0819,1227,1925-01,0.4,5.5,24.8,6.5,0.58,2.09
19081,-93.7343,43.0819,1227,1925-02,0.6,14.2,32.6,15.9,0.54,2.76
19081,-93.7343,43.0819,1227,1925-03,0.65,26,49,23.8,1.01,6.91
19081,-93.7343,43.0819,1227,1925-04,1.61,40.9,67.3,38.4,1.46,14.51
19081,-93.7343,43.0819,1227,1925-05,1.08,41.3,70.6,37.3,1.81,17.12
19081,-93.7343,43.0819,1227,1925-06,7.81,56.9,79.1,56.2,1.23,18.09
19081,-93.7343,43.0819,1227,1925-07,2.09,59.4,84.5,58.9,1.11,23
19081,-93.7343,43.0819,1227,1925-08,2.57,58.3,83.4,58.1,1.02,21.7
19081,-93.7343,43.0819,1227,1925-09,6.47,55,78.5,54,1.47,18.74
19081,-93.7343,43.0819,1227,1925-10,1.44,29.1,46.5,30,0.69,4.8
19081,-93.7343,43.0819,1227,1925-11,0.66,23.9,44,22.9,0.85,5.19
19081,-93.7343,43.0819,1227,1925-12,0.99,9.6,26.6,11.5,0.52,1.96
19081,-93.7343,43.0819,1227,1926-01,0.68,8.6,28.4,10.8,0.51,2.41
19081,-93.7343,43.0819,1227,1926-02,0.37,19.9,35.4,19,0.81,3.06
19081,-93.7343,43.0819,1227,1926-03,0.6,19.9,38.3,19.5,0.76,3.84
19081,-93.7343,43.0819,1227,1926-04,0.75,31,58.3,27.6,1.32,10.82
19081,-93.7343,43.0819,1227,1926-05,3.44,49.5,76.4,45.1,2.42,20.21
19081,-93.7343,43.0819,1227,1926-06,2.62,51.1,76.3,50.4,1.09,17.79
19081,-93.7343,43.0819,1227,1926-07,3.28,60.8,84.6,60.2,1.23,22.21
19081,-93.7343,43.0819,1227,1926-08,3.52,59.7,82.3,60.2,0.79,19.51
19081,-93.7343,43.0819,1227,1926-09,6.63,51,69.7,52.1,0.62,11.28
19081,-93.7343,43.0819,1227,1926-10,1.58,37.1,59.3,37.7,0.76,9.23
19081,-93.7343,43.0819,1227,1926-11,1.56,19.7,37.3,21.7,0.52,3.19
19081,-93.7343,43.0819,1227,1926-12,1.7,6.9,25.5,11.1,0.39,1.72
19081,-93.7343,43.0819,1227,1927-01,0.18,7.8,25.5,8.9,0.58,1.99
19081,-93.7343,43.0819,1227,1927-02,0.73,18.5,35.3,18,0.75,3.19
19081,-93.7343,43.0819,1227,1927-03,1.26,28.6,46.1,26.9,0.98,5.23
19081,-93.7343,43.0819,1227,1927-04,3.73,36.9,56.1,36.3,0.97,7.69
19081,-93.7343,43.0819,1227,1927-05,4.97,46,66,43.8,1.54,11.6
19081,-93.7343,43.0819,1227,1927-06,2.08,53.7,75.4,52.6,1.32,15.9
19081,-93.7343,43.0819,1227,1927-07,0.91,56.8,83.4,57.5,0.55,22.4
19081,-93.7343,43.0819,1227,1927-08,1.91,53.3,79.4,54.6,0.47,19.15
19081,-93.7343,43.0819,1227,1927-09,5.21,54.5,75.6,52.9,1.75,16.37
19081,-93.7343,43.0819,1227,1927-10,1.57,40.9,65,38.7,1.42,12.55
19081,-93.7343,43.0819,1227,1927-11,0.7,25.2,41.8,25.2,0.75,4.04
19081,-93.7343,43.0819,1227,1927-12,0.74,3.9,23.9,5.9,0.51,2.03
19081,-93.7343,43.0819,1227,1928-01,0.15,12.5,31.2,11.6,0.72,2.93
19081,-93.7343,43.0819,1227,1928-02,1.73,16.4,32.7,16.7,0.65,2.66
19081,-93.7343,43.0819,1227,1928-03,1.18,24.2,46,23.6,0.78,5.73
19081,-93.7343,43.0819,1227,1928-04,2.63,29.1,52.1,27.8,0.94,7.61
19081,-93.7343,43.0819,1227,1928-05,2.35,47.7,74.1,43.5,2.23,18.46
19081,-93.7343,43.0819,1227,1928-06,3.94,51.6,73.9,51.1,1.1,15.33
19081,-93.7343,43.0819,1227,1928-07,2.62,61.1,84.9,61,1.08,22.15
19081,-93.7343,43.0819,1227,1928-08,8.72,59.5,82.5,60.1,0.77,19.75
19081,-93.7343,43.0819,1227,1928-09,2.72,47.3,71.7,46.2,1.29,15.35
19081,-93.7343,43.0819,1227,1928-10,2.84,41,62.7,39.9,1.16,10.81
19081,-93.7343,43.0819,1227,1928-11,2.55,28.8,44.1,28.4,0.82,4.2
19081,-93.7343,43.0819,1227,1928-12,0.66,18,35.7,18.8,0.62,3.21
,,,,,,,,,,
29017,-90.0259,37.3222,558,1925-01,1.46,22.3,45.6,23.1,0.74,5.64
29017,-90.0259,37.3222,558,1925-02,3.08,30.6,54.9,30.7,0.85,8.29
29017,-90.0259,37.3222,558,1925-03,2.98,36.3,65.4,33.3,1.37,14.04
29017,-90.0259,37.3222,558,1925-04,3.31,50,77.5,46.6,2.01,20.4
29017,-90.0259,37.3222,558,1925-05,1.07,47.9,77.4,47.7,0.91,19.82
29017,-90.0259,37.3222,558,1925-06,6.52,64.7,90.8,63.7,1.66,28.97
29017,-90.0259,37.3222,558,1925-07,3.02,64.9,90.1,65.4,0.9,26.6
29017,-90.0259,37.3222,558,1925-08,2.19,61.8,92.3,62.7,0.72,32.04
29017,-90.0259,37.3222,558,1925-09,7.6,63.4,88.5,63.1,1.29,25.84
29017,-90.0259,37.3222,558,1925-10,8.73,42.8,61.3,44.6,0.56,8.09
29017,-90.0259,37.3222,558,1925-11,6.02,32.9,56.5,32.3,0.96,8.77
29017,-90.0259,37.3222,558,1925-12,1.26,23.2,45.3,22.8,0.82,5.62
29017,-90.0259,37.3222,558,1926-01,2.92,23.5,45.4,24.4,0.76,5.33
29017,-90.0259,37.3222,558,1926-02,2.86,30.9,53.3,30.3,0.93,7.57
29017,-90.0259,37.3222,558,1926-03,3.96,30.1,52.5,28.7,1,7.57
29017,-90.0259,37.3222,558,1926-04,2.65,38.9,67.2,37,1.26,14.37
29017,-90.0259,37.3222,558,1926-05,1.7,51.2,81.7,52.3,0.44,22.81
29017,-90.0259,37.3222,558,1926-06,1.93,57.2,85.5,58.8,0.32,24.38
29017,-90.0259,37.3222,558,1926-07,3.38,63.6,93.7,64.6,0.51,32.91
29017,-90.0259,37.3222,558,1926-08,6.5,66.1,88.7,67.1,0.68,23.23
29017,-90.0259,37.3222,558,1926-09,4.27,61.3,83.9,62.2,0.67,20.04
29017,-90.0259,37.3222,558,1926-10,4.43,46.8,70.3,49.6,0.34,12.59
29017,-90.0259,37.3222,558,1926-11,4.54,28.3,53.5,29.9,0.72,7.75
29017,-90.0259,37.3222,558,1926-12,4.14,24.7,44.5,26.3,0.71,4.76
29017,-90.0259,37.3222,558,1927-01,6.1,23.8,43.4,24.8,0.76,4.59
29017,-90.0259,37.3222,558,1927-02,1.4,33.2,57.7,33.6,0.85,9.09
29017,-90.0259,37.3222,558,1927-03,7.58,37.2,58.6,36.7,1.04,8.75
29017,-90.0259,37.3222,558,1927-04,12.72,50.6,70.7,47.1,2.09,13.94
29017,-90.0259,37.3222,558,1927-05,10.36,54.9,77.2,55.3,0.85,16.27
29017,-90.0259,37.3222,558,1927-06,5.08,59.3,82.5,61.5,0.08,18.63
29017,-90.0259,37.3222,558,1927-07,4.89,62.5,88.7,64.2,0.16,25.3
29017,-90.0259,37.3222,558,1927-08,3.77,58.5,84,62,0,20.24
29017,-90.0259,37.3222,558,1927-09,4.84,59.9,87.2,59.6,1.31,26.27
29017,-90.0259,37.3222,558,1927-10,2.47,44.7,77,47.8,0.24,19.58
29017,-90.0259,37.3222,558,1927-11,5.45,39,61.3,38.5,1.03,9.98
29017,-90.0259,37.3222,558,1927-12,5.38,23,46.1,23.7,0.74,5.78
29017,-90.0259,37.3222,558,1928-01,1.95,23.2,45.8,24.2,0.76,5.49
29017,-90.0259,37.3222,558,1928-02,3.29,27.1,49.6,27.6,0.76,6.43
29017,-90.0259,37.3222,558,1928-03,2.65,34.6,60.6,32.2,1.26,11.06
29017,-90.0259,37.3222,558,1928-04,7.43,40.6,66.7,38.9,1.27,13.54
29017,-90.0259,37.3222,558,1928-05,3.53,51.7,78.6,52.1,0.82,19.28
29017,-90.0259,37.3222,558,1928-06,17.49,58.3,78.9,61.3,0.01,14.58
29017,-90.0259,37.3222,558,1928-07,2.46,65.8,89.6,66.5,0.6,24.88
29017,-90.0259,37.3222,558,1928-08,4.85,65.7,89.5,66.4,0.85,24.82
29017,-90.0259,37.3222,558,1928-09,0.15,50.7,80.5,53.5,0.22,20.84
29017,-90.0259,37.3222,558,1928-10,7.39,48.4,74.3,50.6,0.47,15.72
29017,-90.0259,37.3222,558,1928-11,5.78,36,55.6,35.1,1.04,7.61
29017,-90.0259,37.3222,558,1928-12,3.7,26.8,48.5,27.4,0.77,5.99
,,,,,,,,,,
19189,-93.7342,43.3776,1257,1925-01,0.45,5.4,24.5,6,0.58,2.08
19189,-93.7342,43.3776,1257,1925-02,0.62,13.8,32.2,15.4,0.56,2.73
19189,-93.7342,43.3776,1257,1925-03,0.63,25,48.5,23.7,0.88,6.75
19189,-93.7342,43.3776,1257,1925-04,1.7,41,67.2,38,1.59,14.53
19189,-93.7342,43.3776,1257,1925-05,1.29,41.6,70.1,36.9,2.02,16.9
19189,-93.7342,43.3776,1257,1925-06,7.48,56.9,79,55.9,1.4,18.17
19189,-93.7342,43.3776,1257,1925-07,2.48,59.5,83.5,58.9,1.16,21.71
19189,-93.7342,43.3776,1257,1925-08,2.18,58.6,83.4,58.2,1.16,21.71
19189,-93.7342,43.3776,1257,1925-09,6.12,55.3,78.2,53.8,1.66,18.49
19189,-93.7342,43.3776,1257,1925-10,1.74,29.4,46.2,29.7,0.75,4.77
19189,-93.7342,43.3776,1257,1925-11,0.6,23.7,44.1,22.8,0.82,5.23
19189,-93.7342,43.3776,1257,1925-12,0.93,9.7,26.4,11.3,0.55,1.95
19189,-93.7342,43.3776,1257,1926-01,0.81,8.4,27.8,10.2,0.53,2.36
19189,-93.7342,43.3776,1257,1926-02,0.42,19.2,34.6,18.3,0.8,2.93
19189,-93.7342,43.3776,1257,1926-03,0.71,19.7,38.4,19.2,0.76,3.92
19189,-93.7342,43.3776,1257,1926-04,0.89,31.3,57.6,27.4,1.42,10.51
19189,-93.7342,43.3776,1257,1926-05,3.52,49.5,76.7,44.8,2.56,20.63
19189,-93.7342,43.3776,1257,1926-06,2.64,51.6,76.1,50.1,1.41,17.77
19189,-93.7342,43.3776,1257,1926-07,3.17,61.4,84.8,60.2,1.63,22.52
19189,-93.7342,43.3776,1257,1926-08,3.1,60.2,82.3,60.1,1.05,19.49
19189,-93.7342,43.3776,1257,1926-09,7.03,51.2,69.4,51.7,0.73,11.27
19189,-93.7342,43.3776,1257,1926-10,1.65,37.7,59.2,37.4,0.92,9.25
19189,-93.7342,43.3776,1257,1926-11,1.56,20.4,36.9,21.6,0.6,3.07
19189,-93.7342,43.3776,1257,1926-12,1.78,7.3,25.3,10.6,0.45,1.72
19189,-93.7342,43.3776,1257,1927-01,0.34,7.3,24.7,8.3,0.59,1.9
19189,-93.7342,43.3776,1257,1927-02,0.8,17.3,34.7,17.4,0.69,3.11
19189,-93.7342,43.3776,1257,1927-03,1.57,27.9,46.1,26.8,0.9,5.25
19189,-93.7342,43.3776,1257,1927-04,4.16,36.8,56.3,35.9,1.04,7.93
19189,-93.7342,43.3776,1257,1927-05,5.01,45.9,65.9,43.4,1.59,11.63
